%Recollect Version 2.0. Scene/Level: nback1_intro, Game Number: 020
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,4,0.05272,1477940375473.66,1.75008,1477940377154.31
0,3,1,0,3,1.65009,1477940377054.51,4.18382,1477940379588.18
0,3,1,0,0,4.08354,1477940379487.69,6.65035,1477940382054.67
0,3,1,0,3,6.55023,1477940381954.28,9.08394,1477940384487.91
0,3,0,0,4,8.98383,1477940384388.04,10.63913,1477940386057.25
0,3,1,1,0,11.45062,1477940386855.01,13.13913,1477940388555.21
0,3,1,0,2,13.88409,1477940389288.26,16.41757,1477940391821.51
0,3,1,0,0,16.28429,1477940391689.65,18.81778,1477940394221.36
0,3,1,0,2,18.75107,1477940394154.98,21.28468,1477940396689.22
0,3,1,0,0,21.18466,1477940396589.3,23.75168,1477940399155.99
0,3,0,1,0,23.65137,1477940399055.73,26.18478,1477940401589.92
0,3,1,0,1,26.18478,1477940401589.09,28.75160,1477940404155.88
0,3,1,1,0,28.65157,1477940404055.68,30.35912,1477940405788.95
0,3,1,0,2,31.08510,1477940406489.76,33.61861,1477940409023.55
0,3,1,0,4,33.55190,1477940408956.22,36.08537,1477940411490.6
0,3,1,0,3,35.98537,1477940411389.43,38.51881,1477940413922.25
0,3,1,1,2,38.41884,1477940413822.25,40.09914,1477940415522.73
0,3,1,0,3,40.88560,1477940416289.84,43.41911,1477940418822.75
0,3,1,0,1,43.28645,1477940418690.96,45.81929,1477940421224.04
0,3,1,0,0,45.75249,1477940421156.49,48.28642,1477940423690.55
0,3,0,1,3,48.18602,1477940423590.66,50.71953,1477940426124.89
0,2,0,0,2,50.65285,1477940426056.44,52.33913,1477940427759.57
0,2,1,0,4,55.68651,1477940433124.04,58.22008,1477940435657.65
0,2,1,0,0,58.12001,1477940435557.51,60.62013,1477940438057.65
0,2,1,1,4,60.55342,1477940437990.83,62.21913,1477940439659.1
0,2,1,0,3,62.98705,1477940440424.54,65.52046,1477940442957.93
0,2,1,0,1,65.42046,1477940442858.63,67.98723,1477940445426.18
0,2,1,0,2,67.88719,1477940445325.72,70.42070,1477940447858.38
0,2,1,0,0,70.28731,1477940447724.94,72.82079,1477940450258.13
0,2,1,1,2,72.75414,1477940450191.1,74.41914,1477940451858.66
0,2,1,0,1,75.22154,1477940452659.12,77.75441,1477940455191.58
0,2,1,0,1,77.65437,1477940455091.46,80.18785,1477940457625.39
0,2,1,0,0,80.12120,1477940457559.32,82.68800,1477940460125.89
0,3,1,1,1,82.58815,1477940460025.7,84.25914,1477940461728.24
0,3,1,0,2,87.65495,1477940467125.76,90.22176,1477940469692.53
0,3,1,0,3,90.12190,1477940469592.73,92.65526,1477940472126.14
0,3,1,0,1,92.55522,1477940472025.54,95.08876,1477940474560.29
0,3,1,0,4,95.02217,1477940474493.11,97.55553,1477940477026.07
0,3,1,1,3,97.45549,1477940476925.94,99.13911,1477940478626.19
0,3,1,1,1,99.88899,1477940479359.91,101.55910,1477940481059.78
0,4,1,1,4,102.32240,1477940481793.43,103.99910,1477940483494.26
0,4,1,0,1,107.18940,1477940488693.67,109.72280,1477940491227.61
0,4,1,0,4,109.65620,1477940491160.18,112.18970,1477940493693.94
0,4,1,0,3,112.08960,1477940493593.99,114.62320,1477940496127.55
0,4,1,0,0,114.62320,1477940496127.36,117.19000,1477940498694.33
0,4,1,0,3,117.09000,1477940498594.9,119.62360,1477940501128.63
0,4,1,0,0,119.52340,1477940501027.88,122.09020,1477940503594.72
0,4,0,1,3,121.99020,1477940503494.67,124.52360,1477940506028.59
0,4,1,0,1,124.42360,1477940505927.85,126.95720,1477940508461.55
0,3,0,0,2,126.89100,1477940508395.3,128.53910,1477940510062.76
0,3,1,0,0,131.72410,1477940515261.99,134.29080,1477940517828.58
0,3,1,0,4,134.19080,1477940517728.49,136.72440,1477940520262.21
0,3,1,0,2,136.65820,1477940520195.4,139.19110,1477940522729.65
0,3,1,0,4,139.09110,1477940522629.02,141.62520,1477940525163.12
0,3,1,1,4,141.72460,1477940525262.61,143.37910,1477940526929.96
0,3,1,0,0,144.12470,1477940527662.6,146.69160,1477940530229.66
0,3,1,1,4,146.59160,1477940530129.27,148.23910,1477940531796.48
0,3,1,0,2,149.02500,1477940532562.61,151.55850,1477940535095.77
0,3,1,0,1,151.45840,1477940534995.69,154.02530,1477940537562.93
0,4,1,1,4,153.92520,1477940537462.86,155.57910,1477940539133.4
0,4,1,0,2,158.79320,1477940544364.69,161.32620,1477940546896.74
0,4,1,0,0,161.25960,1477940546830.95,163.79300,1477940549363.11
0,4,1,0,1,163.69290,1477940549262.97,166.22650,1477940551797.34
0,4,1,0,0,166.15980,1477940551730.68,168.66000,1477940554231.5
0,4,1,0,4,168.62680,1477940554198.02,171.16020,1477940556731
0,4,1,0,3,171.09340,1477940556664.17,173.62690,1477940559197.78
0,4,1,1,1,173.52690,1477940559097.71,175.19910,1477940560797.86
