%Recollect Version 2.0. Scene/Level: nback0_intro, Game Number: 082
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,3,1,0,2,1.13348,1479234891168.35,3.66632,1479234893700.54
0,3,1,0,1,3.63324,1479234893667.5,6.16638,1479234896200.74
0,3,1,0,2,6.13330,1479234896167.46,8.66681,1479234898701.66
0,3,1,1,2,8.63330,1479234898667.3,10.36487,1479234900403.69
0,3,1,1,1,10.90009,1479234900933.76,12.54486,1479234902600.86
0,4,1,1,2,13.40027,1479234903434.16,15.00488,1479234905071.66
0,4,1,0,2,18.40051,1479234910467.99,20.93384,1479234913001.71
0,4,1,0,2,20.63391,1479234912701.52,23.16766,1479234915235.45
0,4,1,0,3,23.13409,1479234915202.08,25.66748,1479234917735.01
0,4,1,0,3,25.63428,1479234917701.65,28.16809,1479234920235.89
0,4,1,0,1,28.13452,1479234920202.16,30.66791,1479234922735.76
0,4,1,0,3,30.63446,1479234922702.27,33.16827,1479234925235.98
0,4,1,0,2,33.13464,1479234925202.24,35.66821,1479234927735.92
0,4,1,1,3,35.36804,1479234927435.99,37.04486,1479234929135.64
0,4,1,0,0,37.86823,1479234929935.84,40.43506,1479234932502.72
0,4,1,0,2,40.36908,1479234932437.44,42.93518,1479234935002.8
0,4,1,0,3,42.86871,1479234934936.37,45.43555,1479234937503.25
0,4,1,0,1,45.13525,1479234937202.93,47.66882,1479234939736.5
0,4,1,0,3,47.56879,1479234939636.38,50.10223,1479234942169.42
0,4,1,0,1,50.06903,1479234942136.44,52.60236,1479234944669.5
0,4,1,0,0,52.56903,1479234944636.6,55.10278,1479234947170.18
0,4,1,0,3,55.06940,1479234947137,57.60266,1479234949670.13
0,4,1,1,3,57.56934,1479234949636.74,59.14490,1479234951237.01
0,4,1,0,2,59.83618,1479234951903.67,62.36975,1479234954437.24
0,4,0,0,3,62.33655,1479234954404.08,63.90491,1479234956004.14
0,4,1,0,2,64.83636,1479234956903.98,67.36987,1479234959437.5
0,4,1,0,1,67.33667,1479234959404.16,69.87024,1479234961937.75
0,4,1,0,0,69.56995,1479234961637.5,72.10345,1479234964170.84
0,4,1,0,1,72.03687,1479234964104.78,74.57025,1479234966637.86
0,4,1,0,0,74.53711,1479234966604.65,77.07043,1479234969137.95
0,4,1,0,3,77.03711,1479234969104.89,79.57056,1479234971638.19
0,4,1,1,0,79.53772,1479234971605.41,81.12488,1479234973205.33
0,4,1,0,3,82.03766,1479234974105.96,84.57098,1479234976639.07
0,4,1,1,0,84.30426,1479234976371.35,85.88489,1479234977971.7
0,4,1,0,0,86.80426,1479234978871.47,89.33777,1479234981405.38
0,5,1,1,0,89.30463,1479234981371.78,91.30487,1479234983406.98
0,5,1,0,2,94.03809,1479234988139.19,96.57159,1479234990672.81
0,5,1,0,3,96.67169,1479234990772.81,99.20490,1479234993305.91
0,5,1,0,3,98.90503,1479234993006.07,101.47190,1479234995573.58
0,5,1,0,2,101.40500,1479234995506.06,103.97190,1479234998073.07
0,5,1,0,0,103.90530,1479234998006.19,106.47190,1479235000573.03
0,5,1,0,3,106.40550,1479235000506.41,108.97230,1479235003073.43
0,5,1,0,1,108.80540,1479235002906.58,111.33970,1479235005440.44
0,5,1,0,0,111.30550,1479235005406.51,113.83900,1479235007939.68
0,5,1,1,2,113.80570,1479235007906.68,115.44480,1479235009573.33
0,5,1,1,0,116.30600,1479235010406.93,118.22490,1479235012340.22
0,6,1,1,3,118.80590,1479235012906.87,120.42490,1479235014542.04
0,6,1,0,0,123.57290,1479235019707.48,126.10620,1479235022240.82
0,6,1,0,0,126.07300,1479235022208.17,128.57300,1479235024707.84
0,6,1,0,3,128.57300,1479235024707.67,131.07340,1479235027207.93
0,6,1,0,0,130.80660,1479235026941.71,133.34000,1479235029474.26
0,6,1,0,3,133.24130,1479235029375.65,135.77340,1479235031908.14
0,6,1,0,1,135.74010,1479235031874.5,138.27360,1479235034408.32
0,6,1,0,2,138.24050,1479235034374.59,140.77400,1479235036908.48
0,6,1,0,1,140.74050,1479235036874.7,143.27400,1479235039408.76
0,6,0,0,0,143.24060,1479235039374.84,144.96480,1479235041108.68
0,5,0,1,0,145.50730,1479235041641.77,148.04080,1479235044177
0,5,1,0,3,150.50770,1479235048675.81,153.00760,1479235051175.83
0,5,1,0,3,153.00760,1479235051179.15,155.50770,1479235053676.06
0,5,1,0,2,155.24110,1479235053408.79,157.77470,1479235055943.1
0,5,1,0,0,157.70800,1479235055876.15,160.24130,1479235058409.24
0,5,1,0,1,160.20810,1479235058376.39,162.74150,1479235060909.34
0,5,1,0,0,162.70890,1479235060876.97,165.24170,1479235063409.58
0,5,1,0,0,165.20850,1479235063376.58,167.74180,1479235065909.59
0,5,0,0,1,167.70860,1479235065876.67,169.36490,1479235067543.64
0,5,1,0,2,169.97520,1479235068143.36,172.50950,1479235070677.69
0,5,1,0,3,172.47530,1479235070643.47,175.00890,1479235073177.36
0,5,1,1,0,174.97570,1479235073143.85,176.54490,1479235074743.93
0,5,1,0,2,177.47560,1479235075643.69,180.00920,1479235078177.28
0,5,1,0,3,179.70920,1479235077877.34,182.24260,1479235080410.37
