%Recollect Version 2.3. Scene/Level: , Game Number: 005
%CorsiBlocks:Stage,TrailNum,TargetSequence,ResponseSequence,ClearCount,TimeOfPresentation,TimeOfResponse
1,0,20,20,0,1486167894406,1486167901504
1,1,34,34,0,1486167902505,1486167909170
2,0,15,15,0,1486167915373,1486167922038
2,1,73,73,0,1486167923039,1486167929372
2,2,164,164,0,1486167930374,1486167938506
2,3,705,705,0,1486167939508,1486167947706
2,4,2173,2173,0,1486167948675,1486167959040
2,5,1504,1504,0,1486167960009,1486167971341
2,6,42350,42350,0,1486167972344,1486167985008
2,7,24061,24061,0,1486167985976,1486167997743
2,8,061743,061743,0,1486167998711,1486168012809
2,9,625037,625037,0,1486168013811,1486168028111
2,10,7152305,1752038,0,1486168029079,1486168048079
2,11,3157264,3157264,0,1486168049080,1486168066446
2,12,64527631,64527431,0,1486168067447,1486168087381
2,13,05631742,05631782,0,1486168088349,1486168106415
3,0,60,06,0,1486168111383,1486168118115
3,1,24,42,0,1486168119117,1486168124949
4,0,25,52,0,1486168128018,1486168134083
4,1,63,36,0,1486168135085,1486168141250
4,2,574,475,0,1486168142218,1486168150017
4,3,207,702,0,1486168150985,1486168159184
4,4,7305,5037,0,1486168160187,1486168170051
4,5,4130,0314,0,1486168171020,1486168181019
4,6,35741,14753,0,1486168182022,1486168195453
4,7,70526,62507,0,1486168196455,1486168209321
4,8,607251,152706,0,1486168210322,1486168224255
4,9,270643,346072,0,1486168225258,1486168241289
4,10,0416327,7236140,0,1486168242291,1486168258557
4,11,5632041,1402365,0,1486168259525,1486168276091
4,12,48256132,23165248,2,1486168277093,1486168311060
4,13,04523765,56732540,1,1486168312029,1486168338361
4,14,164751473,374157463,0,1486168339363,1486168361829
4,15,451387620,026783154,0,1486168362797,1486168389897
