%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1486144098647
1,0,2,1486144100280
1,0,6,1486144102547
-1,0,5,1486144103148
-1,0,5,1486144104314
-1,0,5,1486144105414
-1,0,5,1486144105947
-1,0,5,1486144106414
-1,0,5,1486144107848
-1,0,5,1486144109781
-1,0,5,1486144110214
1,0,10,1486144112548
-1,0,9,1486144113248
-1,0,8,1486144113948
-1,0,9,1486144114448
-1,0,9,1486144114615
-1,0,9,1486144115882
9,0,-1,1486144116483
1,1,0,1486144118115
1,1,1,1486144119515
1,1,10,1486144122282
2,1,10,1486144122782
1,1,9,1486144123548
1,1,10,1486144124015
1,1,17,1486144127583
1,1,18,1486144127982
1,1,20,1486144129050
2,1,20,1486144129682
1,1,19,1486144130649
1,1,26,1486144132883
-1,1,25,1486144133116
-1,1,25,1486144133882
-1,1,24,1486144134449
-1,1,25,1486144134882
-1,1,25,1486144135182
2,1,26,1486144135616
1,1,25,1486144136149
1,1,26,1486144136582
9,1,-1,1486144137484
1,2,2,1486144139550
1,2,3,1486144140050
1,2,4,1486144140917
1,2,6,1486144142883
1,2,8,1486144144250
1,2,9,1486144145316
1,2,11,1486144146917
1,2,14,1486144148483
1,2,15,1486144148817
1,2,19,1486144150350
2,2,19,1486144150583
1,2,18,1486144151083
1,2,19,1486144151450
1,2,24,1486144153083
2,2,24,1486144153617
1,2,21,1486144154783
1,2,26,1486144155718
-1,2,25,1486144156484
1,2,27,1486144156851
-1,2,26,1486144157384
2,2,27,1486144157750
2,2,26,1486144158317
9,2,-1,1486144158485
-1,2,25,1486144158851
1,3,2,1486144161185
1,3,4,1486144163717
1,3,8,1486144166118
1,3,11,1486144168151
1,3,14,1486144170218
1,3,15,1486144170684
1,3,17,1486144172151
-1,3,16,1486144173152
-1,3,16,1486144173885
-1,3,16,1486144174351
-1,3,16,1486144174651
-1,3,16,1486144174818
-1,3,16,1486144174985
1,3,24,1486144177952
1,3,25,1486144179485
9,3,-1,1486144179489
1,4,0,1486144182052
1,4,4,1486144182785
1,4,9,1486144185618
1,4,10,1486144185885
1,4,15,1486144188319
1,4,16,1486144189119
1,4,17,1486144189353
