%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 5
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,6,1.11670,1488314770204,3.61719,1488314772713
0,2,1,3,5,4.11694,1488314773205,6.61792,1488314775712
0,2,1,1,6,7.11816,1488314776206,8.08423,1488314777176
0,2,1,0,1,10.11743,1488314779206,12.61743,1488314781708
0,2,1,0,4,13.11768,1488314782206,15.61792,1488314784712
0,2,1,1,1,16.11768,1488314785206,17.08447,1488314786177
0,2,1,0,0,19.11792,1488314788206,21.61841,1488314790709
0,2,1,1,1,22.11816,1488314791206,23.01807,1488314792110
0,2,1,0,3,25.11816,1488314794207,27.61841,1488314796709
0,2,1,1,1,28.11890,1488314797207,29.25244,1488314798344
0,2,1,0,7,31.11890,1488314800207,33.61914,1488314802710
0,2,1,2,7,34.11914,1488314803208,36.61890,1488314805709
0,2,1,0,4,37.11890,1488314806207,39.61914,1488314808710
0,2,1,2,1,40.11914,1488314809207,42.61938,1488314811710
0,2,1,1,4,43.11914,1488314812207,43.98608,1488314813081
0,2,1,2,4,46.11963,1488314815208,48.61938,1488314817710
0,2,1,0,2,49.11963,1488314818208,51.61963,1488314820710
0,2,1,0,7,52.11987,1488314821208,54.61987,1488314823711
0,2,1,1,2,55.12012,1488314824208,56.05322,1488314825145
0,2,1,2,2,58.12012,1488314827208,60.62036,1488314829712
0,2,1,0,3,61.12036,1488314830208,63.62036,1488314832711
0,2,1,0,4,64.12036,1488314833208,66.62036,1488314835711
0,2,1,2,2,67.12061,1488314836208,69.62085,1488314838712
0,2,1,1,4,70.12085,1488314839209,70.98755,1488314840079
0,2,1,2,4,73.12207,1488314842210,75.62109,1488314844715
0,2,1,1,4,76.12134,1488314845210,76.92114,1488314846014
0,2,1,0,1,79.12158,1488314848210,81.62183,1488314850712
0,2,1,0,2,82.12158,1488314851210,84.62158,1488314853712
0,2,1,2,4,85.12158,1488314854209,87.62207,1488314856712
0,2,1,2,4,88.12183,1488314857210,90.62183,1488314859714
0,2,1,2,2,91.12183,1488314860210,93.62231,1488314862714
0,2,1,2,2,94.12231,1488314863210,96.62231,1488314865713
0,2,1,0,6,97.12256,1488314866210,99.62280,1488314868713
0,2,1,1,2,100.12230,1488314869210,100.95610,1488314870051
0,2,1,1,6,103.15600,1488314872244,104.08960,1488314873181
0,2,1,0,3,106.15600,1488314875244,108.65650,1488314877747
0,2,1,1,6,109.15630,1488314878244,110.05640,1488314879152
0,2,1,2,6,112.15650,1488314881244,114.65720,1488314883748
0,2,1,1,6,115.15670,1488314884245,115.85720,1488314884949
0,2,1,2,3,118.15700,1488314887245,120.65700,1488314889749
0,2,1,0,5,121.15700,1488314890245,123.65750,1488314892748
0,2,1,0,7,124.15720,1488314893245,126.65720,1488314895748
