%Recollect Version 2.3. Scene/Level: nback2, Session: 1, GameNumber: 8
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,3,1,3,7,1.83398,1488315215680,4.33374,1488315218186
0,3,1,3,6,4.83423,1488315218682,7.33398,1488315221184
0,3,1,3,4,7.83398,1488315221680,10.33398,1488315224183
0,3,1,2,6,10.80103,1488315224649,13.30103,1488315227152
0,3,1,1,6,13.80078,1488315227648,15.00146,1488315228854
0,3,1,1,4,16.80127,1488315230650,17.93506,1488315231787
0,3,1,0,0,19.80127,1488315233648,22.30127,1488315236151
0,3,1,0,5,22.80151,1488315236649,25.30176,1488315239153
0,3,1,1,4,25.80151,1488315239649,26.83545,1488315240686
0,3,1,2,4,28.80176,1488315242649,31.30200,1488315245153
0,3,1,1,5,31.80176,1488315245648,32.46851,1488315246319
0,3,1,2,0,34.83545,1488315248682,37.33545,1488315251185
0,3,1,0,2,37.83545,1488315251682,40.33569,1488315254185
0,3,1,0,6,40.83569,1488315254682,43.33618,1488315257185
0,3,0,0,3,43.83569,1488315257682,44.00269,1488315257853
0,3,1,2,5,46.80273,1488315260650,49.86963,1488315263719
0,3,1,2,3,50.06958,1488315263917,52.77002,1488315266621
0,3,1,0,4,52.96973,1488315266816,55.43652,1488315269285
0,3,1,1,5,55.66992,1488315269517,57.00342,1488315270854
0,3,1,0,2,58.83667,1488315272683,61.37012,1488315275219
0,3,1,2,2,61.83691,1488315275683,64.33716,1488315278186
0,3,0,2,2,64.83716,1488315278683,65.73804,1488315279592
0,3,1,0,6,67.83716,1488315281683,70.33765,1488315284186
0,3,1,2,6,70.83740,1488315284685,73.33789,1488315287188
0,3,1,0,4,73.83765,1488315287685,76.33789,1488315290187
0,3,1,2,4,76.83789,1488315290686,79.33789,1488315293187
0,3,1,2,2,79.83838,1488315293685,82.34131,1488315296194
0,3,1,1,4,82.83838,1488315296686,83.80493,1488315297657
0,3,1,1,4,85.83813,1488315299686,86.70557,1488315300560
0,3,1,1,2,88.83838,1488315302686,89.90552,1488315303757
0,3,1,2,2,91.83862,1488315305685,94.33887,1488315308188
0,3,1,0,1,94.83887,1488315308686,97.30591,1488315311157
0,3,1,0,3,97.83911,1488315311687,100.30590,1488315314155
0,3,1,2,1,100.80590,1488315314652,103.30590,1488315317156
0,3,1,1,1,103.80620,1488315317654,105.60620,1488315319460
0,3,1,0,4,106.80620,1488315320653,109.30640,1488315323156
0,3,1,0,7,109.80640,1488315323653,112.30640,1488315326156
0,3,1,1,1,112.80690,1488315326654,114.17330,1488315328028
0,3,1,0,2,115.80660,1488315329654,118.30710,1488315332157
0,3,1,1,7,118.80660,1488315332654,120.40700,1488315334259
0,3,1,1,1,121.80690,1488315335654,123.17380,1488315337026
0,3,1,0,5,124.80710,1488315338654,127.30740,1488315341157
0,3,1,0,3,127.80740,1488315341654,130.30740,1488315344158
1,530.91280,0.92233,2,131.15800,1488315347056
