%Recollect Version 2.3; iPad: ; User: Rlb110; Session: 16
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,16,0,0.5384616,3,7,algoNotBayesian
32,4,16,0,1,4,7,algoNotBayesian
32,4,16,0,0,5,7,algoNotBayesian
32,4,16,0,1,4,7,algoNotBayesian
32,4,16,0,0.5,5,7,algoNotBayesian
32,4,16,0,0.75,4,7,algoNotBayesian
32,4,16,0,0.4,5,7,algoNotBayesian
32,4,16,0,0.7,4,7,algoNotBayesian
32,4,16,0,0.3333333,5,7,algoNotBayesian
32,4,16,0,0.75,4,7,algoNotBayesian
32,4,16,0,0.4,5,7,algoNotBayesian
32,4,16,0,0.4285714,4,7,algoNotBayesian
32,4,16,0,0.8,3,7,algoNotBayesian
32,4,16,0,0.375,4,7,algoNotBayesian
32,4,16,0,1,3,7,algoNotBayesian
32,4,16,0,0.7142857,4,7,algoNotBayesian
32,4,16,0,0.7,5,7,algoNotBayesian
32,4,16,0,0.4,6,7,algoNotBayesian
32,4,17,0,0,4,7,algoNotBayesian
32,4,17,0,0,3,7,algoNotBayesian
32,4,17,0,0.8333333,2,7,algoNotBayesian
32,4,17,0,1,3,7,algoNotBayesian
32,4,17,0,0.4545455,4,7,algoNotBayesian
32,4,17,0,0.3333333,3,7,algoNotBayesian
32,4,17,0,1,2,7,algoNotBayesian
32,4,17,0,0,3,7,algoNotBayesian
32,4,17,0,0.8,2,7,algoNotBayesian
32,4,17,0,0.375,3,7,algoNotBayesian
32,4,17,0,0.75,2,7,algoNotBayesian
32,4,17,0,1,3,7,algoNotBayesian
32,4,17,0,0.4736842,4,7,algoNotBayesian
32,4,17,0,0.4,4,7,algoNotBayesian
32,4,17,0,0,3,7,algoNotBayesian
32,4,17,0,1,2,7,algoNotBayesian
32,4,17,0,0.25,3,7,algoNotBayesian
32,4,17,0,1,2,7,algoNotBayesian
32,4,17,0,1,3,7,algoNotBayesian
32,4,17,0,0.375,4,7,algoNotBayesian
