%Recollect Version 2.0. Scene/Level: multi1_advan, Game Number: 175
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%MultiObjectBugListChanged:5,[Array of Bug Types]
%BugPositions:3,Time (Relative),Time (Absolute),(For Each Bug:)Bug Color,Bug Position X,Bug Position Y
%MultiObjectTask:4,Matched Correctly,Was Collected,Flower Type,Reveal Time (R),Reveal Time (A),Pollenation Time (R) (-1.0 = unpollenated),Pollenation Time (A) (-1.0 = unpollenated),Death Time (R),Death Time (A)
%Possible values for "Flower Types":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,
5,0,5,1,4
3,0,1479419293763.87,0,0.02499998,0.7666667,5,0.425,0.7,1,0.725,0.5666667,4,0.725,0.5
3,1.033142,1479419294736.12,0,0.1674959,0.6298881,5,0.2972132,0.7298202,1,0.637949,0.7788547,4,0.7999453,0.5257039
3,2.033447,1479419295737.29,0,0.06863394,0.6247447,5,0.2383358,0.7245553,1,0.5617266,0.7081048,4,0.9291539,0.5742043
3,3.066589,1479419296768.95,0,0.06047457,0.5703077,5,0.1941232,0.6604986,1,0.4839798,0.7066725,4,0.8350281,0.7035702
3,4.06665,1479419297769.56,0,0.1078882,0.6076874,5,0.285149,0.7091199,1,0.4705213,0.772393,4,0.6817182,0.6024216
3,5.066833,1479419298770.79,0,0.1656975,0.6745622,5,0.4040531,0.6167978,1,0.5752262,0.6799591,4,0.5536455,0.3767882
4,1,1,4,2.10657,4.90656,1479419298633.46,5.48657,1479419299199.95
3,6.100037,1479419299802.04,0,0.1289215,0.7564555,5,0.4404666,0.5836955,1,0.6388992,0.6400228,4,0.7749542,0.7738755
3,7.100098,1479419300801.89,0,0.08124328,0.6252267,5,0.3401496,0.6677524,1,0.7584804,0.604655,4,0.9522856,0.6671209
3,8.100159,1479419301801.78,0,0.1454993,0.6398101,5,0.4043448,0.7518093,1,0.7292376,0.5922463,4,0.8826156,0.7111704
3,9.10022,1479419302802.8,0,0.2460346,0.7839064,5,0.4404526,0.7065437,1,0.6369696,0.6034169,4,0.7439463,0.7846001
3,10.10034,1479419303802.52,0,0.5170865,0.3433147,5,0.4580667,0.7386135,1,0.5415113,0.5667817,4,0.6199737,0.7703362
3,11.10065,1479419304802.57,0,0.09551191,0.783287,5,0.4118311,0.7693424,1,0.6079061,0.5749136,4,0.748354,0.776551
4,1,1,0,8.10657,9.78656,1479419303500.33,11.48657,1479419305200.12
3,12.13379,1479419305837.06,0,0.08555984,0.6810791,5,0.3176115,0.7891193,1,0.7021089,0.815656,4,0.9279575,0.6191905
3,13.16711,1479419306870.05,0,0.08518291,0.5712696,5,0.2408869,0.7244979,1,0.8196461,0.7542396,4,0.9452937,0.6307685
3,14.16718,1479419307870.85,0,0.1044142,0.6164511,5,0.2633448,0.7701709,1,0.7778606,0.7660529,4,0.928957,0.66725
3,15.16736,1479419308870.33,0,0.2135634,0.5924802,5,0.3304272,0.7335332,1,0.8005283,0.6701956,4,0.8465393,0.3634232
3,16.16754,1479419309870.91,0,0.2064281,0.5879006,5,0.296989,0.7523254,1,0.7452252,0.7553583,4,0.9324288,0.7796589
3,17.20062,1479419310902.93,0,0.1583643,0.589044,5,0.1962285,0.7821801,1,0.6678932,0.7092764,4,0.9518554,0.83975
4,1,1,4,14.10657,15.08655,1479419308800.96,17.46655,1479419311168.75
5,0,5,1,4,3
3,18.20081,1479419311903.44,0,0.1641181,0.5866827,5,0.1589377,0.7863743,1,0.7670369,0.6066769,4,0.9452815,0.841108,3,0.008263588,0.5644358
3,19.23431,1479419312938.94,0,0.1817498,0.5790293,5,0.05868769,0.7795083,1,0.7392769,0.6341348,4,0.9448266,0.8363002,3,0.03215265,0.5689834
3,20.26752,1479419313971.32,0,0.2944441,0.6424276,5,0.07176542,0.7737934,1,0.6519036,0.7311051,4,0.8588114,0.7443364,3,0.07175112,0.5731089
3,21.26764,1479419314971.29,0,0.2989554,0.7393591,5,0.06729221,0.7880237,1,0.4768472,0.7753924,4,0.7258463,0.7478431,3,0.08828783,0.5723733
3,22.26801,1479419315971.87,0,0.2035956,0.7744816,5,0.05312729,0.7817062,1,0.5200357,0.73676,4,0.6423874,0.5968075,3,0.2671151,0.4711483
3,23.30115,1479419317003.4,0,0.1994452,0.7648675,5,0.05063391,0.7111762,1,0.5476341,0.7578135,4,0.5927372,0.5674294,3,0.06971693,0.4587782
4,1,1,3,20.10657,22.38660,1479419316102.25,23.50659,1479419317235
3,24.33453,1479419318037.64,0,0.2686548,0.6871802,5,0.05062819,0.7766357,1,0.4626417,0.7854821,4,0.7507839,0.6803198,3,0.05467415,0.570132
3,25.3681,1479419319071.55,0,0.2060642,0.5812261,5,0.05301523,0.777958,1,0.5520296,0.752686,4,0.9038687,0.772402,3,0.04732513,0.5693142
3,26.40131,1479419320103.72,0,0.3149343,0.6969522,5,0.07973385,0.7751768,1,0.7593808,0.6998191,4,0.943151,0.7797019,3,0.07623577,0.5684023
3,27.40131,1479419321103.75,0,0.3106546,0.7400901,5,0.05902815,0.7519433,1,0.8030424,0.7235791,4,0.9520097,0.7875072,3,0.1534386,0.5835491
3,28.40137,1479419322103.98,0,0.5349369,0.763656,5,0.651648,0.2632979,1,0.8094735,0.6457989,4,0.950809,0.748217,3,0.1541376,0.603276
3,29.40161,1479419323104.5,0,0.6466174,0.6769713,5,0.3275132,0.7867377,1,0.798173,0.6367866,4,0.9362798,0.7813838,3,0.05996609,0.70187
4,1,1,5,26.10657,28.00659,1479419321735.15,29.46655,1479419323169.34
3,30.43481,1479419324138.42,0,0.5250602,0.7736326,5,0.3264966,0.6762002,1,0.7322464,0.7277091,4,0.8900189,0.7314104,3,0.1619654,0.7514337
3,31.43481,1479419325138.17,0,0.4935207,0.7351007,5,0.3504148,0.6577955,1,0.6443791,0.7555946,4,0.9478407,0.7633524,3,0.1645622,0.779258
3,32.43488,1479419326138.67,0,0.3758321,0.6236445,5,0.2320786,0.5677837,1,0.8107381,0.6039032,4,0.9326801,0.7656404,3,0.08862591,0.6846571
3,33.43512,1479419327138.32,0,0.407887,0.7399715,5,0.2123623,0.6546015,1,0.855207,0.4433428,4,0.902462,0.72344,3,0.06084728,0.6096978
3,34.46832,1479419328171.51,0,0.6509347,0.6988814,5,0.4099283,0.6199145,1,0.7903123,0.7717879,4,0.8777633,0.5949448,3,0.147419,0.6400479
3,35.46838,1479419329172.42,0,0.6520333,0.7108224,5,0.4838419,0.7411339,1,0.8063631,0.7903771,4,0.9637613,0.785714,3,0.2422142,0.6799304
4,1,1,1,32.10657,33.14655,1479419326868.22,35.48657,1479419329201.34
5,0,5,1,4,3,2
3,36.46844,1479419330171.36,0,0.5128455,0.5823561,5,0.3841014,0.7589576,1,0.730957,0.6670408,4,0.9283094,0.7467928,3,0.3372459,0.5633284,2,0.09585524,0.7290723
3,37.46863,1479419331171.83,0,0.5386305,0.7468879,5,0.3458543,0.788595,1,0.6695862,0.6159156,4,0.7951651,0.7685177,3,0.3557544,0.5723398,2,0.143754,0.7360783
3,38.46906,1479419332173.22,0,0.4975252,0.7231662,5,0.3417768,0.7525799,1,0.7262831,0.5999168,4,0.9570723,0.7382759,3,0.4069624,0.5641809,2,0.08264256,0.6338729
3,39.46918,1479419333173.13,0,0.5356474,0.7759026,5,0.2015715,0.627036,1,0.7208681,0.594733,4,0.9188948,0.6750085,3,0.4280291,0.6358621,2,0.05365467,0.5960202
3,40.50208,1479419334203.97,0,0.5157309,0.7851124,5,0.2143936,0.5616318,1,0.6442451,0.6595558,4,0.9322863,0.7395659,3,0.3637142,0.5941637,2,0.05834675,0.5937486
3,41.50317,1479419335204.79,0,0.6045361,0.755349,5,0.2286282,0.5598503,1,0.7110462,0.5898233,4,0.9326172,0.7410152,3,0.3482399,0.6814443,2,0.06677437,0.5809915
4,1,1,4,38.10657,39.58655,1479419333302.2,41.58655,1479419335303.08
3,42.53558,1479419336240.31,0,0.5401516,0.7391397,5,0.2101793,0.5569044,1,0.82269,0.6053069,4,0.9148045,0.7626789,3,0.3463287,0.6554132,2,0.0633049,0.5957246
3,43.56885,1479419337271.87,0,0.5998144,0.7737395,5,0.2932072,0.6260982,1,0.821353,0.5797751,4,0.9053965,0.7740566,3,0.4736843,0.6406135,2,0.09453106,0.5996211
3,44.56903,1479419338272.72,0,0.7254744,0.7356004,5,0.4488831,0.7116249,1,0.8301916,0.5852101,4,0.9096327,0.7760059,3,0.5590076,0.5651215,2,0.1885786,0.7147327
3,45.60266,1479419339305.19,0,0.699646,0.7529385,5,0.2716484,0.6310684,1,0.840868,0.6864405,4,0.9088917,0.8646002,3,0.4798641,0.6499614,2,0.07437706,0.741473
3,46.63556,1479419340339.33,0,0.6224937,0.7292275,5,0.4458113,0.4727952,1,0.7722969,0.7185895,4,0.9082489,0.8024895,3,0.3712006,0.7406588,2,0.09060669,0.6449625
3,47.63574,1479419341338.88,0,0.5364647,0.6324772,5,0.3010368,0.6666055,1,0.6878929,0.6380683,4,0.9111862,0.7144243,3,0.3208008,0.8645325,2,0.1137104,0.5774987
3,48.63593,1479419342338.89,0,0.5204048,0.6183807,5,0.2773533,0.56999,1,0.6954489,0.6792972,4,0.8668146,0.600565,3,0.4323444,0.7953555,2,0.05441856,0.696193
3,49.66925,1479419343372.62,0,0.5414743,0.5742255,5,0.2017736,0.5939406,1,0.6528425,0.7291424,4,0.9059753,0.676593,3,0.4994516,0.7682469,2,0.05257416,0.6150768
3,50.66925,1479419344373.5,0,0.4633198,0.5888321,5,0.3256044,0.6710377,1,0.7207689,0.7032732,4,0.8751869,0.7412073,3,0.5164452,0.7752851,2,0.1622629,0.5663313
3,51.66937,1479419345373.64,0,0.4745674,0.5270994,5,0.2451029,0.7479338,1,0.7866392,0.6153653,4,0.9378395,0.7416738,3,0.6907835,0.480206,2,0.09693718,0.6300412
3,52.66937,1479419346372.94,0,0.4873981,0.5872682,5,0.1605415,0.7775722,1,0.7326241,0.8195947,4,0.9053459,0.7444386,3,0.5805607,0.779943,2,0.06457996,0.6104888
3,53.66943,1479419347373.43,0,0.364069,0.7097327,5,0.1742134,0.757704,1,0.7456551,0.7357812,4,0.9172773,0.6706242,3,0.58008,0.7747768,2,0.07171535,0.6117175
3,54.66949,1479419348373.04,0,0.3986006,0.7417322,5,0.1290197,0.7689483,1,0.7228851,0.6728463,4,0.936305,0.6627533,3,0.5650492,0.6587164,2,0.1113195,0.5647285
3,55.66956,1479419349373.23,0,0.3492231,0.7651637,5,0.1600533,0.7718002,1,0.6253796,0.7143018,4,0.7940168,0.7548306,3,0.4647436,0.5757699,2,0.1059885,0.56027
3,56.66956,1479419350373.18,0,0.3155327,0.7500164,5,0.09356594,0.7682131,1,0.5111294,0.7147506,4,0.8907413,0.6660503,3,0.406251,0.5657942,2,0.07276058,0.5703139
3,57.66968,1479419351373.21,0,0.2551794,0.7617361,5,0.07580185,0.7723686,1,0.4441767,0.7708055,4,0.9432726,0.6169273,3,0.3785467,0.5820903,2,0.1180029,0.5806576
3,58.70294,1479419352404.89,0,0.3850842,0.8301289,5,0.5889435,0.1958848,1,0.6054277,0.7695227,4,0.879076,0.7263587,3,0.4382324,0.6422758,2,0.1875887,0.625712
3,59.70319,1479419353405.65,0,0.3516273,0.7598843,5,0.6007757,0.5753067,1,0.7141066,0.7433005,4,0.865509,0.7731372,3,0.3533926,0.560692,2,0.2090912,0.6142848
3,60.73718,1479419354440.23,0,0.5119705,0.7363212,5,0.6981277,0.6230118,1,0.7333794,0.8251216,4,0.8872557,0.5773516,3,0.340704,0.6153771,2,0.08814907,0.6362321
3,61.77008,1479419355473.24,0,0.5514479,0.7249265,5,0.6527405,0.5715126,1,0.7466526,0.7956502,4,0.9412527,0.8040986,3,0.2994204,0.6833093,2,0.1077528,0.7688515
3,62.80322,1479419356506.09,0,0.5078945,0.6345658,5,0.6465302,0.5590907,1,0.6726999,0.7748251,4,0.9429932,0.7147431,3,0.3387051,0.6645539,2,0.08026505,0.6813267
3,63.80334,1479419357506.02,0,0.3074932,0.6558731,5,0.7016296,0.5663838,1,0.6798716,0.7783652,4,0.9187527,0.7829205,3,0.1789532,0.7584308,2,0.05461216,0.5698625
3,64.80383,1479419358506.44,0,0.3015013,0.6010472,5,0.5053406,0.6153696,1,0.6525345,0.6112359,4,0.7830095,0.7066629,3,0.1439924,0.7734475,2,0.1007366,0.5675867
3,65.83685,1479419359539.59,0,0.2565508,0.5933067,5,0.4230728,0.6229832,1,0.6115751,0.7468122,4,0.8913097,0.6194834,3,0.1008472,0.7841834,2,0.07994366,0.5770778
3,66.83698,1479419360539.88,0,0.2790012,0.5737768,5,0.3908262,0.7333944,1,0.567256,0.6432337,4,0.885478,0.581974,3,0.06526375,0.7666751,2,0.1175842,0.5795566
3,67.83704,1479419361541.85,0,0.3328857,0.5853944,5,0.3620815,0.7863266,1,0.62959,0.6228763,4,0.7210865,0.8027223,3,0.09197807,0.7632756,2,0.1838732,0.6056567
3,68.8371,1479419362540.16,0,0.361948,0.577718,5,0.3704548,0.7785055,1,0.5469456,0.7937173,4,0.8824205,0.8084773,3,0.04158306,0.7727833,2,0.1324892,0.5931036
3,69.87042,1479419363573.44,0,0.381485,0.5902413,5,0.3516464,0.7859967,1,0.5621138,0.6771736,4,0.8583469,0.7784387,3,0.1126394,0.7135337,2,0.7281742,0.317491
