%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,26,26,,,0,1486175464271,,1486175466602,1486175472001
3,1,2,5D,5D,,,0,1486175474007,,1486175476368,1486175479235
3,2,3,E79,E79,,,0,1486175481239,,1486175484801,1486175486735
3,3,3,130,130,,,0,1486175488706,,1486175492235,1486175494236
10,0,0,,,0,0,0,1486175532107,1486175532105,1486175492235,1486175534738
10,1,0,,,1,1,0,1486175536705,1486175536705,1486175492235,1486175538504
10,2,0,,,1,1,0,1486175540505,1486175540505,1486175492235,1486175542605
10,3,0,,,1,1,0,1486175544605,1486175544605,1486175492235,1486175547306
10,4,0,,,0,0,0,1486175549272,1486175549272,1486175492235,1486175552105
10,5,0,,,1,1,0,1486175554106,1486175554106,1486175492235,1486175556772
10,6,0,,,0,0,0,1486175558740,1486175558740,1486175492235,1486175561406
10,7,0,,,0,0,0,1486175563406,1486175563406,1486175492235,1486175566940
10,8,0,,,0,0,0,1486175568940,1486175568940,1486175492235,1486175570773
10,9,0,,,1,1,0,1486175572774,1486175572773,1486175492235,1486175576407
10,10,0,,,1,1,0,1486175578408,1486175578408,1486175492235,1486175581240
10,11,0,,,0,0,0,1486175583241,1486175583241,1486175492235,1486175585707
10,12,0,,,0,0,0,1486175587708,1486175587708,1486175492235,1486175590007
10,13,0,,,1,1,0,1486175592008,1486175592008,1486175492235,1486175595374
10,14,0,,,1,1,0,1486175597375,1486175597375,1486175492235,1486175601241
10,15,0,,,0,0,0,1486175603242,1486175603242,1486175492235,1486175605842
13,0,2,50,A5,00,00,0,1486175671267,1486175676367,1486175677634,1486175683696
13,1,2,D5,D5,00,00,0,1486175685700,1486175690201,1486175691106,1486175692897
13,2,2,62,62,01,01,0,1486175694868,1486175699301,1486175700435,1486175701930
14,0,3,327,327,101,101,0,1486175716203,1486175723869,1486175725403,1486175727465
14,1,4,A629,A629,1110,1110,0,1486175729436,1486175739470,1486175740538,1486175742899
14,2,5,4B619,4B619,01000,01000,0,1486175744905,1486175758874,1486175760006,1486175762834
14,3,4,6B15,6B15,1010,1010,0,1486175764805,1486175776906,1486175778108,1486175782368
14,4,2,98,98,11,11,0,1486175784373,1486175788773,1486175790008,1486175793269
14,5,3,8FC,8FC,001,001,0,1486175795273,1486175802640,1486175805208,1486175808270
14,6,2,A4,A4,10,10,0,1486175810241,1486175815074,1486175816109,1486175819004
14,7,5,0AF82,0AF82,01000,01000,0,1486175820975,1486175834175,1486175835110,1486175838972
14,8,2,9C,9C,00,00,0,1486175840976,1486175845377,1486175846577,1486175849105
14,9,4,2D5C,2D5C,1111,1111,0,1486175851110,1486175862577,1486175864111,1486175867206
14,10,5,8134B,823B1,01111,01111,0,1486175869211,1486175883745,1486175884880,1486175889208
14,11,3,FA0,FA0,010,010,0,1486175891212,1486175898546,1486175900013,1486175902408
