%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 21
%D2:Action,Row,Character,TimeOfResponse
1,0,3,1487811469404
1,0,6,1487811471538
-1,0,4,1487811472204
-1,0,4,1487811473138
-1,0,4,1487811473671
1,0,8,1487811475271
2,0,8,1487811475837
1,0,7,1487811477138
1,0,10,1487811479204
1,0,12,1487811480671
1,0,13,1487811482104
1,0,14,1487811483338
1,0,15,1487811484438
1,0,18,1487811485872
9,0,-1,1487811487540
1,1,0,1487811489638
1,1,2,1487811491238
1,1,3,1487811492238
1,1,5,1487811493839
1,1,6,1487811495172
1,1,7,1487811496038
1,1,10,1487811497905
1,1,14,1487811500173
1,1,16,1487811501339
1,1,17,1487811502072
1,1,18,1487811502706
1,1,20,1487811504472
1,1,21,1487811505006
1,1,25,1487811506839
2,1,25,1487811507573
9,1,-1,1487811508541
1,2,0,1487811510008
1,2,4,1487811513340
1,2,6,1487811515173
1,2,7,1487811516408
1,2,8,1487811517506
1,2,11,1487811520941
1,2,12,1487811521407
1,2,15,1487811524207
1,2,16,1487811525207
1,2,17,1487811526240
1,2,18,1487811526774
1,2,19,1487811527674
1,2,21,1487811528807
9,2,-1,1487811529542
-1,2,22,1487811529675
1,3,1,1487811531774
1,3,3,1487811533308
1,3,5,1487811535108
1,3,6,1487811536441
1,3,7,1487811537375
1,3,8,1487811538374
1,3,9,1487811539108
1,3,10,1487811540008
1,3,11,1487811540641
1,3,12,1487811541875
1,3,14,1487811543708
1,3,15,1487811544609
1,3,17,1487811545776
1,3,19,1487811546908
9,3,-1,1487811550542
-1,3,24,1487811550776
1,4,0,1487811552009
1,4,1,1487811553309
1,4,2,1487811554476
1,4,5,1487811556043
1,4,8,1487811557775
1,4,9,1487811558843
1,4,10,1487811560476
1,4,11,1487811560876
1,4,12,1487811561843
1,4,14,1487811563142
1,4,15,1487811564009
1,4,17,1487811565443
1,4,18,1487811566509
1,4,21,1487811568976
1,4,24,1487811571009
9,4,-1,1487811571544
1,5,5,1487811576011
1,5,7,1487811577343
1,5,10,1487811579011
1,5,11,1487811579944
1,5,12,1487811580377
1,5,14,1487811581677
-1,5,13,1487811583078
-1,5,13,1487811583910
-1,5,13,1487811584911
1,5,15,1487811586010
1,5,17,1487811588944
1,5,18,1487811589911
1,5,19,1487811590944
1,5,20,1487811591644
1,5,21,1487811592211
9,5,-1,1487811592545
1,6,0,1487811594011
1,6,1,1487811595179
1,6,2,1487811595478
1,6,3,1487811597145
1,6,4,1487811597811
1,6,7,1487811599479
1,6,9,1487811600978
1,6,10,1487811601811
1,6,11,1487811602779
1,6,13,1487811604178
1,6,17,1487811606812
1,6,19,1487811608312
1,6,20,1487811609579
9,6,-1,1487811613546
-1,6,26,1487811613712
1,7,3,1487811616346
1,7,6,1487811618246
1,7,7,1487811619112
1,7,9,1487811620446
1,7,10,1487811621680
1,7,11,1487811622679
1,7,12,1487811623714
1,7,14,1487811626346
1,7,15,1487811627246
1,7,16,1487811627646
1,7,18,1487811629013
1,7,19,1487811630180
1,7,24,1487811632813
1,7,25,1487811634214
9,7,-1,1487811634547
1,8,1,1487811636581
1,8,2,1487811637680
1,8,3,1487811638247
1,8,7,1487811641847
1,8,8,1487811642880
1,8,9,1487811646014
1,8,11,1487811649015
1,8,13,1487811650548
1,8,14,1487811651681
1,8,15,1487811652281
1,8,16,1487811652882
1,8,17,1487811653481
9,8,-1,1487811655548
1,9,0,1487811657115
1,9,2,1487811658515
1,9,4,1487811660081
1,9,5,1487811660615
1,9,6,1487811661815
1,9,8,1487811663549
1,9,9,1487811664548
1,9,10,1487811665082
1,9,11,1487811666315
1,9,12,1487811667383
1,9,13,1487811668215
1,9,14,1487811669249
1,9,17,1487811671549
1,9,19,1487811673515
1,9,20,1487811674516
1,9,21,1487811675483
1,9,22,1487811676217
9,9,-1,1487811676549
1,10,1,1487811678482
1,10,2,1487811679516
1,10,3,1487811680616
1,10,4,1487811681116
1,10,7,1487811683050
1,10,13,1487811687616
1,10,15,1487811690083
1,10,18,1487811691951
1,10,20,1487811692817
1,10,21,1487811694217
1,10,22,1487811694717
1,10,23,1487811695284
1,10,24,1487811696318
1,10,25,1487811697417
9,10,-1,1487811697551
1,11,0,1487811698951
1,11,1,1487811700451
1,11,2,1487811700917
1,11,3,1487811701918
1,11,6,1487811704184
1,11,9,1487811706584
1,11,11,1487811707651
-1,11,10,1487811708284
-1,11,10,1487811709117
-1,11,10,1487811709685
1,11,12,1487811710785
1,11,14,1487811712451
1,11,15,1487811714751
1,11,17,1487811716618
-1,11,16,1487811718218
