%Recollect Version 2.3; iPad: ; User: RLB115; Session: 16
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,16,0,1,3,9,algoNotBayesian
32,4,16,0,1,4,9,algoNotBayesian
32,4,16,0,0,5,9,algoNotBayesian
32,4,16,0,1,4,9,algoNotBayesian
32,4,16,0,0,5,9,algoNotBayesian
32,4,16,0,1,4,9,algoNotBayesian
32,4,16,0,0.7142857,5,9,algoNotBayesian
32,4,16,0,0,6,9,algoNotBayesian
32,4,16,0,0.5625,5,9,algoNotBayesian
32,4,16,0,0.8,6,9,algoNotBayesian
32,4,16,0,0.3333333,7,9,algoNotBayesian
32,4,16,0,0.75,6,9,algoNotBayesian
32,4,16,0,0.2,7,9,algoNotBayesian
32,4,16,0,0.3333333,6,9,algoNotBayesian
32,4,16,0,0.5714286,5,9,algoNotBayesian
32,4,16,0,0,6,9,algoNotBayesian
32,4,16,0,0.4444444,5,9,algoNotBayesian
32,4,16,0,0.4,4,9,algoNotBayesian
32,4,16,0,1,3,9,algoNotBayesian
32,4,17,0,1,3,9,algoNotBayesian
32,4,17,0,1,4,9,algoNotBayesian
32,4,17,0,0.3846154,5,9,algoNotBayesian
32,4,17,0,1,4,9,algoNotBayesian
32,4,17,0,0.4,5,9,algoNotBayesian
32,4,17,0,1,4,9,algoNotBayesian
32,4,17,0,0.3636364,5,9,algoNotBayesian
32,4,17,0,0.25,4,9,algoNotBayesian
32,4,17,0,0.6666667,3,9,algoNotBayesian
32,4,17,0,0.5789474,4,9,algoNotBayesian
32,4,17,0,1,5,9,algoNotBayesian
32,4,17,0,0.4,6,9,algoNotBayesian
32,4,17,0,1,5,9,algoNotBayesian
32,4,17,0,0,6,9,algoNotBayesian
32,4,17,0,1,5,9,algoNotBayesian
32,4,17,0,0.25,6,9,algoNotBayesian
32,4,17,0,0.7,5,9,algoNotBayesian
32,4,18,0,0.6,5,9,algoNotBayesian
32,4,18,0,1,6,9,algoNotBayesian
32,4,18,0,0,7,9,algoNotBayesian
32,4,18,0,0.2,6,9,algoNotBayesian
32,4,18,0,0.3,5,9,algoNotBayesian
32,4,18,0,1,4,9,algoNotBayesian
32,4,18,0,0.3333333,5,9,algoNotBayesian
32,4,18,0,1,4,9,algoNotBayesian
32,4,18,0,0.1666667,5,9,algoNotBayesian
32,4,18,0,1,4,9,algoNotBayesian
32,4,18,0,0.8,5,9,algoNotBayesian
32,4,18,0,0,6,9,algoNotBayesian
32,4,18,0,1,5,9,algoNotBayesian
32,4,18,0,0.3333333,6,9,algoNotBayesian
32,4,18,0,0.3333333,5,9,algoNotBayesian
32,4,18,0,0.75,4,9,algoNotBayesian
32,4,18,0,1,5,9,algoNotBayesian
32,4,18,0,1,6,9,algoNotBayesian
32,4,18,0,0,7,9,algoNotBayesian
