%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1486155848982,1486155855315
1,1,1,1,1,1486155856316,1486155857949
1,2,1,0,0,1486155858916,1486155859483
1,3,1,1,1,1486155860483,1486155861316
2,0,1,1,1,1486155863583,1486155864449
2,1,1,1,1,1486155865450,1486155866282
2,2,1,0,0,1486155867283,1486155868016
2,3,1,0,0,1486155869016,1486155869549
2,4,1,0,0,1486155870516,1486155871084
2,5,1,1,1,1486155872083,1486155872683
2,6,1,0,0,1486155873683,1486155874383
2,7,1,0,0,1486155875350,1486155875983
2,8,1,1,1,1486155876983,1486155877550
2,9,1,0,0,1486155878517,1486155879417
2,10,1,1,1,1486155880384,1486155880983
2,11,1,1,1,1486155881984,1486155882551
3,0,0,0,0,1486155884517,1486155885317
3,1,0,1,0,1486155886285,1486155887084
3,2,0,0,1,1486155888051,1486155888651
3,3,0,1,0,1486155889651,1486155890217
4,0,0,0,1,1486155896168,1486155897834
4,1,0,1,0,1486155898835,1486155899734
4,2,0,1,0,1486155900735,1486155901501
4,3,0,1,0,1486155902502,1486155903135
4,4,0,0,1,1486155904135,1486155904735
4,5,0,0,1,1486155905735,1486155906335
4,6,0,0,1,1486155907336,1486155907835
4,7,0,1,0,1486155908835,1486155909535
4,8,0,1,0,1486155910536,1486155911102
4,9,0,0,1,1486155912103,1486155912635
4,10,0,0,1,1486155913635,1486155914102
4,11,0,1,0,1486155915069,1486155915535
5,0,1,1,1,1486155917219,1486155918085
5,1,1,0,0,1486155919086,1486155920052
5,2,0,0,1,1486155921053,1486155921786
5,3,0,1,0,1486155922786,1486155923620
6,0,1,1,1,1486155925320,1486155926019
6,1,0,0,1,1486155927020,1486155927586
6,2,0,1,0,1486155928586,1486155929220
6,3,0,0,1,1486155930220,1486155930986
6,4,1,1,1,1486155931986,1486155932653
6,5,1,0,0,1486155933653,1486155934420
6,6,1,0,0,1486155935421,1486155936053
6,7,0,1,0,1486155937053,1486155937620
6,8,1,1,1,1486155938620,1486155939353
6,9,0,1,0,1486155940354,1486155941153
6,10,1,0,0,1486155942121,1486155942720
6,11,1,1,1,1486155943721,1486155944520
6,12,0,1,0,1486155945487,1486155946221
6,13,1,1,1,1486155947221,1486155947920
6,14,0,0,1,1486155948921,1486155949654
6,15,0,0,1,1486155950654,1486155951421
6,16,1,0,0,1486155952422,1486155953154
6,17,1,1,1,1486155954154,1486155954954
6,18,1,0,0,1486155955955,1486155956588
6,19,0,0,1,1486155957588,1486155958288
6,20,0,0,1,1486155959288,1486155959921
6,21,1,1,1,1486155960922,1486155961555
6,22,1,1,1,1486155962555,1486155963221
6,23,0,1,0,1486155964222,1486155964855
6,24,0,0,1,1486155965823,1486155966555
6,25,1,0,0,1486155967555,1486155968288
6,26,1,0,0,1486155969289,1486155969922
6,27,0,1,0,1486155970922,1486155971555
6,28,0,0,1,1486155972555,1486155973122
6,29,0,1,0,1486155974122,1486155974655
6,30,1,0,0,1486155975622,1486155976122
6,31,1,0,0,1486155977122,1486155977822
6,32,0,1,0,1486155978822,1486155979489
6,33,0,0,1,1486155980489,1486155981289
6,34,1,0,0,1486155982289,1486155982956
6,35,0,1,0,1486155983956,1486155984622
6,36,0,0,1,1486155985623,1486155986189
6,37,1,0,0,1486155987190,1486155987823
6,38,1,0,0,1486155988823,1486155989523
6,39,1,1,1,1486155990523,1486155991323
6,40,0,0,1,1486155992323,1486155993056
6,41,0,1,0,1486155994023,1486155994690
6,42,0,1,0,1486155995690,1486155996290
6,43,1,1,1,1486155997258,1486155997990
6,44,0,0,1,1486155998990,1486155999690
6,45,1,1,1,1486156000658,1486156001890
6,46,0,1,0,1486156002891,1486156003557
6,47,1,1,1,1486156004557,1486156005357
