%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,4B,4B,,,0,1486153954251,,1486153956581,1486153958848
3,1,2,7C,7C,,,0,1486153960818,,1486153963181,1486153964848
3,2,3,5DB,5DB,,,0,1486153966819,,1486153970315,1486153972182
3,3,3,519,519,,,0,1486153974154,,1486153977682,1486153979249
10,0,0,,,1,1,0,1486153996184,1486153996184,1486153977682,1486154001717
10,1,0,,,1,1,0,1486154003717,1486154003717,1486153977682,1486154007584
10,2,0,,,0,0,0,1486154009584,1486154009584,1486153977682,1486154012384
10,3,0,,,0,0,0,1486154014386,1486154014386,1486153977682,1486154018351
10,4,0,,,0,0,0,1486154020352,1486154020351,1486153977682,1486154021818
10,5,0,,,1,1,0,1486154023818,1486154023818,1486153977682,1486154027185
10,6,0,,,0,0,0,1486154029186,1486154029185,1486153977682,1486154032085
10,7,0,,,1,1,0,1486154034086,1486154034086,1486153977682,1486154037219
10,8,0,,,1,1,0,1486154039220,1486154039219,1486153977682,1486154042319
10,9,0,,,1,1,0,1486154044319,1486154044319,1486153977682,1486154048619
10,10,0,,,0,0,0,1486154050620,1486154050620,1486153977682,1486154055486
10,11,0,,,0,0,0,1486154057487,1486154057487,1486153977682,1486154060653
10,12,0,,,1,1,0,1486154062654,1486154062654,1486153977682,1486154066920
10,13,0,,,0,0,0,1486154068921,1486154068921,1486153977682,1486154071421
10,14,0,,,0,0,0,1486154073421,1486154073421,1486153977682,1486154075421
10,15,0,,,1,1,0,1486154077422,1486154077422,1486153977682,1486154080754
13,0,2,36,1,10,10,0,1486154090826,1486154097227,1486154101095,1486154104522
13,1,2,28,28,10,10,0,1486154106527,1486154113561,1486154114962,1486154116656
13,2,2,03,03,10,10,0,1486154118628,1486154124595,1486154125762,1486154127224
14,0,4,73F6,73F6,1000,1000,0,1486154132196,1486154145563,1486154149030,1486154154842
14,1,2,7B,7B,10,10,0,1486154156846,1486154162913,1486154164148,1486154167576
14,2,3,709,709,001,001,0,1486154169548,1486154177214,1486154178615,1486154180443
14,3,5,16B8E,16B8D,11100,11100,0,1486154182448,1486154198116,1486154199250,1486154202078
14,4,5,91A5B,91A5B,00111,00101,0,1486154204049,1486154217283,1486154218818,1486154221846
14,5,3,6A1,6A1,110,110,0,1486154223850,1486154231285,1486154232952,1486154235513
14,6,5,C1742,C1742,01001,01001,0,1486154237484,1486154250352,1486154251520,1486154254315
14,7,2,57,57,00,00,0,1486154256286,1486154260619,1486154261686,1486154263848
14,8,3,60A,56A0,110,110,1,1486154265852,1486154276553,1486154277787,1486154288116
14,9,4,189A,518A,0111,0111,0,1486154290089,1486154303821,1486154305123,1486154307051
14,10,2,0C,0C,01,01,0,1486154309022,1486154313755,1486154314790,1486154317484
14,11,4,3F06,3F06,1010,1010,0,1486154319455,1486154332057,1486154333291,1486154335719
