%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1488225820064,1488225820996
1,1,1,0,0,1488225821997,1488225822630
1,2,1,0,0,1488225823630,1488225824263
1,3,1,1,1,1488225825230,1488225826263
2,0,1,0,0,1488225835931,1488225836564
2,1,1,0,0,1488225837564,1488225838164
2,2,1,1,1,1488225839131,1488225840564
2,3,1,0,0,1488225841531,1488225842131
2,4,1,1,1,1488225843131,1488225843998
2,5,1,1,1,1488225844998,1488225845864
2,6,1,1,1,1488225846864,1488225847665
2,7,1,0,0,1488225848665,1488225849298
2,8,1,1,1,1488225850299,1488225851098
2,9,1,0,0,1488225852098,1488225852664
2,10,1,1,1,1488225853665,1488225854565
2,11,1,0,0,1488225855565,1488225856298
3,0,0,0,1,1488225858765,1488225859799
3,1,0,0,1,1488225860799,1488225861666
3,2,0,1,0,1488225862666,1488225863299
3,3,0,1,0,1488225864266,1488225864865
4,0,0,0,1,1488225867049,1488225867949
4,1,0,1,0,1488225868949,1488225869815
4,2,0,1,0,1488225870782,1488225871583
4,3,0,1,0,1488225872583,1488225873182
4,4,0,0,1,1488225874183,1488225875249
4,5,0,1,0,1488225876250,1488225876816
4,6,0,1,0,1488225877816,1488225878449
4,7,0,0,1,1488225879450,1488225880450
4,8,0,0,1,1488225881450,1488225882383
4,9,0,0,1,1488225883384,1488225884383
4,10,0,1,0,1488225885383,1488225886083
4,11,0,0,1,1488225887050,1488225887850
5,0,1,0,0,1488225890034,1488225890633
5,1,1,1,1,1488225891634,1488225892900
5,2,0,0,1,1488225893901,1488225894967
5,3,0,1,0,1488225895934,1488225897000
6,0,1,1,1,1488225899067,1488225900134
6,1,0,1,0,1488225901101,1488225902034
6,2,1,0,0,1488225903034,1488225903801
6,3,1,1,1,1488225904802,1488225905868
6,4,0,1,0,1488225906868,1488225907701
6,5,0,0,1,1488225908702,1488225909901
6,6,1,1,1,1488225910901,1488225911901
6,7,1,0,0,1488225912901,1488225913801
6,8,0,1,0,1488225914802,1488225915602
6,9,0,1,0,1488225916602,1488225917268
6,10,1,0,0,1488225918268,1488225919136
6,11,0,0,1,1488225920102,1488225921435
6,12,0,1,0,1488225922435,1488225923202
6,13,0,0,1,1488225924202,1488225925205
6,14,1,1,1,1488225926203,1488225927202
6,15,0,0,1,1488225928169,1488225929435
6,16,1,1,1,1488225930436,1488225931936
6,17,1,0,0,1488225932936,1488225933670
6,18,0,1,0,1488225934669,1488225935436
6,19,1,0,0,1488225936404,1488225937236
6,20,0,0,1,1488225938236,1488225939303
6,21,1,1,1,1488225940304,1488225941203
6,22,0,0,1,1488225942170,1488225943303
6,23,1,1,1,1488225944303,1488225945337
6,24,0,1,0,1488225946337,1488225947203
6,25,1,0,0,1488225948205,1488225948937
6,26,1,1,1,1488225949938,1488225950870
6,27,0,1,0,1488225951838,1488225952537
6,28,1,1,1,1488225953504,1488225954439
6,29,0,0,1,1488225955437,1488225956571
6,30,0,0,1,1488225957537,1488225958471
6,31,1,1,1,1488225959471,1488225960408
6,32,0,0,1,1488225961405,1488225962304
6,33,1,1,1,1488225963272,1488225964138
6,34,0,1,0,1488225965105,1488225965738
6,35,0,1,0,1488225966705,1488225967404
6,36,1,0,0,1488225968406,1488225969272
6,37,0,1,0,1488225970238,1488225970938
6,38,1,0,0,1488225971939,1488225972704
6,39,0,0,1,1488225973705,1488225975205
6,40,1,0,0,1488225976172,1488225976938
6,41,0,1,0,1488225977906,1488225978738
6,42,1,0,0,1488225979739,1488225980639
6,43,0,0,1,1488225981605,1488225982806
6,44,1,0,0,1488225983805,1488225984639
6,45,1,1,1,1488225985640,1488225986605
6,46,0,0,1,1488225987606,1488225989172
6,47,1,0,0,1488225990140,1488225991039
