%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,1,1488225012150,-1,1488225011617
6,0,2,1,1,0,4,1488225015184,-1,1488225014687
6,0,3,1,1,0,0,1488225018250,-1,1488225017720
6,0,4,1,1,1,0,1488225021284,1488225021951,1488225020787
6,0,5,1,1,0,3,1488225024351,-1,1488225023821
6,0,6,1,1,1,3,1488225027384,1488225028518,1488225026854
6,0,7,1,1,0,6,1488225030418,-1,1488225029888
6,0,8,1,1,0,1,1488225033451,-1,1488225032955
6,0,9,1,1,0,7,1488225036485,-1,1488225035954
6,0,10,1,1,0,0,1488225039518,-1,1488225038988
6,0,11,1,1,1,0,1488225042585,1488225043119,1488225042054
6,1,1,1,1,3,2,1488225048185,-1,1488225047653
6,1,2,1,1,0,0,1488225051252,-1,1488225050721
6,1,3,1,1,1,0,1488225054286,1488225055186,1488225053755
6,1,4,1,1,0,7,1488225057319,-1,1488225056789
6,1,5,1,1,0,4,1488225060386,-1,1488225059856
6,1,6,1,1,0,2,1488225063453,-1,1488225062923
6,1,7,1,1,0,5,1488225066487,-1,1488225065956
6,1,8,1,1,1,5,1488225069553,1488225070387,1488225069023
6,1,9,1,1,1,5,1488225072620,1488225073287,1488225072090
6,1,10,1,1,0,6,1488225075687,-1,1488225075157
6,1,11,1,1,1,6,1488225078721,1488225079287,1488225078190
6,1,12,1,1,0,4,1488225081754,-1,1488225081223
6,1,13,1,1,1,4,1488225084787,1488225085354,1488225084257
6,1,14,1,1,0,7,1488225087821,-1,1488225087290
6,1,15,1,1,0,2,1488225090854,-1,1488225090324
6,1,16,1,1,1,2,1488225093889,1488225094488,1488225093392
6,1,17,1,1,0,4,1488225096955,-1,1488225096424
6,1,18,1,1,0,5,1488225100022,-1,1488225099492
6,1,19,1,1,0,3,1488225103088,-1,1488225102558
6,1,20,1,1,0,0,1488225106123,-1,1488225105591
6,1,21,1,1,0,7,1488225109189,-1,1488225108658
6,2,1,2,1,3,0,1488225115189,-1,1488225114656
6,2,2,2,1,3,7,1488225118256,-1,1488225117726
6,2,3,2,1,0,6,1488225121290,-1,1488225120758
6,2,4,2,1,0,3,1488225124357,-1,1488225123826
6,2,5,2,1,0,2,1488225127390,-1,1488225126892
6,2,6,2,1,0,5,1488225130457,-1,1488225129926
6,2,7,2,1,1,2,1488225133457,1488225134057,1488225132960
6,2,8,2,1,0,0,1488225136524,-1,1488225135993
6,2,9,2,1,0,4,1488225139591,-1,1488225139060
6,2,10,2,1,1,0,1488225142657,1488225143225,1488225142127
6,2,11,2,1,1,4,1488225145691,1488225146224,1488225145160
6,2,12,2,1,0,6,1488225148758,-1,1488225148227
6,3,1,2,1,3,6,1488225153225,-1,1488225152692
6,3,2,2,1,3,1,1488225156292,-1,1488225155761
6,3,3,2,1,1,6,1488225159292,1488225159959,1488225158795
6,3,4,2,1,0,3,1488225162358,-1,1488225161828
6,3,5,2,1,1,6,1488225165392,1488225166093,1488225164861
6,3,6,2,0,0,0,1488225168404,1488225168992,1488225167895
6,3,7,2,1,0,1,1488225171426,-1,1488225170895
6,3,8,2,1,0,4,1488225174459,-1,1488225173963
6,3,9,2,1,1,1,1488225177526,1488225178493,1488225176995
6,3,10,2,1,0,3,1488225180560,-1,1488225180029
6,3,11,2,1,0,0,1488225183594,-1,1488225183097
6,3,12,2,1,0,6,1488225186660,-1,1488225186129
6,3,13,2,1,0,5,1488225189693,-1,1488225189163
6,3,14,2,1,0,4,1488225192760,-1,1488225192229
6,3,15,2,1,0,7,1488225195827,-1,1488225195296
6,3,16,2,1,1,4,1488225198894,1488225199861,1488225198363
6,3,17,2,1,0,2,1488225201894,-1,1488225201398
6,3,18,2,1,1,4,1488225204928,1488225205561,1488225204402
6,3,19,2,1,0,3,1488225207961,-1,1488225207431
6,3,20,2,1,0,0,1488225210995,-1,1488225210465
6,3,21,2,1,0,7,1488225214028,-1,1488225213497
6,3,22,2,1,1,0,1488225217062,1488225217930,1488225216566
6,4,1,3,1,3,5,1488225239163,-1,1488225238663
6,4,2,3,1,3,3,1488225242230,-1,1488225241700
6,4,3,3,1,3,2,1488225245230,-1,1488225244733
6,4,4,3,1,0,6,1488225248297,-1,1488225247767
6,4,5,3,1,0,5,1488225251331,-1,1488225250833
6,4,6,3,1,0,4,1488225254397,-1,1488225253866
6,4,7,3,0,1,6,1488225257430,-1,1488225256900
6,4,8,3,1,0,3,1488225260464,-1,1488225259934
6,4,9,3,1,1,4,1488225263498,1488225264031,1488225262967
6,4,10,3,1,1,6,1488225266531,1488225267331,1488225266034
6,4,11,3,1,0,1,1488225269598,-1,1488225269068
6,4,12,3,1,0,2,1488225272665,-1,1488225272134
6,4,13,3,1,0,3,1488225275698,-1,1488225275168
6,5,1,3,1,3,4,1488225280332,-1,1488225279799
6,5,2,3,1,3,1,1488225283365,-1,1488225282835
6,5,3,3,1,3,2,1488225286399,-1,1488225285902
6,5,4,3,1,0,6,1488225289432,-1,1488225288902
6,5,5,3,1,1,1,1488225292433,1488225293466,1488225291936
6,5,6,3,1,1,2,1488225295499,1488225296100,1488225294969
