%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 23
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1488224026671
1,0,1,1488224027937
1,0,7,1488224030038
1,0,8,1488224030671
1,0,9,1488224031171
1,0,11,1488224032638
1,0,15,1488224033805
1,0,16,1488224034538
1,0,17,1488224035571
1,0,18,1488224036038
1,0,20,1488224037238
1,0,21,1488224037771
1,0,22,1488224038438
1,0,26,1488224040938
1,0,29,1488224042338
1,0,31,1488224043439
1,0,34,1488224044672
1,0,36,1488224045505
9,0,-1,1488224046007
1,1,0,1488224048073
1,1,5,1488224049805
1,1,8,1488224050672
1,1,10,1488224051706
1,1,11,1488224052706
1,1,13,1488224055006
1,1,14,1488224055639
1,1,15,1488224056573
1,1,18,1488224057639
1,1,19,1488224058240
1,1,21,1488224059206
1,1,23,1488224060240
1,1,27,1488224062606
1,1,29,1488224063741
1,1,30,1488224064473
1,1,31,1488224065341
1,1,34,1488224066407
9,1,-1,1488224067009
-1,1,33,1488224067040
1,2,1,1488224069840
1,2,2,1488224071040
1,2,4,1488224072573
1,2,7,1488224073674
1,2,8,1488224074641
1,2,10,1488224075741
1,2,11,1488224076407
1,2,15,1488224078674
1,2,17,1488224079842
1,2,18,1488224081008
1,2,19,1488224081908
1,2,24,1488224084374
1,2,26,1488224085841
1,2,27,1488224086474
9,2,-1,1488224088009
1,3,0,1488224089841
1,3,8,1488224092109
1,3,9,1488224094475
1,3,11,1488224095641
1,3,14,1488224097376
1,3,15,1488224098575
1,3,19,1488224100542
1,3,22,1488224102275
1,3,24,1488224103275
1,3,25,1488224104176
1,3,26,1488224105176
1,3,30,1488224107442
1,3,31,1488224108410
9,3,-1,1488224109010
1,4,0,1488224110709
1,4,6,1488224113576
1,4,11,1488224115609
-1,4,10,1488224117176
1,4,14,1488224118810
1,4,17,1488224120676
1,4,18,1488224121510
1,4,20,1488224122677
1,4,22,1488224123910
1,4,24,1488224125210
1,4,26,1488224126877
1,4,27,1488224127910
1,4,29,1488224129110
9,4,-1,1488224130012
1,5,1,1488224131777
1,5,3,1488224132277
1,5,5,1488224133344
1,5,6,1488224134077
1,5,8,1488224135077
1,5,10,1488224136244
1,5,13,1488224137745
1,5,16,1488224139245
1,5,17,1488224139644
1,5,20,1488224140945
1,5,21,1488224142778
1,5,23,1488224143978
1,5,30,1488224147645
1,5,31,1488224147911
1,5,35,1488224149512
9,5,-1,1488224151013
-1,5,38,1488224151311
1,6,0,1488224152612
1,6,2,1488224153345
1,6,5,1488224154245
1,6,6,1488224155378
1,6,14,1488224159345
1,6,17,1488224159912
1,6,18,1488224160779
1,6,19,1488224161479
1,6,20,1488224162112
1,6,21,1488224162745
1,6,22,1488224163279
1,6,24,1488224164580
1,6,25,1488224165046
1,6,26,1488224166145
1,6,30,1488224167613
-1,6,29,1488224170146
9,6,-1,1488224172014
1,7,2,1488224173646
1,7,4,1488224174346
-1,7,3,1488224175613
1,7,7,1488224178280
1,7,9,1488224179480
1,7,12,1488224180913
1,7,13,1488224181846
1,7,14,1488224182513
1,7,15,1488224183147
1,7,20,1488224184847
1,7,25,1488224187947
1,7,28,1488224189614
1,7,29,1488224190947
1,7,32,1488224192081
1,7,33,1488224192547
9,7,-1,1488224193015
-1,7,34,1488224193281
1,8,0,1488224194481
1,8,4,1488224196048
1,8,5,1488224196847
1,8,8,1488224197981
1,8,11,1488224199481
1,8,13,1488224200383
1,8,15,1488224201348
1,8,17,1488224202415
1,8,21,1488224203715
1,8,22,1488224204448
1,8,23,1488224205048
1,8,25,1488224205915
1,8,27,1488224206782
1,8,29,1488224207615
1,8,31,1488224209182
1,8,33,1488224210348
1,8,34,1488224211348
1,8,35,1488224211915
1,8,36,1488224212382
1,8,38,1488224213182
9,8,-1,1488224214018
-1,8,39,1488224214115
1,9,0,1488224215916
1,9,1,1488224216315
1,9,2,1488224216815
1,9,6,1488224218615
1,9,7,1488224219615
1,9,9,1488224221215
1,9,10,1488224221515
1,9,17,1488224224383
1,9,19,1488224225350
1,9,21,1488224226316
1,9,22,1488224227849
1,9,25,1488224229116
1,9,26,1488224229683
1,9,28,1488224230583
1,9,29,1488224232149
1,9,33,1488224233416
-1,9,32,1488224234683
9,9,-1,1488224235017
1,10,0,1488224236784
1,10,1,1488224237583
1,10,2,1488224238216
1,10,8,1488224241717
1,10,10,1488224242684
1,10,15,1488224244684
1,10,16,1488224245751
1,10,17,1488224246417
1,10,18,1488224247317
1,10,19,1488224247817
1,10,20,1488224248650
1,10,23,1488224250451
1,10,27,1488224251884
1,10,31,1488224253284
1,10,32,1488224254417
1,10,34,1488224255351
9,10,-1,1488224256018
1,11,0,1488224257951
1,11,1,1488224258285
1,11,3,1488224259718
1,11,4,1488224260085
1,11,6,1488224260885
1,11,11,1488224263751
1,11,17,1488224266651
1,11,19,1488224267986
1,11,21,1488224269018
1,11,22,1488224269887
1,11,24,1488224270619
1,11,25,1488224271752
1,11,26,1488224272352
1,11,27,1488224272918
1,11,29,1488224273785
1,11,31,1488224274752
1,11,32,1488224276652
