%Recollect Version 2.0. Scene/Level: nback0_inter, Game Number: 036
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,2,1.14969,1478029675383.7,3.68321,1478029677916.17
0,3,1,0,2,3.64993,1478029677885.36,6.18338,1478029680416.86
0,3,1,0,0,6.15007,1478029680383.52,8.68349,1478029682916.94
0,3,1,0,4,8.65021,1478029682886.09,11.18367,1478029685418.22
0,3,1,0,3,10.88367,1478029685117.57,13.45048,1478029687684.93
0,3,1,1,0,13.38381,1478029687617.55,15.10340,1478029689353.64
0,3,1,1,4,15.88395,1478029690117.7,17.56340,1478029691815.73
0,4,1,1,3,18.38409,1478029692617.74,20.06340,1478029694320.45
0,4,1,0,4,23.11770,1478029699384.92,25.65117,1478029701919.73
0,4,1,0,2,25.61785,1478029701883.32,28.15131,1478029704417.29
0,4,1,0,0,28.11797,1478029704382.63,30.65145,1478029706917.29
0,4,0,0,4,30.61811,1478029706883.16,32.48339,1478029708751.21
0,4,1,1,4,33.11824,1478029709383.97,34.78340,1478029711050.88
0,4,1,0,0,35.35171,1478029711617.26,37.88519,1478029714150.73
0,4,0,0,2,37.85186,1478029714118.42,39.74340,1478029716018.8
0,3,0,1,4,40.35190,1478029716618.41,42.88546,1478029719154.86
0,3,1,0,2,45.11893,1478029723417.39,47.65241,1478029725952.13
0,3,1,0,0,47.55240,1478029725853.24,50.08606,1478029728387.35
0,3,1,0,0,50.05253,1478029728352.73,52.58603,1478029730886.48
0,3,1,0,4,52.55271,1478029730852,55.08628,1478029733386.24
0,3,1,0,2,55.05275,1478029733353.2,57.58631,1478029735887.03
0,3,1,0,4,57.55297,1478029735853.25,60.08647,1478029738386.37
0,3,1,0,1,59.81983,1478029738118.97,62.35319,1478029740653.81
0,3,0,0,4,62.31990,1478029740619.26,63.98339,1478029742286.02
0,3,1,0,1,64.82004,1478029743118.4,67.35374,1478029745653
0,3,1,0,0,67.32021,1478029745618.81,69.85388,1478029748153.9
0,3,1,0,3,69.55354,1478029747853.18,72.08713,1478029750387.38
0,3,1,0,0,72.05377,1478029750353.22,74.58742,1478029752887.39
0,3,1,1,0,74.55392,1478029752854.12,76.24339,1478029754553.93
0,3,0,0,4,77.05406,1478029755353.78,78.70340,1478029757019.63
0,2,0,1,0,79.55420,1478029757854.36,82.08769,1478029760389.07
