%Recollect Version 2.3; iPad: ; User: RLB117; Session: 16
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,5,16,0,1,5,7,algoNotBayesian
32,5,16,0,0.5625,6,7,algoNotBayesian
32,5,16,0,1,5,7,algoNotBayesian
32,5,16,0,0.5714286,6,7,algoNotBayesian
32,5,16,0,0.9090909,5,7,algoNotBayesian
32,5,16,0,0.6,6,7,algoNotBayesian
32,5,16,0,1,5,7,algoNotBayesian
32,5,16,0,0.6,6,7,algoNotBayesian
32,5,16,0,0.5,5,7,algoNotBayesian
32,5,16,0,1,4,7,algoNotBayesian
32,5,16,0,1,5,7,algoNotBayesian
32,5,16,0,1,6,7,algoNotBayesian
32,5,16,0,0.7333333,7,7,algoNotBayesian
32,5,16,0,0.625,6,7,algoNotBayesian
32,5,17,0,1,4,7,algoNotBayesian
32,5,17,0,1,5,7,algoNotBayesian
32,5,17,0,0.8888889,6,7,algoNotBayesian
32,5,17,0,0.4444444,7,7,algoNotBayesian
32,5,17,0,1,6,7,algoNotBayesian
32,5,17,0,0.6,7,7,algoNotBayesian
32,5,17,0,0,6,7,algoNotBayesian
32,5,17,0,0.8461539,5,7,algoNotBayesian
32,5,17,0,1,5,7,algoNotBayesian
32,5,17,0,0.3333333,6,7,algoNotBayesian
32,5,17,0,0.8461539,5,7,algoNotBayesian
32,5,17,0,0.6666667,6,7,algoNotBayesian
32,5,17,0,0.8571429,5,7,algoNotBayesian
32,5,17,0,1,6,7,algoNotBayesian
32,5,17,0,0.25,7,7,algoNotBayesian
32,5,17,0,1,6,7,algoNotBayesian
