%Recollect Version 2.3; iPad: ; User: Rlb110; Session: 2
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,2,0,1,2,7,algoNotBayesian
32,4,2,0,0.5384616,3,7,algoNotBayesian
32,4,2,0,0.2,4,7,algoNotBayesian
32,4,2,0,0.4444444,3,7,algoNotBayesian
32,4,2,0,1,2,7,algoNotBayesian
32,4,2,0,0.6666667,3,7,algoNotBayesian
32,4,2,0,0.4285714,4,7,algoNotBayesian
32,4,2,0,0.4,3,7,algoNotBayesian
32,4,2,0,0.625,2,7,algoNotBayesian
32,4,2,0,0.5555556,3,7,algoNotBayesian
32,4,2,0,0.4,4,7,algoNotBayesian
32,4,2,0,0,3,7,algoNotBayesian
32,4,2,0,0.8,2,7,algoNotBayesian
32,4,2,0,0.25,3,7,algoNotBayesian
32,4,2,0,0.6,2,7,algoNotBayesian
32,4,2,0,0,3,7,algoNotBayesian
32,4,2,0,0.4444444,2,7,algoNotBayesian
32,4,2,0,0.6666667,2,7,algoNotBayesian
32,4,2,0,0.4615385,3,7,algoNotBayesian
32,4,3,0,0.75,2,7,algoNotBayesian
32,4,3,0,0,3,7,algoNotBayesian
32,4,3,0,0.8333333,2,7,algoNotBayesian
32,4,3,0,0.6,3,7,algoNotBayesian
32,4,3,0,0.4285714,4,7,algoNotBayesian
32,4,3,0,0.1666667,3,7,algoNotBayesian
32,4,3,0,1,2,7,algoNotBayesian
32,4,3,0,0.2,3,7,algoNotBayesian
32,4,3,0,0.8,2,7,algoNotBayesian
32,4,3,0,0.4,3,7,algoNotBayesian
32,4,3,0,0.8,2,7,algoNotBayesian
32,4,3,0,0.4444444,3,7,algoNotBayesian
32,4,3,0,1,2,7,algoNotBayesian
32,4,3,0,0.25,3,7,algoNotBayesian
32,4,3,0,0.6666667,2,7,algoNotBayesian
32,4,3,0,0.3333333,3,7,algoNotBayesian
32,4,3,0,1,2,7,algoNotBayesian
32,4,3,0,0.4444444,3,7,algoNotBayesian
32,4,3,0,0.6,2,7,algoNotBayesian
32,4,3,0,1,3,7,algoNotBayesian
32,4,3,0,0.4166667,4,7,algoNotBayesian
32,4,3,0,0.6666667,3,7,algoNotBayesian
