%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1487008950460,-1,1487008949960
6,0,2,1,1,0,2,1487008953527,-1,1487008952997
6,0,3,1,1,1,2,1487008956560,1487008957594,1487008956030
6,0,4,1,1,0,6,1487008959627,-1,1487008959097
6,0,5,1,1,0,5,1487008962628,-1,1487008962130
6,0,6,1,0,0,0,1487008965694,1487008967328,1487008965163
6,0,7,1,1,0,3,1487008968761,-1,1487008968231
6,0,8,1,1,0,1,1487008971828,-1,1487008971297
6,0,9,1,1,0,4,1487008974861,-1,1487008974332
6,0,10,1,1,1,4,1487008977895,1487008978695,1487008977365
6,0,11,1,1,1,4,1487008980946,1487008981945,1487008980414
6,1,1,1,1,3,2,1487008987645,-1,1487008987113
6,1,2,1,1,0,1,1487008990679,-1,1487008990148
6,1,3,1,1,0,6,1487008993712,-1,1487008993215
6,1,4,1,1,0,4,1487008996779,-1,1487008996249
6,1,5,1,1,1,4,1487008999813,1487009000646,1487008999315
6,1,6,1,1,0,6,1487009002880,-1,1487009002350
6,1,7,1,1,0,3,1487009005946,-1,1487009005416
6,1,8,1,1,0,1,1487009008980,-1,1487009008450
6,1,9,1,1,0,4,1487009012047,-1,1487009011516
6,1,10,1,1,1,4,1487009015080,1487009015780,1487009014551
6,1,11,1,1,0,1,1487009018114,-1,1487009017584
6,1,12,1,1,1,1,1487009021181,1487009021814,1487009020651
6,1,13,1,1,0,7,1487009024214,-1,1487009023684
6,1,14,1,1,0,0,1487009027281,-1,1487009026752
6,1,15,1,1,1,0,1487009030315,1487009030982,1487009029817
6,1,16,1,1,0,7,1487009033381,-1,1487009032851
6,1,17,1,1,0,5,1487009036415,-1,1487009035917
6,1,18,1,1,1,5,1487009039448,1487009040315,1487009038918
6,1,19,1,1,0,6,1487009042515,-1,1487009041985
6,1,20,1,1,0,1,1487009045582,-1,1487009045053
6,1,21,1,1,1,1,1487009048616,1487009049550,1487009048086
6,2,1,2,1,3,3,1487009079384,-1,1487009078851
6,2,2,2,1,3,2,1487009082417,-1,1487009081888
6,2,3,2,1,1,3,1487009085452,1487009086284,1487009084921
6,2,4,2,0,1,2,1487009088484,-1,1487009087987
6,2,5,2,1,0,0,1487009091551,-1,1487009091022
6,2,6,2,1,0,1,1487009094585,-1,1487009094087
6,2,7,2,1,0,5,1487009097652,-1,1487009097121
6,2,8,2,1,0,7,1487009100685,-1,1487009100155
6,2,9,2,0,0,0,1487009103752,1487009104819,1487009103221
6,2,10,2,1,0,4,1487009106785,-1,1487009106256
6,2,11,2,1,0,6,1487009109819,-1,1487009109322
6,2,12,2,1,1,4,1487009112852,1487009114753,1487009112322
6,3,1,2,1,3,0,1487009117953,-1,1487009117420
6,3,2,2,1,3,3,1487009120986,-1,1487009120456
6,3,3,2,1,0,2,1487009123987,-1,1487009123489
6,3,4,2,1,0,6,1487009127054,-1,1487009126523
6,3,5,2,1,0,1,1487009130120,-1,1487009129589
6,3,6,2,0,0,7,1487009133154,1487009133854,1487009132623
6,3,7,2,0,0,0,1487009136220,1487009136788,1487009135690
6,3,8,2,0,0,4,1487009139254,1487009139988,1487009138724
6,3,9,2,1,1,0,1487009142321,1487009143254,1487009141790
6,3,10,2,1,0,5,1487009145322,-1,1487009144824
6,3,11,2,0,1,0,1487009148388,-1,1487009147858
6,3,12,2,1,0,7,1487009151421,-1,1487009150891
6,3,13,2,0,1,0,1487009154488,-1,1487009153958
6,3,14,2,0,1,7,1487009157555,-1,1487009157024
6,3,15,2,1,0,4,1487009160556,-1,1487009160057
6,3,16,2,0,0,5,1487009163589,1487009164889,1487009163091
6,3,17,2,1,0,6,1487009166655,-1,1487009166126
6,3,18,2,0,1,5,1487009169689,-1,1487009169158
6,3,19,2,1,1,6,1487009172756,1487009173790,1487009172225
6,3,20,2,0,0,1,1487009175789,1487009176556,1487009175260
6,3,21,2,0,0,2,1487009178823,1487009179590,1487009178293
6,3,22,2,0,0,5,1487009181857,1487009182890,1487009181326
6,4,1,3,0,3,4,1487009195491,-1,1487009194958
6,4,2,3,0,3,2,1487009198557,-1,1487009198027
6,4,3,3,0,3,6,1487009201591,-1,1487009201061
6,4,4,3,1,0,0,1487009204624,-1,1487009204094
6,4,5,3,1,0,3,1487009207658,-1,1487009207128
6,4,6,3,1,0,3,1487009210725,-1,1487009210194
6,4,7,3,1,0,2,1487009213725,-1,1487009213228
6,4,8,3,1,0,5,1487009216758,-1,1487009216261
6,4,9,3,0,1,3,1487009219826,-1,1487009219295
6,4,10,3,0,1,2,1487009222826,-1,1487009222328
6,4,11,3,0,0,7,1487009225859,1487009226693,1487009225329
6,4,12,3,0,0,6,1487009228892,1487009229293,1487009228362
6,4,13,3,1,1,2,1487009231926,1487009233160,1487009231396
6,5,1,3,1,3,5,1487009237560,-1,1487009237028
6,5,2,3,1,3,7,1487009240560,-1,1487009240062
6,5,3,3,1,3,4,1487009243627,-1,1487009243096
6,5,4,3,1,0,1,1487009246693,-1,1487009246163
6,5,5,3,0,0,5,1487009249694,1487009252027,1487009249196
6,5,6,3,1,0,6,1487009252760,-1,1487009252230
6,5,7,3,1,0,0,1487009255827,-1,1487009255297
6,5,8,3,0,0,7,1487009258894,1487009259594,1487009258364
6,5,9,3,1,1,6,1487009261928,1487009262661,1487009261430
6,5,10,3,1,0,1,1487009264994,-1,1487009264465
6,5,11,3,0,0,4,1487009268028,1487009269662,1487009267497
6,5,12,3,0,1,6,1487009271062,-1,1487009270531
6,5,13,3,0,1,1,1487009274128,-1,1487009273598
6,5,14,3,0,0,7,1487009277129,1487009278229,1487009276631
6,5,15,3,0,1,6,1487009280195,-1,1487009279666
6,5,16,3,1,0,0,1487009283229,-1,1487009282698
6,5,17,3,1,0,2,1487009286262,-1,1487009285732
6,5,18,3,0,0,5,1487009289329,1487009290730,1487009288798
6,5,19,3,1,1,0,1487009292396,1487009292996,1487009291865
6,5,20,3,1,0,3,1487009295430,-1,1487009294899
6,5,21,3,1,0,6,1487009298496,-1,1487009297966
6,5,22,3,0,0,2,1487009301489,1487009302089,1487009300993
6,5,23,3,0,1,3,1487009304555,-1,1487009304024
6,6,1,1,0,3,5,1487009314256,-1,1487009313723
6,6,2,1,1,0,6,1487009317289,-1,1487009316758
6,6,3,1,1,0,7,1487009320323,-1,1487009319792
6,6,4,1,1,1,7,1487009323356,1487009324590,1487009322825
6,6,5,1,1,0,0,1487009326423,-1,1487009325894
6,6,6,1,0,0,4,1487009329490,1487009331490,1487009328959
6,6,7,1,0,0,7,1487009332490,1487009333157,1487009331992
6,6,8,1,1,1,7,1487009335557,1487009336790,1487009335027
6,6,9,1,1,0,4,1487009338591,-1,1487009338060
6,6,10,1,1,0,3,1487009341657,-1,1487009341127
6,6,11,1,1,0,1,1487009344691,-1,1487009344194
6,6,12,1,0,0,4,1487009347758,1487009348558,1487009347227
6,6,13,1,0,0,7,1487009350824,1487009351925,1487009350294
6,6,14,1,0,1,7,1487009353858,-1,1487009353327
6,6,15,1,1,0,5,1487009356925,-1,1487009356394
6,6,16,1,1,0,0,1487009359958,-1,1487009359428
6,6,17,1,1,0,6,1487009362992,-1,1487009362462
6,6,18,1,0,1,6,1487009366025,-1,1487009365494
6,6,19,1,0,1,6,1487009369059,-1,1487009368528
6,6,20,1,0,0,2,1487009372059,1487009374326,1487009371562
6,6,21,1,1,1,2,1487009375126,1487009375660,1487009374595
6,7,1,2,1,3,5,1487009380626,-1,1487009380093
6,7,2,2,1,3,3,1487009383660,-1,1487009383163
6,7,3,2,1,0,1,1487009386726,-1,1487009386195
6,7,4,2,1,1,3,1487009389760,1487009390860,1487009389229
6,7,5,2,1,1,1,1487009392794,1487009393860,1487009392262
6,7,6,2,0,0,5,1487009395860,1487009396660,1487009395329
6,7,7,2,1,1,1,1487009398894,1487009399727,1487009398363
6,7,8,2,0,2,1,1487009401927,1487009402828,1487009401396
6,7,9,2,1,1,1,1487009404961,1487009405928,1487009404464
6,7,10,2,0,2,6,1487009408027,1487009408994,1487009407496
6,7,11,2,0,2,6,1487009411094,1487009412295,1487009410564
6,7,12,2,1,0,7,1487009414161,-1,1487009413631
6,7,13,2,1,0,4,1487009417228,-1,1487009416697
6,7,14,2,1,0,2,1487009420229,-1,1487009419731
6,7,15,2,1,0,0,1487009423295,-1,1487009422765
6,7,16,2,0,1,2,1487009426362,-1,1487009425831
6,7,17,2,1,0,6,1487009429395,-1,1487009428865
6,7,18,2,1,1,2,1487009432462,1487009433229,1487009431932
6,7,19,2,0,2,2,1487009435529,1487009436630,1487009434999
6,7,20,2,0,0,0,1487009438563,1487009439597,1487009438033
6,7,21,2,0,2,0,1487009441563,1487009443197,1487009441066
6,7,22,2,1,2,2,1487009444630,-1,1487009444099
6,8,1,3,1,3,1,1487009449730,-1,1487009449197
6,8,2,3,1,3,2,1487009452797,-1,1487009452266
6,8,3,3,1,3,7,1487009455830,-1,1487009455299
6,8,4,3,1,2,2,1487009458864,-1,1487009458333
6,8,5,3,1,1,2,1487009461931,1487009463098,1487009461400
6,8,6,3,0,2,2,1487009464997,1487009465898,1487009464467
6,8,7,3,1,0,5,1487009468031,-1,1487009467501
6,8,8,3,1,1,2,1487009471064,1487009473565,1487009470534
6,8,9,3,1,0,0,1487009474098,-1,1487009473567
6,8,10,3,1,0,4,1487009477131,-1,1487009476601
6,8,11,3,0,1,2,1487009480198,-1,1487009479668
6,8,12,3,0,1,0,1487009483199,-1,1487009482701
6,8,13,3,0,2,2,1487009486265,1487009487966,1487009485735
6,8,14,3,1,0,3,1487009489332,-1,1487009488802
6,8,15,3,0,2,2,1487009492366,1487009493799,1487009491835
6,8,16,3,0,0,6,1487009495433,1487009496833,1487009494903
