%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486167328972
1,0,2,1486167329706
1,0,3,1486167330205
1,0,6,1486167331606
1,0,10,1486167333272
1,0,13,1486167334572
1,0,14,1486167334939
1,0,18,1486167336407
1,0,19,1486167336706
1,0,24,1486167338372
1,0,26,1486167340006
1,0,30,1486167341740
1,0,31,1486167342506
1,0,33,1486167343440
1,0,34,1486167344073
1,0,35,1486167344306
1,0,36,1486167345306
9,0,-1,1486167347808
1,1,0,1486167349507
1,1,1,1486167349873
1,1,4,1486167350774
1,1,7,1486167352040
1,1,9,1486167352973
1,1,13,1486167354340
1,1,17,1486167355975
1,1,18,1486167357375
1,1,21,1486167358674
1,1,22,1486167359274
1,1,23,1486167360042
1,1,24,1486167360607
1,1,25,1486167361441
1,1,26,1486167362007
1,1,27,1486167363441
1,1,29,1486167364307
1,1,30,1486167364641
1,1,35,1486167367008
9,1,-1,1486167368809
1,2,0,1486167370641
1,2,3,1486167371442
1,2,5,1486167372375
1,2,12,1486167375007
1,2,13,1486167375676
1,2,14,1486167375942
1,2,16,1486167377209
1,2,19,1486167378341
1,2,22,1486167380108
1,2,26,1486167382108
1,2,27,1486167382542
1,2,30,1486167384275
1,2,31,1486167385509
1,2,32,1486167386409
1,2,34,1486167387276
1,2,36,1486167388176
1,2,37,1486167388876
9,2,-1,1486167389811
1,3,0,1486167391242
1,3,1,1486167392076
1,3,3,1486167392809
1,3,5,1486167393643
1,3,7,1486167394877
1,3,8,1486167395176
1,3,10,1486167396043
1,3,12,1486167397043
1,3,13,1486167397743
1,3,14,1486167398343
1,3,15,1486167398977
1,3,21,1486167401776
1,3,24,1486167403410
1,3,26,1486167405043
1,3,29,1486167406377
1,3,31,1486167407177
1,3,32,1486167407677
1,3,35,1486167409377
1,3,36,1486167409943
9,3,-1,1486167410811
1,4,1,1486167412844
1,4,4,1486167414043
1,4,5,1486167414510
1,4,6,1486167415077
1,4,7,1486167415777
1,4,10,1486167417145
1,4,12,1486167418044
1,4,13,1486167418344
1,4,14,1486167418877
1,4,17,1486167420478
1,4,18,1486167420944
1,4,20,1486167421744
1,4,22,1486167422911
1,4,25,1486167424111
1,4,27,1486167425045
1,4,31,1486167426978
1,4,34,1486167428313
1,4,35,1486167428578
1,4,39,1486167429779
1,4,40,1486167430645
9,4,-1,1486167431812
1,5,1,1486167433278
1,5,2,1486167434612
1,5,4,1486167435545
1,5,5,1486167435912
1,5,6,1486167436678
1,5,8,1486167437278
1,5,11,1486167439179
1,5,12,1486167440447
1,5,15,1486167441345
1,5,16,1486167441812
1,5,18,1486167443312
1,5,19,1486167443945
1,5,21,1486167445146
1,5,24,1486167446346
1,5,28,1486167448313
1,5,30,1486167449280
1,5,32,1486167450479
1,5,35,1486167452547
1,5,36,1486167452780
9,5,-1,1486167452812
1,6,2,1486167455446
1,6,4,1486167456346
1,6,9,1486167458080
1,6,11,1486167459280
1,6,12,1486167459579
1,6,14,1486167460246
1,6,16,1486167461280
1,6,19,1486167463213
1,6,20,1486167464880
1,6,25,1486167466814
1,6,27,1486167467747
1,6,29,1486167468581
1,6,30,1486167469180
1,6,31,1486167469813
1,6,34,1486167470815
1,6,37,1486167471881
1,6,40,1486167473380
9,6,-1,1486167473815
1,7,3,1486167476714
1,7,7,1486167479414
1,7,9,1486167480414
1,7,10,1486167480981
1,7,13,1486167482748
1,7,14,1486167483281
1,7,16,1486167484215
1,7,17,1486167484714
1,7,19,1486167485615
1,7,22,1486167486781
1,7,24,1486167488114
1,7,25,1486167491048
1,7,27,1486167492415
1,7,29,1486167493415
9,7,-1,1486167494816
1,8,3,1486167497715
1,8,6,1486167499115
1,8,8,1486167500215
1,8,10,1486167501415
1,8,13,1486167502816
1,8,15,1486167504049
1,8,16,1486167504549
1,8,17,1486167505382
1,8,20,1486167506583
1,8,22,1486167508250
2,8,22,1486167509216
1,8,21,1486167509716
1,8,25,1486167512116
1,8,27,1486167513383
1,8,29,1486167514316
9,8,-1,1486167515817
1,9,0,1486167517517
1,9,3,1486167518216
2,9,3,1486167519150
1,9,2,1486167519716
1,9,3,1486167520083
1,9,5,1486167521917
1,9,6,1486167522783
1,9,7,1486167523449
1,9,8,1486167525185
1,9,12,1486167527151
1,9,16,1486167529584
1,9,17,1486167530084
1,9,18,1486167530650
1,9,19,1486167531484
1,9,24,1486167533750
1,9,28,1486167535218
-1,9,27,1486167536017
-1,9,27,1486167536717
9,9,-1,1486167536817
1,10,1,1486167539052
1,10,2,1486167539618
1,10,3,1486167540151
1,10,5,1486167541252
1,10,9,1486167543151
-1,10,8,1486167543918
2,10,9,1486167544519
1,10,8,1486167545018
1,10,10,1486167546118
1,10,11,1486167547219
1,10,15,1486167549985
1,10,16,1486167551185
1,10,17,1486167551585
1,10,19,1486167552753
1,10,20,1486167553819
1,10,24,1486167555118
1,10,25,1486167556318
1,10,26,1486167557252
9,10,-1,1486167557820
-1,10,29,1486167558685
1,11,5,1486167562919
1,11,6,1486167563986
1,11,9,1486167565152
1,11,10,1486167565653
1,11,16,1486167568320
1,11,17,1486167568886
1,11,19,1486167570486
1,11,21,1486167571553
1,11,25,1486167574087
1,11,26,1486167574586
1,11,32,1486167578153
1,11,33,1486167578655
