%Recollect Version 2.3; iPad: ; User: RLB145; Session: 17
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,3,17,0,1,2,10,algoNotBayesian
32,3,17,0,1,3,10,algoNotBayesian
32,3,17,0,0.625,4,10,algoNotBayesian
32,3,17,0,0.5714286,4,10,algoNotBayesian
32,3,17,0,0.8571429,4,10,algoNotBayesian
32,3,17,0,1,5,10,algoNotBayesian
32,3,17,0,0.3636364,6,10,algoNotBayesian
32,3,17,0,0.8571429,5,10,algoNotBayesian
32,3,17,0,1,6,10,algoNotBayesian
32,3,17,0,0.5714286,7,10,algoNotBayesian
32,3,17,0,0.6666667,7,10,algoNotBayesian
32,3,17,0,0.625,7,10,algoNotBayesian
32,3,17,0,0.3636364,7,10,algoNotBayesian
32,3,17,0,0.7142857,6,10,algoNotBayesian
32,3,18,0,0.8571429,2,10,algoNotBayesian
32,3,18,0,0.8333333,3,10,algoNotBayesian
32,3,18,0,0.8571429,4,10,algoNotBayesian
32,3,18,0,0.8571429,5,10,algoNotBayesian
32,3,18,0,0.8333333,6,10,algoNotBayesian
32,3,18,0,0.375,7,10,algoNotBayesian
32,3,18,0,0.4444444,7,10,algoNotBayesian
32,3,18,0,0.5,7,10,algoNotBayesian
32,3,18,0,0.4,7,10,algoNotBayesian
32,3,18,0,0.2727273,6,10,algoNotBayesian
32,3,18,0,0.2727273,5,10,algoNotBayesian
32,3,18,0,0.625,4,10,algoNotBayesian
32,3,18,0,0.8333333,4,10,algoNotBayesian
32,3,18,0,0.4285714,5,10,algoNotBayesian
