%Recollect Version 2.3. Scene/Level: , Session: 16, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
3,1,2,0.3,1,3,3,15.55493,1487273289725,-1,-1,15.02087,1487273289191
3,2,2,0.3,1,3,0,18.62109,1487273292791,-1,-1,18.08777,1487273292260
3,3,2,0.3,1,0,2,21.65466,1487273295825,-1,-1,21.12122,1487273295295
3,4,2,0.3,1,2,2,24.7218,1487273298892,-1,-1,24.15479,1487273298328
3,5,2,0.3,1,2,0,27.78833,1487273301959,-1,-1,27.25488,1487273301428
3,6,2,0.3,1,2,0,30.8219,1487273304992,-1,-1,30.28906,1487273304462
3,7,2,0.3,1,1,0,33.85535,1487273308025,35.02209,1487273309192,33.32202,1487273307495
3,8,2,0.3,1,0,3,36.92261,1487273311093,-1,-1,36.35571,1487273310529
3,9,2,0.3,1,2,3,39.95569,1487273314126,-1,-1,39.42285,1487273313596
3,10,2,0.3,1,0,2,42.98926,1487273317160,-1,-1,42.45581,1487273316629
3,11,2,0.3,1,1,3,46.02271,1487273320193,46.99011,1487273321161,45.4895,1487273319663
3,12,2,0.3,1,0,0,49.0896,1487273323260,-1,-1,48.52295,1487273322696
3,13,2,0.3,1,2,0,52.15637,1487273326326,-1,-1,51.62292,1487273325797
3,14,2,0.3,1,1,0,55.22314,1487273329393,55.75671,1487273329927,54.65649,1487273328829
3,15,2,0.3,1,1,0,58.25671,1487273332427,58.72351,1487273332894,57.72327,1487273331896
3,16,2,0.3,1,0,1,61.35693,1487273335527,-1,-1,60.79028,1487273334963
3,17,2,0.3,1,1,0,64.42371,1487273338594,65.12378,1487273339294,63.89026,1487273338063
3,18,2,0.3,1,0,3,67.45764,1487273341628,-1,-1,66.92383,1487273341096
3,19,2,0.3,1,0,2,70.55725,1487273344727,-1,-1,69.99072,1487273344164
3,20,2,0.3,1,2,2,73.62463,1487273347795,-1,-1,73.05762,1487273347230
3,21,2,0.3,1,0,0,76.72437,1487273350895,-1,-1,76.15771,1487273350330
3,22,2,0.3,1,1,2,79.75793,1487273353928,80.2915,1487273354462,79.22449,1487273353397
3,1,3,0.3,1,3,0,98.15894,1487273372329,-1,-1,97.59229,1487273371763
3,2,3,0.3,1,3,2,101.2257,1487273375396,-1,-1,100.6592,1487273374834
3,3,3,0.3,1,3,3,104.2593,1487273378429,-1,-1,103.726,1487273377899
3,4,3,0.3,1,1,0,107.2928,1487273381463,107.793,1487273381963,106.7594,1487273380932
3,5,3,0.3,1,0,0,110.3262,1487273384496,-1,-1,109.793,1487273383965
3,6,3,0.3,1,0,1,113.3604,1487273387530,-1,-1,112.8264,1487273387000
3,7,3,0.3,1,2,3,116.46,1487273390630,-1,-1,115.8938,1487273390066
3,8,3,0.3,1,0,3,119.5267,1487273393697,-1,-1,118.9602,1487273393133
3,9,3,0.3,1,1,1,122.5603,1487273396730,123.094,1487273397264,122.027,1487273396200
3,10,3,0.3,1,0,2,125.5939,1487273399764,-1,-1,125.0605,1487273399232
3,11,3,0.3,1,2,1,128.6274,1487273402798,-1,-1,128.1272,1487273402300
3,12,3,0.3,1,1,1,131.7274,1487273405897,132.4279,1487273406599,131.1608,1487273405335
3,13,3,0.3,1,1,2,134.761,1487273408932,135.3611,1487273409531,134.2279,1487273408401
3,14,3,0.3,1,2,2,137.8278,1487273411998,-1,-1,137.2611,1487273411434
3,15,3,0.3,1,1,1,140.8615,1487273415032,141.3282,1487273415499,140.328,1487273414501
3,16,3,0.3,1,0,0,143.9615,1487273418132,-1,-1,143.395,1487273417568
3,17,3,0.3,0,2,1,147.0616,1487273421232,147.9619,1487273422132,146.4955,1487273420669
3,18,3,0.3,1,0,3,150.0952,1487273424265,-1,-1,149.5619,1487273423735
3,19,3,0.3,1,2,1,153.129,1487273427299,-1,-1,152.5956,1487273426768
3,20,3,0.3,1,0,2,156.1956,1487273430366,-1,-1,155.6621,1487273429836
3,21,3,0.3,1,1,3,159.2291,1487273433399,159.7292,1487273433900,158.6957,1487273432868
