%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486154380406
1,0,1,1486154381206
2,0,1,1486154383006
1,0,1,1486154384106
1,0,4,1486154386473
1,0,5,1486154387006
1,0,6,1486154389606
1,0,8,1486154390507
1,0,13,1486154395407
1,0,14,1486154395906
1,0,15,1486154396973
1,0,16,1486154397573
9,0,-1,1486154397941
-1,0,17,1486154398073
-1,0,17,1486154399004
1,1,0,1486154402235
1,1,1,1486154403703
1,1,3,1486154405735
1,1,6,1486154407403
1,1,7,1486154408469
1,1,9,1486154410635
-1,1,5,1486154411435
-1,1,4,1486154412102
-1,1,5,1486154413768
1,1,12,1486154415469
1,1,13,1486154416336
1,1,17,1486154417702
1,1,19,1486154418769
9,1,-1,1486154418937
-1,1,18,1486154419469
1,2,0,1486154420802
1,2,2,1486154421869
1,2,5,1486154423470
1,2,9,1486154424469
-1,2,8,1486154424969
1,2,11,1486154426336
1,2,17,1486154427770
1,2,19,1486154429437
1,2,20,1486154429903
1,2,22,1486154431036
1,2,23,1486154431436
-1,2,20,1486154431836
-1,2,20,1486154432703
-1,2,21,1486154433303
-1,2,21,1486154434103
1,2,25,1486154435470
2,2,25,1486154436670
1,2,29,1486154438238
1,2,32,1486154439737
9,2,-1,1486154439938
1,3,0,1486154441604
1,3,2,1486154443337
1,3,5,1486154444338
1,3,8,1486154445337
1,3,9,1486154446237
1,3,11,1486154447404
1,3,12,1486154448738
1,3,13,1486154449238
1,3,15,1486154450371
1,3,19,1486154451471
1,3,24,1486154452904
1,3,26,1486154453838
1,3,31,1486154455672
1,3,37,1486154458138
1,3,39,1486154459338
9,3,-1,1486154460942
-1,3,42,1486154460972
1,4,1,1486154462972
1,4,7,1486154467272
1,4,14,1486154468772
1,4,15,1486154469338
1,4,20,1486154471639
1,4,23,1486154472539
-1,4,21,1486154473039
-1,4,21,1486154474172
1,4,25,1486154476473
1,4,29,1486154477439
-1,4,27,1486154478572
-1,4,27,1486154479206
-1,4,28,1486154479906
1,4,33,1486154481573
1,4,34,1486154481939
9,4,-1,1486154481944
1,5,1,1486154484106
1,5,2,1486154485073
1,5,3,1486154485773
1,5,6,1486154486873
1,5,10,1486154488606
1,5,13,1486154489473
1,5,16,1486154491440
1,5,23,1486154493340
1,5,27,1486154494540
1,5,29,1486154496008
1,5,31,1486154497707
1,5,32,1486154498907
1,5,36,1486154500073
1,5,39,1486154501074
9,5,-1,1486154502942
-1,5,41,1486154503241
1,6,2,1486154505574
1,6,3,1486154506474
1,6,4,1486154506940
1,6,5,1486154507974
1,6,8,1486154509041
1,6,14,1486154511508
1,6,18,1486154512808
1,6,19,1486154514808
1,6,20,1486154515208
1,6,21,1486154516175
1,6,23,1486154517374
1,6,24,1486154517809
1,6,26,1486154519242
1,6,27,1486154519741
1,6,29,1486154521709
1,6,30,1486154522741
1,6,34,1486154523842
9,6,-1,1486154523942
1,7,1,1486154525742
1,7,3,1486154526842
1,7,4,1486154527275
1,7,7,1486154529009
1,7,8,1486154529408
1,7,10,1486154530142
1,7,11,1486154531110
1,7,13,1486154531976
1,7,22,1486154533909
1,7,23,1486154534409
1,7,24,1486154535609
1,7,31,1486154538709
1,7,35,1486154540410
1,7,39,1486154541777
1,7,42,1486154543010
1,7,44,1486154544476
9,7,-1,1486154544948
-1,7,47,1486154544977
1,8,1,1486154547543
1,8,4,1486154549144
1,8,9,1486154550843
1,8,14,1486154551843
1,8,16,1486154552843
1,8,17,1486154553610
1,8,18,1486154554143
1,8,19,1486154554610
2,8,19,1486154555177
1,8,20,1486154555977
1,8,21,1486154557278
1,8,28,1486154559110
1,8,34,1486154561077
1,8,36,1486154561977
1,8,38,1486154562710
1,8,40,1486154563710
1,8,44,1486154564644
1,8,46,1486154565944
9,8,-1,1486154565977
1,9,3,1486154568544
1,9,6,1486154570411
1,9,10,1486154572078
1,9,11,1486154572711
1,9,13,1486154573511
1,9,14,1486154574778
1,9,16,1486154575645
1,9,17,1486154576111
1,9,19,1486154576945
1,9,27,1486154579846
1,9,29,1486154581245
1,9,33,1486154582945
1,9,34,1486154584245
1,9,37,1486154585412
1,9,41,1486154586879
9,9,-1,1486154586978
1,10,0,1486154589679
1,10,2,1486154590412
1,10,5,1486154591979
1,10,8,1486154592745
1,10,11,1486154593547
1,10,14,1486154594546
1,10,16,1486154596146
1,10,17,1486154597446
1,10,19,1486154598446
1,10,21,1486154599647
1,10,23,1486154600780
1,10,24,1486154601780
1,10,26,1486154602880
1,10,28,1486154603646
1,10,29,1486154604747
1,10,33,1486154606349
1,10,37,1486154607547
9,10,-1,1486154607979
1,11,1,1486154609714
-1,11,0,1486154611447
2,11,1,1486154612180
1,11,2,1486154613781
1,11,3,1486154615748
1,11,4,1486154616447
-1,11,3,1486154616948
-1,11,2,1486154617580
1,11,5,1486154619381
1,11,7,1486154620314
1,11,9,1486154621381
1,11,11,1486154622714
1,11,14,1486154623948
1,11,16,1486154625014
1,11,17,1486154625814
1,11,21,1486154626982
1,11,22,1486154627515
1,11,23,1486154627948
