%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,F8,F8,,,0,1486171688443,,1486171690772,1486171693006
3,1,2,CF,CF,,,0,1486171695011,,1486171697339,1486171709039
3,2,3,473,473,,,0,1486171711044,,1486171714540,1486171716040
3,3,3,AC9,AC9,,,0,1486171718045,,1486171721640,1486171723607
10,0,0,,,0,0,0,1486171755344,1486171755342,1486171721640,1486171758709
10,1,0,,,1,1,0,1486171760710,1486171760710,1486171721640,1486171763776
10,2,0,,,0,0,0,1486171765776,1486171765776,1486171721640,1486171770610
10,3,0,,,0,0,0,1486171772610,1486171772610,1486171721640,1486171774576
10,4,0,,,0,0,0,1486171776577,1486171776577,1486171721640,1486171779877
10,5,0,,,1,1,0,1486171781877,1486171781877,1486171721640,1486171784177
10,6,0,,,1,1,0,1486171786144,1486171786144,1486171721640,1486171787945
10,7,0,,,0,0,0,1486171789944,1486171789944,1486171721640,1486171791511
10,8,0,,,1,1,0,1486171793479,1486171793479,1486171721640,1486171796111
10,9,0,,,1,1,0,1486171798078,1486171798078,1486171721640,1486171801445
10,10,0,,,1,1,0,1486171803445,1486171803445,1486171721640,1486171807878
10,11,0,,,0,0,0,1486171809879,1486171809879,1486171721640,1486171811178
10,12,0,,,0,0,0,1486171813179,1486171813179,1486171721640,1486171814379
10,13,0,,,1,1,0,1486171816380,1486171816380,1486171721640,1486171818979
10,14,0,,,0,0,0,1486171820980,1486171820980,1486171721640,1486171822246
10,15,0,,,0,0,0,1486171824248,1486171824248,1486171721640,1486171825213
13,0,2,12,52,10,10,0,1486171903804,1486171910272,1486171913006,1486171915801
13,1,2,AD,AD,00,00,0,1486171917805,1486171922874,1486171924174,1486171926235
13,2,2,9B,9B,11,11,0,1486171928239,1486171933073,1486171934608,1486171935969
14,0,2,83,83,00,00,0,1486171941873,1486171946408,1486171948075,1486171949904
14,1,5,7C93E,7C93E,10101,10101,0,1486171951909,1486171966108,1486171967610,1486171970304
14,2,5,983CF,983CF,10110,10110,0,1486171972308,1486171985810,1486171986777,1486171989439
14,3,2,36,36,01,01,0,1486171991444,1486171995912,1486171997945,1486172000606
14,4,2,48,48,00,00,0,1486172002611,1486172007211,1486172008278,1486172009974
14,5,3,A7F,A7F,101,101,0,1486172011978,1486172018846,1486172021713,1486172024074
14,6,3,F0A,F0A,011,011,0,1486172026080,1486172033512,1486172035280,1486172037442
14,7,3,81E,81E,101,101,0,1486172039445,1486172047546,1486172049115,1486172050976
14,8,5,3514D,3514D,01101,01101,0,1486172052980,1486172067014,1486172068248,1486172070676
14,9,4,C2FE,C51E2,1100,1100,1,1486172072681,1486172086050,1486172087482,1486172100211
14,10,4,BF56,3F56,0000,0000,0,1486172102183,1486172113683,1486172115817,1486172118012
14,11,4,D9C7,D9C7,1011,1011,0,1486172119984,1486172131751,1486172135185,1486172137380
