%Recollect Version 2.3. Scene/Level: nback2, Session: 2, GameNumber: 5
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,4,1,3,1,1.82489,1488391455793,4.32501,1488391458300
0,4,1,3,0,4.82501,1488391458793,7.32520,1488391461295
0,4,1,3,3,7.82562,1488391461792,10.32538,1488391464296
0,4,1,3,7,10.82538,1488391464793,13.32556,1488391467295
0,4,1,0,7,13.82568,1488391467792,16.32654,1488391470296
0,4,1,1,0,16.82568,1488391470793,17.85986,1488391471830
0,4,1,0,1,19.82599,1488391473793,22.32593,1488391476295
0,4,1,0,5,22.82611,1488391476793,25.32605,1488391479296
0,4,1,2,1,25.82617,1488391479793,28.32642,1488391482295
0,4,1,2,7,28.82648,1488391482793,31.32672,1488391485296
0,4,1,0,6,31.82684,1488391485793,34.32672,1488391488295
0,4,0,2,1,34.82684,1488391488795,35.86029,1488391489831
0,4,0,2,5,37.82739,1488391491794,38.79388,1488391492764
0,4,1,0,2,40.82733,1488391494794,43.32739,1488391497296
0,4,0,1,6,43.82709,1488391497795,46.32782,1488391500298
0,4,1,0,4,46.82825,1488391500796,49.32776,1488391503297
0,4,1,1,5,49.82758,1488391503794,50.69403,1488391504666
0,4,1,0,7,52.82788,1488391506795,55.32813,1488391509297
0,4,0,0,1,55.82800,1488391509794,56.89496,1488391510866
0,4,1,2,7,58.82819,1488391512796,61.66174,1488391515630
0,4,1,2,4,61.89496,1488391515863,64.32953,1488391518299
0,4,0,2,1,64.82867,1488391518796,66.42871,1488391520397
0,4,1,2,5,67.82855,1488391521797,70.32874,1488391524297
0,4,1,0,3,70.82898,1488391524797,73.32904,1488391527297
0,4,0,1,4,73.82941,1488391527796,76.32910,1488391530298
0,4,1,2,7,76.82904,1488391530796,79.32922,1488391533299
0,4,1,1,5,79.82947,1488391533796,80.82971,1488391534801
0,4,1,1,3,82.82922,1488391536795,84.06287,1488391538032
0,4,1,1,4,85.82935,1488391539795,86.69635,1488391540668
0,4,1,0,1,88.83002,1488391542797,91.33002,1488391545299
0,4,1,1,5,91.82990,1488391545797,92.66382,1488391546633
0,4,1,1,3,94.83014,1488391548798,95.63000,1488391549598
0,4,1,0,2,97.83026,1488391551797,100.33060,1488391554301
0,4,1,1,1,100.83040,1488391554798,102.13080,1488391556101
0,4,1,0,0,103.83070,1488391557798,106.33090,1488391560300
0,4,1,1,3,106.83090,1488391560798,107.86490,1488391561836
0,4,1,2,3,109.83140,1488391563798,112.33120,1488391566302
0,4,1,0,7,112.83110,1488391566798,115.33120,1488391569300
0,4,1,2,1,115.83190,1488391569799,118.33180,1488391572302
0,4,1,2,7,118.83150,1488391572799,121.29830,1488391575267
0,4,1,0,5,121.79850,1488391575765,124.29850,1488391578268
0,4,1,0,6,124.79840,1488391578765,127.29870,1488391581267
0,4,1,1,1,127.79860,1488391581765,128.73220,1488391582702
0,4,1,0,3,130.79880,1488391584765,133.29900,1488391587267
