%Recollect Version 2.3, Session: 2
%EventNumber,EventType,Data1,Data2,iPadTime,UnixTimeMS
%EventType {0=StartMode, 1=BlockBegin, 2=BlockEnd, 3=StimulusPresented, 4=StimulusInteraction, 5=StimulusTimedOut, 6=Heartbeat, 7=DamageTaken, 8=AssessmentBegin, 9=AssessmentEnd, 10=BreakBegin, 11=BreakEnd}
%EventData Breakout:
%  StartMode {Data1=SessionNumber, Data2=GameMode}
%  BlockBegin {Data1=BlockNumber, Data2=NLevel}
%  BlockEnd {Data1=BlockNumber, Data2=NLevel}
%  StimulusPresented {Data1=TrialType, Data2=Color}
%  StimulusInteraction {Data1=TrialType, Data2=CorrectResponse}
%  StimulusTimedOut {Data1=TrialType, Data2=CorrectResponse}
%  Heartbeat {Data1=Enumeration, Data2=-}
%  DamageTaken {Data1=LivesRemaining, Data2=-}
%  AssessmentBegin {Data1=AssessmentNumber, Data2=-}
%  AssessmentEnd {Data1=AssessmentNumber, Data2=-}
%  BreakBegin {Data1=SessionNumber, Data2=-}
%  BreakEnd {Data1=SessionNumber, Data2=-}
%AssessmentNumber {0=MatrixReasoning, 1=LetterNumberTask, 2=SymmetrySpan, 3=CancellationTask, 4=Break, 5=CorsiBlocks, 6=NearTransfer, 7=DogsAndMonkeys}
%GameMode {0=Recollect, 1=LameBack, 2=Assessments}
0,6,0,-1,18418,1488390558665
1,6,1,-1,28419,1488390568666
2,6,2,-1,38419,1488390578666
3,6,3,-1,48420,1488390588667
4,6,4,-1,58420,1488390598668
5,6,5,-1,68421,1488390608668
6,6,6,-1,78422,1488390618669
7,6,7,-1,88422,1488390628670
8,6,8,-1,98423,1488390638670
9,6,9,-1,108423,1488390648670
10,6,10,-1,118424,1488390658671
11,6,11,-1,128424,1488390668672
12,6,12,-1,138425,1488390678655
13,6,13,-1,148425,1488390688647
14,6,14,-1,158426,1488390698647
15,6,15,-1,168427,1488390708648
16,6,16,-1,178427,1488390718649
17,6,17,-1,188428,1488390728649
18,6,18,-1,198428,1488390738650
19,6,19,-1,208429,1488390748650
20,6,20,-1,218429,1488390758651
21,6,21,-1,228430,1488390768651
22,6,22,-1,238431,1488390778652
23,0,2,0,245298,1488390785519
24,6,23,-1,248450,1488390789302
25,6,24,-1,258451,1488390799303
26,1,0,2,258918,1488390804946
27,3,3,7,260130,1488390806093
28,5,3,1,262561,1488390808522
29,3,3,0,263061,1488390809023
30,5,3,1,265561,1488390811523
31,3,2,0,266061,1488390812023
32,6,25,-1,268461,1488390814423
33,5,2,1,268561,1488390814523
34,3,0,1,269061,1488390815023
35,5,0,1,271561,1488390817523
36,3,0,2,272061,1488390818023
37,5,0,1,274561,1488390820523
38,3,2,2,275061,1488390821024
39,5,2,1,277562,1488390823524
40,3,0,4,278061,1488390824023
41,6,26,-1,278462,1488390824424
42,5,0,1,280562,1488390826524
43,3,0,5,281062,1488390827024
44,5,0,1,283562,1488390829524
45,3,1,4,284062,1488390830024
46,4,1,1,285296,1488390831261
47,5,1,1,286562,1488390832524
48,3,1,5,287062,1488390833023
49,6,27,-1,288496,1488390834457
50,4,1,1,289296,1488390835259
51,5,1,1,290063,1488390836024
52,3,0,6,290563,1488390836525
53,5,0,1,293063,1488390839024
54,3,1,5,293562,1488390839525
55,4,1,1,294763,1488390840728
56,5,1,1,296063,1488390842025
57,3,1,6,296563,1488390842525
58,4,1,1,297496,1488390843459
59,6,28,-1,298496,1488390844457
60,5,1,1,299063,1488390845025
61,3,1,5,299563,1488390845526
62,5,1,0,303432,1488390849394
63,3,2,5,303682,1488390849645
64,1,1,2,304789,1488390862977
65,3,3,3,306923,1488390865060
66,6,29,-1,308522,1488390866658
67,5,3,1,309388,1488390867525
68,3,3,4,309888,1488390868026
69,5,3,1,312422,1488390870559
70,3,1,3,312922,1488390871059
71,4,1,1,313822,1488390871959
72,5,1,1,315422,1488390873560
73,3,0,7,315922,1488390874059
74,5,0,1,318422,1488390876559
75,6,30,-1,318522,1488390876659
76,3,1,3,318922,1488390877060
77,4,1,1,319789,1488390877926
78,5,1,1,321422,1488390879559
79,3,0,1,321922,1488390880060
