%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
-1,10,19,1486602583692
1,0,0,1486602588326
1,0,1,1486602589827
1,0,2,1486602591194
1,0,3,1486602592260
1,0,4,1486602592893
1,0,6,1486602594960
1,0,10,1486602598461
1,0,11,1486602599227
1,0,12,1486602599893
1,0,13,1486602600527
1,0,16,1486602601661
2,0,16,1486602602594
1,0,15,1486602603327
9,0,-1,1486602604296
1,1,0,1486602606394
1,1,3,1486602607627
2,1,3,1486602610161
1,1,4,1486602611561
1,1,6,1486602613894
1,1,8,1486602615130
1,1,10,1486602617128
2,1,10,1486602617996
1,1,11,1486602619395
1,1,12,1486602620661
1,1,13,1486602621161
1,1,15,1486602622428
1,1,16,1486602623962
9,1,-1,1486602625296
-1,1,19,1486602625529
-1,1,18,1486602626262
1,2,4,1486602630162
1,2,5,1486602630895
-1,2,4,1486602631429
-1,2,4,1486602632029
1,2,6,1486602633296
1,2,8,1486602634463
1,2,11,1486602635929
1,2,12,1486602636596
1,2,16,1486602638095
1,2,19,1486602640129
1,2,21,1486602641430
1,2,24,1486602643197
1,2,26,1486602644530
1,2,28,1486602645765
9,2,-1,1486602646297
-1,2,29,1486602646797
-1,2,29,1486602647363
1,3,2,1486602649096
1,3,5,1486602650463
1,3,8,1486602651697
1,3,9,1486602652330
1,3,10,1486602653397
1,3,13,1486602655430
1,3,14,1486602656397
1,3,15,1486602657230
1,3,17,1486602658030
1,3,18,1486602658663
1,3,19,1486602659563
1,3,24,1486602662897
1,3,26,1486602664930
1,3,27,1486602665964
1,3,28,1486602666531
9,3,-1,1486602667304
-1,3,29,1486602667331
-1,3,29,1486602667831
1,4,0,1486602669864
1,4,1,1486602670331
1,4,3,1486602671798
1,4,4,1486602672531
1,4,6,1486602673364
1,4,7,1486602673964
1,4,16,1486602677799
2,4,16,1486602678331
1,4,17,1486602678999
-1,4,16,1486602679398
1,4,22,1486602681632
1,4,25,1486602682765
1,4,26,1486602683598
1,4,28,1486602684365
1,4,29,1486602688299
9,4,-1,1486602688332
-1,4,30,1486602688732
1,5,2,1486602690766
1,5,5,1486602692065
-1,5,3,1486602692766
1,5,6,1486602694266
1,5,7,1486602695532
1,5,11,1486602697167
1,5,14,1486602698900
1,5,17,1486602700332
1,5,19,1486602701700
1,5,21,1486602702666
1,5,24,1486602704066
1,5,25,1486602705433
1,5,26,1486602706433
1,5,27,1486602707033
1,5,29,1486602708567
9,5,-1,1486602709334
-1,5,32,1486602710434
1,6,0,1486602712468
1,6,1,1486602712967
1,6,2,1486602713533
1,6,3,1486602714133
1,6,4,1486602714633
1,6,6,1486602715534
1,6,11,1486602716934
1,6,12,1486602717567
1,6,16,1486602719234
1,6,17,1486602719768
1,6,18,1486602720334
1,6,25,1486602723701
1,6,26,1486602724367
1,6,27,1486602724901
1,6,29,1486602726068
1,6,31,1486602727734
9,6,-1,1486602730335
-1,6,40,1486602731169
1,7,1,1486602733001
1,7,3,1486602734336
1,7,6,1486602736036
1,7,7,1486602736568
1,7,9,1486602738069
1,7,12,1486602739135
1,7,13,1486602739701
1,7,18,1486602743169
1,7,20,1486602744070
1,7,21,1486602744768
1,7,22,1486602745302
1,7,26,1486602746769
1,7,27,1486602747402
1,7,29,1486602748436
1,7,30,1486602748869
1,7,34,1486602750503
9,7,-1,1486602751337
-1,7,35,1486602751569
1,8,3,1486602753203
-1,8,2,1486602753969
1,8,4,1486602754836
1,8,5,1486602755369
1,8,6,1486602756302
1,8,7,1486602757069
1,8,8,1486602757503
1,8,9,1486602758104
1,8,12,1486602759203
1,8,14,1486602760003
1,8,16,1486602761403
2,8,16,1486602762104
1,8,20,1486602763870
1,8,23,1486602765070
1,8,24,1486602765370
1,8,30,1486602768170
1,8,32,1486602769503
1,8,34,1486602772337
9,8,-1,1486602772341
1,9,1,1486602774237
-1,9,0,1486602774537
2,9,1,1486602775270
1,9,0,1486602776237
1,9,1,1486602777104
1,9,3,1486602778904
1,9,8,1486602781271
1,9,10,1486602782504
1,9,11,1486602783071
1,9,12,1486602783571
1,9,13,1486602784005
1,9,17,1486602785238
1,9,18,1486602785605
1,9,19,1486602786204
1,9,22,1486602787404
1,9,23,1486602788904
1,9,25,1486602790238
1,9,28,1486602791571
1,9,30,1486602792571
9,9,-1,1486602793339
-1,9,32,1486602793805
-1,9,31,1486602794705
1,10,2,1486602796506
1,10,7,1486602798205
1,10,8,1486602799072
1,10,10,1486602799772
1,10,11,1486602800172
1,10,13,1486602801005
1,10,19,1486602803206
1,10,22,1486602804972
1,10,24,1486602806106
-1,10,22,1486602806372
2,10,24,1486602806805
1,10,23,1486602807140
1,10,24,1486602807505
1,10,25,1486602808540
1,10,27,1486602809506
1,10,30,1486602810739
1,10,33,1486602812239
1,10,35,1486602813406
1,10,36,1486602814106
9,10,-1,1486602814341
-1,10,38,1486602815239
1,11,2,1486602817074
2,11,2,1486602818040
1,11,1,1486602818506
1,11,2,1486602818940
1,11,3,1486602819506
1,11,5,1486602820206
2,11,5,1486602820806
1,11,6,1486602821240
1,11,8,1486602822273
1,11,11,1486602823174
1,11,12,1486602823774
1,11,13,1486602824373
1,11,14,1486602824806
1,11,17,1486602826173
1,11,18,1486602826573
1,11,21,1486602827741
1,11,24,1486602829040
2,11,24,1486602829540
1,11,26,1486602830373
2,11,26,1486602832440
1,11,29,1486602834375
1,11,30,1486602835040
