%Recollect Version 2.3; iPad: ; User: Rlb101; Session: 22
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,5,22,0,0.8461539,5,9,algoNotBayesian
32,5,22,0,1,5,9,algoNotBayesian
32,5,22,0,1,6,9,algoNotBayesian
32,5,22,0,0.75,7,9,algoNotBayesian
32,5,22,0,0,6,9,algoNotBayesian
32,5,22,0,0,5,9,algoNotBayesian
32,5,22,0,1,4,9,algoNotBayesian
32,5,22,0,0,5,9,algoNotBayesian
32,5,22,0,1,4,9,algoNotBayesian
32,5,22,0,0.8571429,5,9,algoNotBayesian
32,5,22,0,0.5,6,9,algoNotBayesian
32,5,22,0,1,5,9,algoNotBayesian
32,5,22,0,1,6,9,algoNotBayesian
32,5,22,0,0.7857143,7,9,algoNotBayesian
32,5,22,0,1,7,9,algoNotBayesian
32,5,22,0,0.6,8,9,algoNotBayesian
32,5,22,0,1,7,9,algoNotBayesian
32,5,23,0,1,7,9,algoNotBayesian
32,5,23,0,0.875,8,9,algoNotBayesian
32,5,23,0,1,9,9,algoNotBayesian
32,5,23,0,0.4,10,10,algoNotBayesian
32,5,23,0,0.7142857,9,10,algoNotBayesian
32,5,23,0,1,8,10,algoNotBayesian
32,5,23,0,0.4285714,9,10,algoNotBayesian
32,5,23,0,1,8,10,algoNotBayesian
32,5,23,0,1,9,10,algoNotBayesian
32,5,23,0,0.5,10,10,algoNotBayesian
32,5,23,0,0.5,9,10,algoNotBayesian
32,5,23,0,0.8571429,8,10,algoNotBayesian
32,5,23,0,0.3333333,9,10,algoNotBayesian
32,5,23,0,0,8,10,algoNotBayesian
32,5,23,0,0,7,10,algoNotBayesian
32,5,23,0,0,6,10,algoNotBayesian
32,5,23,0,0.5,5,10,algoNotBayesian
32,5,23,0,1,4,10,algoNotBayesian
