%Recollect Version 2.3; iPad: ; User: Rlb101; Session: 18
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,5,18,0,1,6,8,algoNotBayesian
32,5,18,0,0.6666667,7,8,algoNotBayesian
32,5,18,0,0.625,6,8,algoNotBayesian
32,5,18,0,1,6,8,algoNotBayesian
32,5,18,0,1,7,8,algoNotBayesian
32,5,18,0,0.8,8,8,algoNotBayesian
32,5,18,0,1,8,8,algoNotBayesian
32,5,18,0,0.5,9,9,algoNotBayesian
32,5,18,0,0.5,8,9,algoNotBayesian
32,5,18,0,0.6666667,7,9,algoNotBayesian
32,5,18,0,1,6,9,algoNotBayesian
32,5,18,0,0.5,7,9,algoNotBayesian
32,5,18,0,0.5714286,6,9,algoNotBayesian
32,5,18,0,0.5714286,5,9,algoNotBayesian
32,5,19,0,0.3333333,3,9,algoNotBayesian
32,5,19,0,1,2,9,algoNotBayesian
32,5,19,0,1,3,9,algoNotBayesian
32,5,19,0,0.9090909,4,9,algoNotBayesian
32,5,19,0,1,5,9,algoNotBayesian
32,5,19,0,0,6,9,algoNotBayesian
32,5,19,0,1,5,9,algoNotBayesian
32,5,19,0,0,6,9,algoNotBayesian
32,5,19,0,0.8571429,5,9,algoNotBayesian
32,5,19,0,0.8181818,6,9,algoNotBayesian
32,5,19,0,1,7,9,algoNotBayesian
32,5,19,0,0.6,8,9,algoNotBayesian
32,5,19,0,0,7,9,algoNotBayesian
32,5,19,0,0.5714286,6,9,algoNotBayesian
32,5,19,0,0.8571429,5,9,algoNotBayesian
32,5,19,0,0.7692308,6,9,algoNotBayesian
32,5,19,0,1,6,9,algoNotBayesian
