%Recollect Version 2.3; iPad: ; User: Rlb101; Session: 16
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,5,16,0,0.9,5,8,algoNotBayesian
32,5,16,0,1,6,8,algoNotBayesian
32,5,16,0,1,7,8,algoNotBayesian
32,5,16,0,0.4615385,8,8,algoNotBayesian
32,5,16,0,0.6666667,7,8,algoNotBayesian
32,5,16,0,0.5,6,8,algoNotBayesian
32,5,16,0,0.9090909,5,8,algoNotBayesian
32,5,16,0,0.8181818,6,8,algoNotBayesian
32,5,16,0,0.8571429,7,8,algoNotBayesian
32,5,16,0,0.6666667,8,8,algoNotBayesian
32,5,16,0,0,7,8,algoNotBayesian
32,5,16,0,0.625,6,8,algoNotBayesian
32,5,16,0,0,5,8,algoNotBayesian
32,5,16,0,0.6666667,4,8,algoNotBayesian
32,5,16,0,0.3333333,3,8,algoNotBayesian
32,5,17,0,0,2,8,algoNotBayesian
32,5,17,0,0.4,2,8,algoNotBayesian
32,5,17,0,0.4,2,8,algoNotBayesian
32,5,17,0,0,2,8,algoNotBayesian
32,5,17,0,1,2,8,algoNotBayesian
32,5,17,0,1,3,8,algoNotBayesian
32,5,17,0,0.8571429,4,8,algoNotBayesian
32,5,17,0,1,5,8,algoNotBayesian
32,5,17,0,0.6875,6,8,algoNotBayesian
32,5,17,0,1,5,8,algoNotBayesian
32,5,17,0,0.8181818,6,8,algoNotBayesian
32,5,17,0,0.7142857,7,8,algoNotBayesian
32,5,17,0,0.5714286,6,8,algoNotBayesian
32,5,17,0,1,5,8,algoNotBayesian
32,5,17,0,0.75,6,8,algoNotBayesian
32,5,17,0,0.7857143,6,8,algoNotBayesian
