%Recollect Version 2.3. Scene/Level: , Session: 25, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,87,87,,,0,1487958603545,,1487958605904,1487958608938
3,1,2,25,25,,,0,1487958610944,,1487958613305,1487958615271
3,2,3,0DF,0DF,,,0,1487958617243,,1487958620805,1487958622572
3,3,3,0DF,0DF,,,0,1487958624577,,1487958628106,1487958630306
10,0,0,,,0,0,0,1487958649242,1487958649241,1487958628106,1487958653107
10,1,0,,,0,0,0,1487958655108,1487958655108,1487958628106,1487958657507
10,2,0,,,0,0,0,1487958659508,1487958659508,1487958628106,1487958660841
10,3,0,,,1,1,0,1487958662842,1487958662842,1487958628106,1487958664608
10,4,0,,,1,1,0,1487958666575,1487958666575,1487958628106,1487958669508
10,5,0,,,1,1,0,1487958671476,1487958671476,1487958628106,1487958674608
10,6,0,,,0,0,0,1487958676575,1487958676575,1487958628106,1487958677842
10,7,0,,,1,1,0,1487958679842,1487958679842,1487958628106,1487958682242
10,8,0,,,0,0,0,1487958684243,1487958684243,1487958628106,1487958686709
10,9,0,,,1,1,0,1487958688709,1487958688709,1487958628106,1487958691909
10,10,0,,,1,1,0,1487958693910,1487958693910,1487958628106,1487958696109
10,11,0,,,0,0,0,1487958698110,1487958698110,1487958628106,1487958699676
10,12,0,,,1,1,0,1487958701677,1487958701677,1487958628106,1487958704444
10,13,0,,,0,0,0,1487958706444,1487958706444,1487958628106,1487958708777
10,14,0,,,0,0,0,1487958710777,1487958710777,1487958628106,1487958712010
10,15,0,,,0,0,0,1487958713978,1487958713978,1487958628106,1487958716577
13,0,2,9E,9E,11,1Z,0,1487958724800,1487958731967,1487958736167,1487958744296
13,1,2,58,58,10,10,0,1487958746301,1487958751935,1487958753202,1487958756896
13,2,2,04,04,00,00,0,1487958758868,1487958763701,1487958764936,1487958766631
14,0,2,2A,2A,11,11,0,1487958777502,1487958783270,1487958785038,1487958787798
14,1,3,C1F,C1F,100,100,0,1487958789769,1487958798671,1487958799871,1487958802665
14,2,5,107A8,107A8,11000,11000,0,1487958804670,1487958821838,1487958823738,1487958828234
14,3,3,B40,B40,101,101,0,1487958830238,1487958838906,1487958841339,1487958844468
14,4,3,A0C,A0C,101,101,0,1487958846440,1487958856107,1487958858374,1487958861569
14,5,5,4F3BE,4F3BE,01000,01010,1,1487958863541,1487958877774,1487958879641,1487958891704
14,6,4,4531,4531,1010,1010,0,1487958893676,1487958905110,1487958906511,1487958912172
14,7,4,027C,027C,1000,1000,0,1487958914178,1487958926344,1487958927478,1487958930973
14,8,5,73024,07324,11100,Z1100,0,1487958932944,1487958951379,1487958953581,1487958957675
14,9,2,1C,1C,11,Z1,0,1487958959646,1487958967180,1487958969414,1487958972742
14,10,2,8A,8A,11,11,0,1487958974714,1487958980913,1487958982347,1487958984442
14,11,4,AD50,AD50,0010,0010,0,1487958986414,1487958997548,1487958998781,1487959001143
