%Recollect Version 2.3. Scene/Level: , Session: 25, GameNumber: 25
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1487959056015
1,0,1,1487959056914
1,0,3,1487959058948
1,0,5,1487959060249
1,0,7,1487959061548
1,0,12,1487959063715
1,0,15,1487959065048
1,0,17,1487959065915
1,0,19,1487959066983
1,0,21,1487959067782
1,0,23,1487959068548
1,0,28,1487959070349
1,0,30,1487959071216
1,0,31,1487959072715
1,0,33,1487959073582
1,0,36,1487959074449
9,0,-1,1487959074916
-1,0,35,1487959075115
1,1,1,1487959077116
1,1,2,1487959077582
1,1,7,1487959079049
1,1,9,1487959079949
1,1,14,1487959082582
1,1,16,1487959083983
1,1,18,1487959084849
1,1,20,1487959085816
1,1,22,1487959086916
1,1,24,1487959087949
1,1,25,1487959088350
1,1,32,1487959091483
1,1,33,1487959092483
1,1,35,1487959093750
-1,1,34,1487959094083
1,1,37,1487959095484
9,1,-1,1487959095925
-1,1,38,1487959096216
1,2,0,1487959097517
1,2,2,1487959098150
1,2,3,1487959098583
1,2,4,1487959099150
1,2,5,1487959099517
1,2,6,1487959100317
1,2,7,1487959100783
1,2,19,1487959105051
1,2,21,1487959106217
1,2,22,1487959106817
1,2,25,1487959108384
1,2,27,1487959109085
1,2,30,1487959110284
1,2,32,1487959111017
1,2,34,1487959111951
1,2,35,1487959112717
1,2,43,1487959116518
1,2,44,1487959116851
9,2,-1,1487959116920
1,3,0,1487959118385
1,3,1,1487959119151
1,3,5,1487959120651
1,3,6,1487959120984
1,3,7,1487959121718
1,3,8,1487959122218
1,3,10,1487959123185
1,3,12,1487959124118
1,3,15,1487959125619
1,3,19,1487959127618
1,3,21,1487959128418
1,3,22,1487959128752
1,3,23,1487959129152
1,3,26,1487959130752
1,3,29,1487959131987
1,3,30,1487959132519
1,3,33,1487959134019
1,3,34,1487959134919
1,3,41,1487959137686
9,3,-1,1487959137953
1,4,0,1487959139485
1,4,2,1487959140019
1,4,6,1487959141586
1,4,10,1487959143187
1,4,15,1487959145053
1,4,16,1487959145753
1,4,18,1487959146653
1,4,21,1487959148153
1,4,22,1487959149020
1,4,23,1487959149653
1,4,29,1487959152686
1,4,30,1487959152987
1,4,31,1487959153620
1,4,32,1487959154321
1,4,33,1487959155053
1,4,36,1487959156720
1,4,38,1487959157620
1,4,39,1487959158287
1,4,40,1487959158887
9,4,-1,1487959158954
1,5,2,1487959161487
1,5,4,1487959161853
1,5,5,1487959162487
1,5,9,1487959164620
1,5,12,1487959165987
1,5,16,1487959167521
1,5,19,1487959169254
1,5,23,1487959171354
1,5,24,1487959172088
1,5,25,1487959172488
1,5,26,1487959173321
1,5,27,1487959173821
1,5,32,1487959176222
1,5,33,1487959176821
1,5,34,1487959177488
1,5,36,1487959179021
9,5,-1,1487959179958
-1,5,38,1487959180055
1,6,2,1487959181755
1,6,3,1487959182521
1,6,5,1487959183989
1,6,9,1487959185788
1,6,10,1487959186622
1,6,11,1487959186855
1,6,13,1487959187922
1,6,14,1487959188222
1,6,15,1487959188855
1,6,17,1487959189955
1,6,23,1487959192556
1,6,27,1487959194557
1,6,29,1487959195389
1,6,30,1487959195890
1,6,32,1487959196889
1,6,34,1487959198156
1,6,35,1487959199157
1,6,37,1487959199856
1,6,38,1487959200422
9,6,-1,1487959200957
1,7,1,1487959203256
1,7,2,1487959204723
1,7,4,1487959205389
1,7,5,1487959206290
1,7,10,1487959209023
1,7,14,1487959210756
1,7,15,1487959211790
1,7,17,1487959212957
1,7,20,1487959214857
1,7,22,1487959215657
1,7,24,1487959216590
1,7,26,1487959217490
1,7,27,1487959218224
1,7,29,1487959219123
9,7,-1,1487959221958
1,8,2,1487959224225
1,8,4,1487959225457
1,8,5,1487959226425
1,8,6,1487959226791
1,8,8,1487959227924
1,8,14,1487959230391
1,8,16,1487959231191
1,8,18,1487959232059
1,8,20,1487959233758
1,8,21,1487959234858
1,8,26,1487959236891
1,8,28,1487959237758
1,8,29,1487959238625
1,8,33,1487959240292
1,8,37,1487959242125
1,8,38,1487959242691
9,8,-1,1487959242959
1,9,0,1487959244959
1,9,1,1487959245292
1,9,4,1487959246492
1,9,7,1487959248159
1,9,10,1487959249459
1,9,12,1487959250626
1,9,13,1487959251492
1,9,15,1487959252492
1,9,17,1487959253493
1,9,18,1487959254526
1,9,21,1487959256259
1,9,24,1487959257493
1,9,26,1487959258492
1,9,27,1487959259159
1,9,29,1487959260226
1,9,33,1487959261760
1,9,34,1487959262459
1,9,35,1487959263027
9,9,-1,1487959263960
1,10,0,1487959265693
1,10,2,1487959266460
1,10,6,1487959268293
1,10,7,1487959268893
1,10,14,1487959271927
1,10,16,1487959272527
1,10,18,1487959273860
1,10,20,1487959274860
1,10,21,1487959275627
1,10,22,1487959276327
1,10,23,1487959276794
2,10,23,1487959277393
1,10,23,1487959277960
2,10,23,1487959278694
1,10,24,1487959279894
1,10,25,1487959280760
1,10,28,1487959282761
1,10,29,1487959283827
1,10,31,1487959284828
9,10,-1,1487959284961
-1,10,31,1487959285128
1,11,4,1487959288227
2,11,4,1487959289395
1,11,2,1487959289961
1,11,4,1487959290761
1,11,5,1487959292461
1,11,7,1487959293261
1,11,14,1487959296161
1,11,16,1487959296861
1,11,17,1487959297328
1,11,19,1487959298528
1,11,22,1487959300062
1,11,23,1487959300762
1,11,24,1487959301362
1,11,25,1487959302262
1,11,26,1487959302728
1,11,28,1487959303295
-1,11,27,1487959304462
2,11,28,1487959304962
1,11,27,1487959305429
1,11,28,1487959305762
