%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,1,21,1,1,1,3,1486173419491,1486173420425,1486173418960
6,2,1,2,1,3,0,1486173440358,-1,1486173439826
6,2,2,2,1,3,5,1486173443359,-1,1486173442861
6,2,3,2,1,1,0,1486173446425,1486173447226,1486173445894
6,2,4,2,1,0,6,1486173449493,-1,1486173448962
6,2,5,2,1,1,0,1486173452526,1486173453393,1486173452028
6,2,6,2,0,1,6,1486173455593,-1,1486173455063
6,2,7,2,1,0,5,1486173458626,-1,1486173458096
6,2,8,2,1,0,2,1486173461661,-1,1486173461129
6,2,9,2,1,0,1,1486173464726,-1,1486173464196
6,2,10,2,1,0,6,1486173467760,-1,1486173467230
6,2,11,2,0,0,5,1486173470761,1486173471694,1486173470264
6,2,12,2,1,0,3,1486173473827,-1,1486173473296
6,3,1,2,1,3,3,1486173492395,-1,1486173491861
6,3,2,2,1,3,0,1486173495461,-1,1486173494931
6,3,3,2,1,0,4,1486173498495,-1,1486173497964
6,3,4,2,1,1,0,1486173501562,1486173502362,1486173501031
6,3,5,2,1,0,7,1486173504629,-1,1486173504098
6,3,6,2,1,0,2,1486173507663,-1,1486173507165
6,3,7,2,1,0,1,1486173510729,-1,1486173510199
6,3,8,2,1,0,0,1486173513729,-1,1486173513231
6,3,9,2,1,0,4,1486173516763,-1,1486173516233
6,3,10,2,0,0,6,1486173519797,1486173520763,1486173519265
6,3,11,2,0,1,4,1486173522830,-1,1486173522299
6,3,12,2,1,0,0,1486173525897,-1,1486173525366
6,3,13,2,1,0,3,1486173528930,-1,1486173528399
6,3,14,2,1,1,0,1486173531931,1486173532631,1486173531433
6,3,15,2,1,1,3,1486173534997,1486173535665,1486173534466
6,3,16,2,1,0,2,1486173538064,-1,1486173537533
6,3,17,2,1,0,7,1486173541098,-1,1486173540566
6,3,18,2,1,0,6,1486173544164,-1,1486173543634
6,3,19,2,0,1,7,1486173547198,-1,1486173546669
6,3,20,2,1,0,1,1486173550265,-1,1486173549734
6,3,21,2,1,1,7,1486173553298,1486173555132,1486173552767
6,3,22,2,1,0,3,1486173556298,-1,1486173555801
6,4,1,3,1,3,7,1486173587734,-1,1486173587234
6,4,2,3,1,3,4,1486173590767,-1,1486173590271
6,4,3,3,1,3,3,1486173593800,-1,1486173593303
6,4,4,3,1,1,7,1486173596834,1486173598167,1486173596336
6,4,5,3,1,1,4,1486173599834,1486173600736,1486173599336
6,4,6,3,1,0,5,1486173602901,-1,1486173602370
6,4,7,3,1,0,5,1486173605934,-1,1486173605404
6,4,8,3,1,0,2,1486173608968,-1,1486173608437
6,4,9,3,1,1,5,1486173612001,1486173613202,1486173611471
6,4,10,3,0,0,4,1486173615068,1486173616102,1486173614538
6,4,11,3,1,0,3,1486173618135,-1,1486173617604
6,4,12,3,1,0,1,1486173621169,-1,1486173620638
6,4,13,3,1,0,7,1486173624235,-1,1486173623706
6,5,1,3,1,3,3,1486173642803,-1,1486173642303
6,5,2,3,1,3,4,1486173645837,-1,1486173645340
6,5,3,3,1,3,6,1486173648870,-1,1486173648373
6,5,4,3,1,0,7,1486173651904,-1,1486173651373
6,5,5,3,1,0,7,1486173654971,-1,1486173654440
6,5,6,3,1,0,2,1486173658004,-1,1486173657507
6,5,7,3,1,0,2,1486173661071,-1,1486173660540
6,5,8,3,1,1,7,1486173664138,1486173665171,1486173663607
6,5,9,3,1,0,4,1486173667171,-1,1486173666641
6,5,10,3,0,0,6,1486173670205,1486173671105,1486173669674
6,5,11,3,0,1,7,1486173673271,-1,1486173672741
6,5,12,3,1,0,2,1486173676272,-1,1486173675775
6,5,13,3,1,1,6,1486173679305,1486173680572,1486173678776
6,5,14,3,1,0,4,1486173682339,-1,1486173681808
6,5,15,3,1,0,3,1486173685405,-1,1486173684875
6,5,16,3,1,0,5,1486173688439,-1,1486173687909
6,5,17,3,1,0,1,1486173691440,-1,1486173690941
6,5,18,3,1,0,0,1486173694473,-1,1486173693975
6,5,19,3,0,0,6,1486173697540,1486173698773,1486173697009
6,5,20,3,1,0,2,1486173700607,-1,1486173700076
6,5,21,3,1,1,0,1486173703640,1486173704707,1486173703111
6,5,22,3,1,1,6,1486173706707,1486173708641,1486173706176
6,5,23,3,1,1,2,1486173709774,1486173710840,1486173709243
6,6,1,4,1,3,4,1486173728375,-1,1486173727842
6,6,2,4,1,3,5,1486173731441,-1,1486173730912
6,6,3,4,1,3,1,1486173734475,-1,1486173733944
6,6,4,4,1,3,7,1486173737542,-1,1486173737012
6,6,5,4,1,1,4,1486173740576,1486173741876,1486173740045
6,6,6,4,1,1,5,1486173743609,1486173744310,1486173743111
6,6,7,4,1,1,1,1486173746676,1486173747309,1486173746146
6,6,8,4,1,0,3,1486173749743,-1,1486173749212
6,6,9,4,1,0,1,1486173752809,-1,1486173752279
6,6,10,4,1,0,3,1486173755876,-1,1486173755347
6,6,11,4,0,0,7,1486173758910,1486173760110,1486173758379
6,6,12,4,1,0,2,1486173761944,-1,1486173761446
6,6,13,4,1,0,2,1486173765010,-1,1486173764479
6,6,14,4,1,0,2,1486173768043,-1,1486173767513
6,6,15,4,0,1,7,1486173771077,-1,1486173770546
6,6,16,4,1,0,0,1486173774110,-1,1486173773581
6,6,17,4,1,0,0,1486173777144,-1,1486173776613
6,6,18,4,1,0,4,1486173780178,-1,1486173779647
6,6,19,4,1,0,6,1486173783178,-1,1486173782681
6,6,20,4,0,0,2,1486173786244,1486173787245,1486173785716
6,6,21,4,1,0,2,1486173789311,-1,1486173788781
6,6,22,4,1,1,4,1486173792378,1486173793745,1486173791847
6,6,23,4,1,1,6,1486173795379,1486173796712,1486173794881
6,6,24,4,1,0,4,1486173798445,-1,1486173797915
6,7,1,5,1,3,3,1486173817013,-1,1486173816480
6,7,2,5,1,3,7,1486173820047,-1,1486173819517
6,7,3,5,1,3,4,1486173823080,-1,1486173822549
6,7,4,5,1,3,0,1486173826147,-1,1486173825616
6,7,5,5,1,3,5,1486173829214,-1,1486173828683
6,7,6,5,1,1,3,1486173832247,1486173833182,1486173831716
6,7,7,5,1,1,7,1486173835314,1486173836047,1486173834783
6,7,8,5,1,0,3,1486173838347,-1,1486173837817
6,7,9,5,1,0,2,1486173841414,-1,1486173840883
6,7,10,5,1,0,6,1486173844416,-1,1486173843917
6,7,11,5,1,0,1,1486173847448,-1,1486173846952
6,7,12,5,1,1,7,1486173850482,1486173851749,1486173849984
6,7,13,5,0,0,5,1486173853548,1486173854315,1486173853018
6,7,14,5,0,0,0,1486173856582,1486173858716,1486173856051
6,7,15,5,1,0,4,1486173859615,-1,1486173859085
6,7,16,5,1,1,1,1486173862683,1486173863483,1486173862151
6,7,17,5,1,0,3,1486173865749,-1,1486173865218
6,7,18,5,1,0,3,1486173868816,-1,1486173868286
6,7,19,5,1,1,0,1486173871849,1486173873316,1486173871318
6,7,20,5,0,0,2,1486173874883,1486173876083,1486173874353
6,7,21,5,1,0,7,1486173877916,-1,1486173877387
6,7,22,5,0,0,0,1486173880950,1486173882350,1486173880452
6,7,23,5,1,0,6,1486173884017,-1,1486173883486
6,7,24,5,1,1,0,1486173887083,1486173888350,1486173886553
6,7,25,5,0,0,1,1486173890117,1486173890851,1486173889587
6,8,1,1,0,3,5,1486173899118,-1,1486173898619
6,8,2,1,1,1,5,1486173902151,1486173902785,1486173901621
6,8,3,1,1,0,6,1486173905185,-1,1486173904654
6,8,4,1,1,1,6,1486173908251,1486173908985,1486173907721
6,8,5,1,1,0,0,1486173911285,-1,1486173910754
6,8,6,1,1,0,5,1486173914286,-1,1486173913788
6,8,7,1,1,1,5,1486173917318,1486173917985,1486173916789
6,8,8,1,1,1,5,1486173920352,1486173921886,1486173919821
6,8,9,1,1,0,3,1486173923386,-1,1486173922855
6,8,10,1,1,0,0,1486173926453,-1,1486173925922
6,8,11,1,1,0,6,1486173929486,-1,1486173928989
6,8,12,1,1,0,7,1486173932520,-1,1486173932022
6,8,13,1,1,0,1,1486173935586,-1,1486173935056
6,8,14,1,1,1,1,1486173938653,1486173939587,1486173938123
6,8,15,1,1,0,4,1486173941687,-1,1486173941156
6,8,16,1,1,1,4,1486173944753,1486173945620,1486173944223
6,8,17,1,1,0,6,1486173947787,-1,1486173947256
6,8,18,1,1,0,0,1486173950820,-1,1486173950290
6,8,19,1,1,0,2,1486173953888,-1,1486173953356
6,8,20,1,1,0,5,1486173956954,-1,1486173956423
6,8,21,1,1,0,7,1486173959955,-1,1486173959457
6,9,1,2,1,3,1,1486173978522,-1,1486173978022
6,9,2,2,1,3,3,1486173981589,-1,1486173981059
6,9,3,2,1,1,1,1486173984656,1486173985423,1486173984125
6,9,4,2,1,0,2,1486173987689,-1,1486173987192
6,9,5,2,1,1,1,1486173990756,1486173991790,1486173990225
6,9,6,2,1,1,2,1486173993757,1486173994423,1486173993259
6,9,7,2,1,2,2,1486173996823,-1,1486173996293
6,9,8,2,0,2,1,1486173999856,1486174000691,1486173999326
6,9,9,2,1,0,5,1486174002891,-1,1486174002359
6,9,10,2,1,2,2,1486174005924,-1,1486174005393
6,9,11,2,1,0,7,1486174008957,-1,1486174008426
6,9,12,2,1,2,7,1486174012024,-1,1486174011493
6,9,13,2,1,0,1,1486174015057,-1,1486174014526
6,9,14,2,1,0,4,1486174018091,-1,1486174017560
6,9,15,2,1,0,5,1486174021158,-1,1486174020628
6,9,16,2,1,2,1,1486174024192,-1,1486174023694
6,9,17,2,1,1,5,1486174027225,1486174028225,1486174026727
6,9,18,2,1,1,1,1486174030292,1486174031325,1486174029761
6,9,19,2,1,0,6,1486174033358,-1,1486174032828
6,9,20,2,1,1,1,1486174036392,1486174037259,1486174035861
6,9,21,2,1,2,1,1486174039425,-1,1486174038895
6,9,22,2,1,0,3,1486174042459,-1,1486174041929
6,10,1,3,1,3,1,1486174061027,-1,1486174060493
6,10,2,3,1,3,0,1486174064093,-1,1486174063564
6,10,3,3,1,3,2,1486174067160,-1,1486174066630
6,10,4,3,1,0,4,1486174070227,-1,1486174069696
6,10,5,3,1,2,2,1486174073261,-1,1486174072730
6,10,6,3,1,2,0,1486174076328,-1,1486174075797
6,10,7,3,1,0,7,1486174079394,-1,1486174078864
6,10,8,3,1,1,2,1486174082461,1486174083128,1486174081931
6,10,9,3,0,0,3,1486174085528,1486174086428,1486174084998
6,10,10,3,1,0,1,1486174088562,-1,1486174088064
6,10,11,3,0,0,4,1486174091628,1486174092395,1486174091098
6,10,12,3,1,2,1,1486174094662,-1,1486174094165
6,10,13,3,0,1,1,1486174097729,-1,1486174097198
6,10,14,3,1,0,2,1486174100796,-1,1486174100265
6,10,15,3,0,2,4,1486174103863,1486174104730,1486174103332
6,10,16,3,0,2,2,1486174106896,1486174107730,1486174106367
6,10,17,3,1,1,2,1486174109929,1486174111097,1486174109432
6,10,18,3,0,1,4,1486174112996,-1,1486174112465
6,10,19,3,1,1,2,1486174116030,1486174117997,1486174115500
6,10,20,3,1,0,5,1486174119097,-1,1486174118566
6,10,21,3,1,0,5,1486174122163,-1,1486174121633
6,10,22,3,1,1,2,1486174125230,1486174126364,1486174124699
6,10,23,3,1,2,2,1486174128297,-1,1486174127767
