%Recollect Version 2.3. Scene/Level: , Session: 12, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,3,1487808448137,-1,1487808447605
6,0,2,1,1,0,5,1487808451204,-1,1487808450676
6,0,3,1,1,1,5,1487808454271,1487808455005,1487808453741
6,0,4,1,1,0,2,1487808457305,-1,1487808456774
6,0,5,1,1,1,2,1487808460371,1487808460938,1487808459842
6,0,6,1,1,0,0,1487808463405,-1,1487808462875
6,0,7,1,1,0,4,1487808466438,-1,1487808465908
6,0,8,1,1,0,7,1487808469505,-1,1487808468974
6,0,9,1,1,0,2,1487808472572,-1,1487808472042
6,0,10,1,1,1,2,1487808475595,1487808476259,1487808475067
6,0,11,1,1,0,0,1487808478660,-1,1487808478129
6,1,1,1,1,3,4,1487808483693,-1,1487808483161
6,1,2,1,1,1,4,1487808486760,1487808487762,1487808486230
6,1,3,1,1,0,2,1487808489794,-1,1487808489263
6,1,4,1,1,0,5,1487808492860,-1,1487808492330
6,1,5,1,1,0,7,1487808495894,-1,1487808495364
6,1,6,1,1,0,0,1487808498961,-1,1487808498430
6,1,7,1,1,0,6,1487808502028,-1,1487808501497
6,1,8,1,1,1,6,1487808505061,1487808505928,1487808504530
6,1,9,1,1,1,6,1487808508128,1487808508795,1487808507597
6,1,10,1,1,0,7,1487808511162,-1,1487808510632
6,1,11,1,1,0,5,1487808514228,-1,1487808513698
6,1,12,1,1,0,4,1487808517262,-1,1487808516731
6,1,13,1,1,0,7,1487808520329,-1,1487808519798
6,1,14,1,1,1,7,1487808523362,1487808524096,1487808522832
6,1,15,1,1,0,5,1487808526396,-1,1487808525865
6,1,16,1,1,0,0,1487808529463,-1,1487808528932
6,1,17,1,1,0,3,1487808532529,-1,1487808531999
6,1,18,1,1,0,4,1487808535563,-1,1487808535032
6,1,19,1,1,1,4,1487808538596,1487808539197,1487808538099
6,1,20,1,1,1,4,1487808541630,1487808542230,1487808541133
6,1,21,1,1,0,7,1487808544697,-1,1487808544166
6,2,1,2,1,3,3,1487808551114,-1,1487808550582
6,2,2,2,1,3,2,1487808554181,-1,1487808553651
6,2,3,2,1,0,7,1487808557214,-1,1487808556717
6,2,4,2,1,0,3,1487808560248,-1,1487808559751
6,2,5,2,1,0,1,1487808563281,-1,1487808562751
6,2,6,2,1,0,2,1487808566315,-1,1487808565784
6,2,7,2,1,1,1,1487808569348,1487808569982,1487808568818
6,2,8,2,1,0,4,1487808572382,-1,1487808571884
6,2,9,2,1,0,3,1487808575415,-1,1487808574918
6,2,10,2,1,0,5,1487808578482,-1,1487808577952
6,2,11,2,1,1,3,1487808581549,1487808582716,1487808581019
6,2,12,2,1,1,5,1487808584616,1487808585182,1487808584085
6,3,1,2,1,3,6,1487808589349,-1,1487808588849
6,3,2,2,1,3,3,1487808592350,-1,1487808591852
6,3,3,2,1,0,2,1487808595416,-1,1487808594886
6,3,4,2,1,1,3,1487808598483,1487808599317,1487808597953
6,3,5,2,1,0,6,1487808601550,-1,1487808601019
6,3,6,2,1,1,3,1487808604583,1487808605184,1487808604053
6,3,7,2,1,0,1,1487808607617,-1,1487808607086
6,3,8,2,1,0,5,1487808610684,-1,1487808610153
6,3,9,2,1,0,2,1487808613751,-1,1487808613220
6,3,10,2,0,0,4,1487808616784,1487808617351,1487808616253
6,3,11,2,1,0,6,1487808619818,-1,1487808619287
6,3,12,2,1,0,5,1487808622884,-1,1487808622354
6,3,13,2,1,0,1,1487808625918,-1,1487808625388
6,3,14,2,1,1,5,1487808628985,1487808629618,1487808628455
6,3,15,2,1,1,1,1487808632052,1487808632819,1487808631521
6,3,16,2,1,1,5,1487808635118,1487808635719,1487808634586
6,3,17,2,1,0,0,1487808638152,-1,1487808637622
6,3,18,2,1,0,7,1487808641185,-1,1487808640655
6,3,19,2,1,0,2,1487808644219,-1,1487808643688
6,3,20,2,1,0,1,1487808647286,-1,1487808646755
6,3,21,2,1,0,4,1487808650319,-1,1487808649789
6,3,22,2,1,1,1,1487808653386,1487808654453,1487808652855
6,4,1,3,1,3,1,1487808666787,-1,1487808666255
6,4,2,3,1,3,5,1487808669819,-1,1487808669289
6,4,3,3,1,3,6,1487808672853,-1,1487808672322
6,4,4,3,1,0,7,1487808675886,-1,1487808675356
6,4,5,3,1,0,0,1487808678953,-1,1487808678423
6,4,6,3,1,1,6,1487808681953,1487808682653,1487808681456
6,4,7,3,1,0,1,1487808685021,-1,1487808684490
6,4,8,3,1,1,0,1487808688087,1487808689021,1487808687556
6,4,9,3,1,0,5,1487808691154,-1,1487808690623
6,4,10,3,1,0,5,1487808694187,-1,1487808693657
6,4,11,3,1,0,2,1487808697254,-1,1487808696724
6,4,12,3,1,0,2,1487808700288,-1,1487808699757
6,4,13,3,1,1,5,1487808703321,1487808705255,1487808702791
6,5,1,3,1,3,4,1487808708488,-1,1487808707955
6,5,2,3,1,3,5,1487808711555,-1,1487808711024
6,5,3,3,1,3,6,1487808714588,-1,1487808714058
6,5,4,3,1,1,4,1487808717655,1487808718222,1487808717125
6,5,5,3,1,0,4,1487808720689,-1,1487808720160
6,5,6,3,1,0,7,1487808723756,-1,1487808723225
6,5,7,3,1,0,3,1487808726789,-1,1487808726259
6,5,8,3,1,0,2,1487808729856,-1,1487808729325
6,5,9,3,1,0,0,1487808732923,-1,1487808732392
6,5,10,3,1,0,0,1487808735956,-1,1487808735459
6,5,11,3,0,1,2,1487808739023,-1,1487808738493
6,5,12,3,1,0,7,1487808742090,-1,1487808741560
