%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,A2,A2Z,,,0,1488233087194,,1488233089526,1488233093757
3,1,2,D9,D9,,,0,1488233095728,,1488233098090,1488233100324
3,2,3,27E,17E,,,0,1488233102295,,1488233105857,1488233108657
3,3,3,1A8,1A8,,,0,1488233110629,,1488233114158,1488233116058
10,0,0,,,0,0,0,1488233260635,1488233260633,1488233114158,1488233261933
10,1,0,,,0,1,0,1488233263901,1488233263901,1488233114158,1488233265933
10,2,0,,,0,0,0,1488233267934,1488233267934,1488233114158,1488233270067
10,3,0,,,1,1,0,1488233272067,1488233272067,1488233114158,1488233274000
10,4,0,,,0,0,0,1488233276001,1488233276001,1488233114158,1488233278267
10,5,0,,,0,0,0,1488233280235,1488233280235,1488233114158,1488233282101
10,6,0,,,1,1,0,1488233284101,1488233284101,1488233114158,1488233285534
10,7,0,,,1,1,0,1488233287502,1488233287502,1488233114158,1488233288868
10,8,0,,,1,1,0,1488233290835,1488233290835,1488233114158,1488233293001
10,9,0,,,1,1,0,1488233295002,1488233295002,1488233114158,1488233297702
10,10,0,,,0,0,0,1488233299702,1488233299702,1488233114158,1488233301968
10,11,0,,,1,1,0,1488233303969,1488233303969,1488233114158,1488233305569
10,12,0,,,1,1,0,1488233307569,1488233307569,1488233114158,1488233309402
10,13,0,,,1,1,0,1488233311403,1488233311403,1488233114158,1488233313436
10,14,0,,,0,0,0,1488233315404,1488233315404,1488233114158,1488233316536
10,15,0,,,0,0,0,1488233318536,1488233318536,1488233114158,1488233320569
13,0,2,5A,5A,10,10,0,1488233365677,1488233370711,1488233372078,1488233374906
13,1,2,2D,2D,01,01,0,1488233376877,1488233381511,1488233383178,1488233385441
13,2,2,CA,CA,00,00,0,1488233387444,1488233391945,1488233393346,1488233395307
14,0,5,57281,5728,00011,00011,0,1488233461715,1488233476150,1488233477416,1488233482512
14,1,2,6F,6F,11,11,0,1488233484484,1488233489650,1488233491018,1488233494179
14,2,4,927F,9A7F,0011,0111,0,1488233496183,1488233506817,1488233508419,1488233518814
14,3,5,301F7,30FB,01100,01Z00,0,1488233520786,1488233536988,1488233538554,1488233544483
14,4,2,B0,B0,00,00,0,1488233546488,1488233550954,1488233552822,1488233555649
14,5,3,496,496,111,111,0,1488233557654,1488233565654,1488233566821,1488233569351
14,6,5,EBF1A,ABE0A,00111,0Z111,1,1488233571322,1488233586556,1488233588856,1488233602485
14,7,3,B36,B36,010,010,0,1488233604490,1488233611791,1488233612958,1488233616019
14,8,3,18E,18E,100,110,0,1488233618025,1488233626691,1488233627727,1488233632421
14,9,4,C51A,C51A,1100,1101,0,1488233634391,1488233645860,1488233646926,1488233650521
14,10,4,3DCF,3DCF,1010,1010,0,1488233652528,1488233663962,1488233665629,1488233669256
14,11,2,78,78,11,11,0,1488233671227,1488233675927,1488233677728,1488233680523
