%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1486150742230,1486150747831
1,1,1,1,1,1486150748798,1486150750864
1,2,1,1,1,1486150751831,1486150752998
1,3,1,0,0,1486150753998,1486150754731
2,0,1,1,1,1486150762465,1486150763198
2,1,1,1,1,1486150764198,1486150764932
2,2,1,0,0,1486150765932,1486150766598
2,3,1,0,0,1486150767598,1486150768233
2,4,1,0,0,1486150769232,1486150769965
2,5,1,1,1,1486150770966,1486150771699
2,6,1,1,1,1486150772700,1486150773365
2,7,1,0,0,1486150774366,1486150774965
2,8,1,1,1,1486150775966,1486150776599
2,9,1,1,1,1486150777599,1486150778199
2,10,1,0,0,1486150779199,1486150779800
2,11,1,0,0,1486150780799,1486150781366
3,0,0,1,0,1486150788266,1486150789000
3,1,0,0,1,1486150790000,1486150790833
3,2,0,1,0,1486150791834,1486150792467
3,3,0,0,1,1486150793467,1486150794367
4,0,0,0,1,1486150797584,1486150798217
4,1,0,0,1,1486150799217,1486150799850
4,2,0,1,0,1486150800850,1486150801384
4,3,0,1,0,1486150802384,1486150802950
4,4,0,0,1,1486150803951,1486150804451
4,5,0,0,1,1486150805451,1486150805984
4,6,0,1,0,1486150806984,1486150807484
4,7,0,1,0,1486150808485,1486150809017
4,8,0,0,1,1486150810019,1486150810584
4,9,0,0,1,1486150811551,1486150812251
4,10,0,1,0,1486150813251,1486150813819
4,11,0,1,0,1486150814818,1486150815451
5,0,1,1,1,1486150823135,1486150823902
5,1,0,0,1,1486150824902,1486150825602
5,2,1,0,0,1486150826602,1486150827602
5,3,0,1,0,1486150828602,1486150829535
6,0,1,1,1,1486150832969,1486150833702
6,1,1,1,1,1486150834702,1486150835369
6,2,1,0,0,1486150836371,1486150837203
6,3,0,1,0,1486150838203,1486150839102
6,4,1,0,0,1486150840103,1486150840903
6,5,0,1,0,1486150841903,1486150842603
6,6,1,1,1,1486150843603,1486150844403
6,7,0,1,0,1486150845403,1486150846204
6,8,0,0,1,1486150847203,1486150848203
6,9,1,0,0,1486150849203,1486150850003
6,10,1,0,0,1486150851003,1486150851736
6,11,1,1,1,1486150852737,1486150853670
6,12,0,0,1,1486150854670,1486150855670
6,13,0,1,0,1486150856670,1486150857437
6,14,0,0,1,1486150858437,1486150859237
6,15,1,0,0,1486150860237,1486150861137
6,16,0,1,0,1486150862137,1486150863003
6,17,1,0,0,1486150864004,1486150865037
6,18,0,0,1,1486150866037,1486150866937
6,19,0,0,1,1486150867937,1486150868804
6,20,0,1,0,1486150869804,1486150870637
6,21,1,1,1,1486150871638,1486150872471
6,22,1,1,1,1486150873439,1486150874138
6,23,1,0,0,1486150875105,1486150876105
6,24,0,0,1,1486150877071,1486150877871
6,25,0,0,1,1486150878871,1486150879671
6,26,1,1,1,1486150880672,1486150881605
6,27,0,1,0,1486150882605,1486150883305
6,28,0,1,0,1486150884305,1486150884972
6,29,0,0,1,1486150885972,1486150886839
6,30,1,1,1,1486150887839,1486150888572
6,31,0,1,0,1486150889572,1486150890405
6,32,0,1,0,1486150891405,1486150892138
6,33,1,0,0,1486150893106,1486150894072
6,34,0,0,1,1486150895072,1486150895806
6,35,0,1,0,1486150896806,1486150897539
6,36,0,1,0,1486150898540,1486150899273
6,37,1,1,1,1486150900273,1486150901074
6,38,1,0,0,1486150902073,1486150902773
6,39,0,0,1,1486150903773,1486150904606
6,40,1,0,0,1486150905606,1486150906440
6,41,1,1,1,1486150907440,1486150908340
6,42,0,0,1,1486150909307,1486150909973
6,43,1,1,1,1486150910973,1486150911673
6,44,1,0,0,1486150912674,1486150913406
6,45,1,1,1,1486150914407,1486150915106
6,46,0,0,1,1486150916107,1486150917007
6,47,1,0,0,1486150918008,1486150918740
