%Recollect Version 2.3; iPad: ; User: Rlb101; Session: 10
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,5,10,0,1,5,7,algoNotBayesian
32,5,10,0,0.5,6,7,algoNotBayesian
32,5,10,0,0.9,5,7,algoNotBayesian
32,5,10,0,0.6,6,7,algoNotBayesian
32,5,10,0,1,5,7,algoNotBayesian
32,5,10,0,1,6,7,algoNotBayesian
32,5,10,0,0.5,7,7,algoNotBayesian
32,5,10,0,0.5714286,6,7,algoNotBayesian
32,5,10,0,1,5,7,algoNotBayesian
32,5,10,0,1,6,7,algoNotBayesian
32,5,10,0,0.5714286,7,7,algoNotBayesian
32,5,10,0,0.5,6,7,algoNotBayesian
32,5,10,0,1,5,7,algoNotBayesian
32,5,10,0,0.875,6,7,algoNotBayesian
32,5,10,0,0.5454546,7,7,algoNotBayesian
32,5,10,0,0.5714286,6,7,algoNotBayesian
32,5,11,0,0.7692308,4,7,algoNotBayesian
32,5,11,0,0.8333333,4,7,algoNotBayesian
32,5,11,0,1,4,7,algoNotBayesian
32,5,11,0,1,5,7,algoNotBayesian
32,5,11,0,0,6,7,algoNotBayesian
32,5,11,0,1,5,7,algoNotBayesian
32,5,11,0,1,6,7,algoNotBayesian
32,5,11,0,0,7,7,algoNotBayesian
32,5,11,0,0.7692308,6,7,algoNotBayesian
32,5,11,0,0.75,6,7,algoNotBayesian
32,5,11,0,0,6,7,algoNotBayesian
32,5,11,0,0.875,5,7,algoNotBayesian
32,5,11,0,0.6428571,6,7,algoNotBayesian
32,5,11,0,1,5,7,algoNotBayesian
