%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486165992067
1,0,1,1486165993467
1,0,3,1486165994801
1,0,4,1486165995435
1,0,6,1486165996467
1,0,8,1486165999034
1,0,11,1486166000201
1,0,12,1486166001202
1,0,15,1486166001968
2,0,15,1486166004101
1,0,14,1486166006368
1,0,17,1486166007735
2,0,17,1486166008701
9,0,-1,1486166009336
1,1,6,1486166013302
1,1,8,1486166014235
1,1,10,1486166015901
1,1,11,1486166016402
1,1,13,1486166017735
1,1,15,1486166018969
1,1,18,1486166020935
1,1,19,1486166022636
1,1,22,1486166024002
1,1,25,1486166025336
1,1,26,1486166026135
1,1,27,1486166026669
1,1,28,1486166027369
1,1,30,1486166028036
2,1,30,1486166028602
9,1,-1,1486166030337
-1,1,32,1486166030536
-1,1,31,1486166030802
1,2,0,1486166032070
1,2,3,1486166033236
1,2,4,1486166033703
-1,2,3,1486166034504
-1,2,2,1486166035603
-1,2,2,1486166036170
-1,2,2,1486166036636
1,2,11,1486166040103
1,2,14,1486166042003
1,2,15,1486166043037
1,2,18,1486166045103
1,2,19,1486166045904
1,2,21,1486166046937
1,2,25,1486166048603
1,2,26,1486166049504
1,2,30,1486166051237
9,2,-1,1486166051337
-1,2,31,1486166051704
1,3,1,1486166054604
1,3,2,1486166055071
1,3,3,1486166055837
1,3,5,1486166056937
1,3,6,1486166057705
1,3,9,1486166058971
1,3,11,1486166059971
1,3,13,1486166060804
1,3,15,1486166062005
2,3,15,1486166062538
1,3,16,1486166064204
1,3,19,1486166066205
1,3,21,1486166068171
1,3,25,1486166069505
1,3,28,1486166071505
1,3,29,1486166071938
9,3,-1,1486166072340
1,4,3,1486166075305
1,4,4,1486166076139
1,4,5,1486166077373
1,4,6,1486166077972
1,4,9,1486166079240
1,4,10,1486166079939
1,4,11,1486166080906
1,4,12,1486166081405
2,4,12,1486166082005
1,4,13,1486166083239
1,4,15,1486166084572
1,4,16,1486166085406
1,4,21,1486166087806
1,4,22,1486166088672
1,4,25,1486166089639
2,4,25,1486166090539
1,4,24,1486166091006
1,4,26,1486166092106
1,4,29,1486166093340
9,4,-1,1486166093345
1,5,1,1486166096106
1,5,3,1486166096906
1,5,5,1486166097706
1,5,9,1486166098974
1,5,12,1486166100507
1,5,14,1486166101507
1,5,15,1486166102374
1,5,19,1486166103940
1,5,22,1486166105808
1,5,23,1486166106873
1,5,25,1486166107607
1,5,26,1486166108074
1,5,29,1486166109475
2,5,29,1486166110007
1,5,30,1486166111740
1,5,33,1486166113008
-1,5,32,1486166113674
2,5,33,1486166114107
9,5,-1,1486166114341
-1,5,32,1486166114607
1,6,1,1486166116974
1,6,3,1486166118108
1,6,4,1486166118941
1,6,6,1486166120141
1,6,9,1486166121408
1,6,10,1486166122508
1,6,12,1486166123409
1,6,14,1486166124609
1,6,16,1486166125774
1,6,17,1486166126508
1,6,18,1486166127241
1,6,21,1486166128976
1,6,22,1486166129642
1,6,25,1486166132142
1,6,26,1486166132542
1,6,27,1486166133608
9,6,-1,1486166135344
-1,6,33,1486166135742
1,7,1,1486166138475
1,7,3,1486166140876
1,7,4,1486166141109
1,7,5,1486166141976
1,7,6,1486166143042
1,7,8,1486166143609
1,7,11,1486166144809
1,7,12,1486166145510
1,7,14,1486166146643
1,7,16,1486166147977
1,7,25,1486166152210
1,7,28,1486166153977
1,7,29,1486166155110
9,7,-1,1486166156344
-1,7,32,1486166156910
1,8,1,1486166158210
-1,8,0,1486166158477
1,8,2,1486166159710
1,8,3,1486166161010
1,8,4,1486166161444
1,8,5,1486166161944
2,8,5,1486166162644
1,8,9,1486166163644
1,8,10,1486166164077
-1,8,9,1486166164777
2,8,10,1486166165779
1,8,10,1486166166877
1,8,11,1486166168144
1,8,14,1486166169611
1,8,15,1486166170311
1,8,25,1486166173744
-1,8,24,1486166174177
1,8,30,1486166176544
2,8,30,1486166177144
9,8,-1,1486166177345
1,9,0,1486166179578
1,9,2,1486166181111
1,9,3,1486166182145
1,9,6,1486166183312
1,9,7,1486166184179
1,9,9,1486166185178
1,9,12,1486166186245
1,9,15,1486166189011
1,9,16,1486166190245
1,9,17,1486166190578
1,9,19,1486166192045
-1,9,18,1486166192645
1,9,22,1486166194345
1,9,28,1486166197079
1,9,29,1486166198279
9,9,-1,1486166198346
1,10,3,1486166200512
1,10,4,1486166201346
1,10,5,1486166202446
1,10,6,1486166204146
1,10,7,1486166204546
2,10,7,1486166206113
1,10,13,1486166208646
1,10,18,1486166210213
1,10,21,1486166211413
1,10,22,1486166212280
1,10,24,1486166213213
-1,10,23,1486166214147
2,10,24,1486166214513
1,10,23,1486166215080
1,10,25,1486166216413
1,10,26,1486166217713
9,10,-1,1486166219348
1,11,1,1486166221080
-1,11,0,1486166221914
2,11,1,1486166222513
1,11,0,1486166222913
1,11,1,1486166223347
1,11,2,1486166224381
1,11,3,1486166225080
1,11,6,1486166225982
2,11,6,1486166226980
1,11,9,1486166228981
1,11,11,1486166230014
1,11,14,1486166231315
1,11,15,1486166233048
1,11,17,1486166233881
1,11,21,1486166235448
1,11,23,1486166236581
1,11,27,1486166238848
1,11,30,1486166240248
