%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,4,1487890062856,-1,1487890062324
6,0,2,1,1,0,2,1487890065892,-1,1487890065360
6,0,3,1,1,0,0,1487890068957,-1,1487890068426
6,0,4,1,1,0,7,1487890071994,-1,1487890071460
6,0,5,1,1,1,7,1487890075057,1487890075857,1487890074526
6,0,6,1,1,1,7,1487890078095,1487890078858,1487890077594
6,0,7,1,1,0,5,1487890081124,-1,1487890080627
6,0,8,1,1,0,0,1487890084191,-1,1487890083661
6,0,9,1,1,0,3,1487890087226,-1,1487890086694
6,0,10,1,1,0,1,1487890090291,-1,1487890089761
6,0,11,1,1,1,1,1487890093327,1487890094292,1487890092795
6,1,1,1,1,3,1,1487890102425,-1,1487890101893
6,1,2,1,1,1,1,1487890105459,1487890106026,1487890104962
6,1,3,1,1,0,5,1487890108492,-1,1487890107965
6,1,4,1,1,0,2,1487890111559,-1,1487890111028
6,1,5,1,1,0,1,1487890114592,-1,1487890114067
6,1,6,1,1,0,6,1487890117626,-1,1487890117095
6,1,7,1,1,0,7,1487890120693,-1,1487890120167
6,1,8,1,1,0,0,1487890123726,-1,1487890123196
6,1,9,1,1,1,0,1487890126760,1487890127463,1487890126229
6,1,10,1,1,0,1,1487890129765,-1,1487890129263
6,1,11,1,1,1,1,1487890132794,1487890133495,1487890132297
6,1,12,1,1,0,0,1487890135865,-1,1487890135330
6,1,13,1,1,1,0,1487890138897,1487890139495,1487890138397
6,1,14,1,1,1,0,1487890141961,1487890142594,1487890141430
6,1,15,1,1,0,3,1487890144997,-1,1487890144465
6,1,16,1,1,0,7,1487890148061,-1,1487890147532
