%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,91,91,,,0,1487796385051,,1487796387414,1487796390381
3,1,2,1E,1E,,,0,1487796392386,,1487796394714,1487796396981
3,2,3,31D,31D,,,0,1487796398952,,1487796402448,1487796405515
3,3,3,6A4,6A4,,,0,1487796407486,,1487796411016,1487796413316
10,0,0,,,0,0,0,1487796436717,1487796436717,1487796411016,1487796440284
10,1,0,,,1,1,0,1487796442284,1487796442284,1487796411016,1487796449918
10,2,0,,,1,1,0,1487796451918,1487796451918,1487796411016,1487796460718
10,3,0,,,1,1,0,1487796462719,1487796462719,1487796411016,1487796471419
10,4,0,,,0,0,0,1487796473386,1487796473386,1487796411016,1487796480520
10,5,0,,,0,0,0,1487796482520,1487796482520,1487796411016,1487796489286
10,6,0,,,1,1,0,1487796491287,1487796491287,1487796411016,1487796499820
10,7,0,,,1,1,0,1487796501822,1487796501821,1487796411016,1487796509154
10,8,0,,,0,0,0,1487796511122,1487796511122,1487796411016,1487796519422
10,9,0,,,0,0,0,1487796521422,1487796521422,1487796411016,1487796528722
10,10,0,,,1,1,0,1487796530723,1487796530723,1487796411016,1487796535623
10,11,0,,,0,0,0,1487796537623,1487796537623,1487796411016,1487796544323
10,12,0,,,0,0,0,1487796546324,1487796546323,1487796411016,1487796553057
10,13,0,,,1,1,0,1487796555057,1487796555057,1487796411016,1487796558924
10,14,0,,,1,1,0,1487796560924,1487796560924,1487796411016,1487796565891
10,15,0,,,0,0,0,1487796567891,1487796567891,1487796411016,1487796572258
13,0,2,BA,BA,00,00,0,1487796610448,1487796615215,1487796617118,1487796620577
13,1,2,01,01,10,10,0,1487796622548,1487796627582,1487796628983,1487796632278
13,2,2,5D,5D,11,11,0,1487796634282,1487796640152,1487796642417,1487796644779
14,0,4,8F7C,8EBC,0010,0010,1,1487796652883,1487796664284,1487796665653,1487796681247
14,1,5,E01FA,E11F9,01011,01001,0,1487796683252,1487796699020,1487796701188,1487796707615
14,2,3,B85,B81,101,101,0,1487796709587,1487796718554,1487796720455,1487796724650
14,3,4,DB47,DB87,1010,1010,0,1487796726654,1487796739322,1487796740289,1487796746951
14,4,5,F297E,F92E7,11100,11100,0,1487796748956,1487796764757,1487796766290,1487796772953
14,5,4,945C,8458,1001,1001,0,1487796774957,1487796786491,1487796790125,1487796804788
14,6,3,B6A,B6A,110,110,0,1487796806760,1487796815859,1487796817094,1487796819688
14,7,2,B3,B3,10,10,0,1487796821659,1487796827260,1487796828494,1487796830856
14,8,2,F4,F4,10,10,0,1487796832860,1487796838294,1487796839327,1487796842523
14,9,3,C53,C53,010,010,0,1487796844495,1487796853029,1487796854061,1487796856557
14,10,2,D8,D8,00,00,0,1487796858529,1487796863496,1487796864997,1487796867191
14,11,5,AB4CE,EB29E,10011,10011,0,1487796869163,1487796884998,1487796888664,1487796898560
