%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 19
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1487888046475
1,0,1,1487888046942
1,0,3,1487888048142
1,0,5,1487888048908
1,0,6,1487888049742
1,0,8,1487888050342
1,0,10,1487888051209
1,0,14,1487888053209
1,0,15,1487888054476
1,0,18,1487888055542
1,0,19,1487888056376
1,0,22,1487888057509
1,0,25,1487888059211
1,0,26,1487888059642
1,0,28,1487888060909
1,0,29,1487888061610
1,0,33,1487888062643
1,0,34,1487888063309
1,0,36,1487888064577
9,0,-1,1487888064581
1,1,1,1487888066610
1,1,3,1487888068076
1,1,5,1487888068577
1,1,6,1487888069477
1,1,7,1487888070076
1,1,10,1487888071244
1,1,14,1487888072844
1,1,15,1487888073410
1,1,18,1487888074610
1,1,20,1487888075343
1,1,24,1487888076877
1,1,25,1487888078144
1,1,27,1487888078343
-1,1,26,1487888079277
1,1,28,1487888080311
1,1,30,1487888081077
1,1,32,1487888081778
1,1,35,1487888082578
1,1,37,1487888083911
1,1,38,1487888085544
9,1,-1,1487888085578
1,2,0,1487888087245
1,2,1,1487888088444
1,2,3,1487888089411
1,2,4,1487888090044
1,2,5,1487888090678
1,2,10,1487888093011
1,2,11,1487888093578
1,2,16,1487888095778
1,2,20,1487888097278
1,2,21,1487888098478
1,2,23,1487888099878
1,2,24,1487888100378
1,2,26,1487888101411
1,2,29,1487888102812
1,2,30,1487888103679
1,2,32,1487888104846
9,2,-1,1487888106580
1,3,0,1487888108079
1,3,2,1487888108946
1,3,3,1487888109845
1,3,9,1487888111779
1,3,13,1487888113445
1,3,15,1487888114412
1,3,18,1487888115679
1,3,20,1487888117314
1,3,21,1487888118579
1,3,22,1487888118779
1,3,23,1487888119846
1,3,27,1487888121279
1,3,29,1487888122480
1,3,32,1487888124180
1,3,33,1487888125113
1,3,37,1487888126513
1,3,38,1487888127181
9,3,-1,1487888127581
1,4,0,1487888129047
1,4,4,1487888130613
1,4,7,1487888132047
1,4,8,1487888133380
1,4,11,1487888134647
1,4,13,1487888135780
1,4,14,1487888136313
1,4,17,1487888137747
1,4,19,1487888138714
1,4,22,1487888140081
1,4,23,1487888140747
1,4,24,1487888141347
1,4,25,1487888141781
1,4,29,1487888143649
1,4,30,1487888144381
1,4,33,1487888145147
1,4,34,1487888146515
1,4,35,1487888147214
1,4,36,1487888147915
1,4,37,1487888148548
9,4,-1,1487888148581
-1,4,38,1487888149048
1,5,0,1487888150214
1,5,1,1487888151281
1,5,4,1487888152848
1,5,6,1487888153781
1,5,14,1487888156649
1,5,16,1487888157715
1,5,20,1487888159950
1,5,23,1487888162182
1,5,27,1487888165249
1,5,28,1487888166616
1,5,31,1487888168150
1,5,32,1487888169582
9,5,-1,1487888169587
1,6,2,1487888171349
1,6,3,1487888172116
1,6,4,1487888172783
1,6,5,1487888173416
1,6,6,1487888174083
1,6,7,1487888174749
1,6,10,1487888178117
1,6,14,1487888180216
1,6,16,1487888181550
1,6,17,1487888182216
1,6,20,1487888184083
1,6,21,1487888184550
1,6,22,1487888185384
1,6,24,1487888186150
1,6,27,1487888187917
1,6,30,1487888189083
9,6,-1,1487888190584
1,7,0,1487888192050
1,7,1,1487888192783
1,7,2,1487888193450
1,7,4,1487888194251
1,7,5,1487888194717
1,7,7,1487888196384
1,7,9,1487888197284
1,7,13,1487888199517
1,7,14,1487888200117
1,7,20,1487888203017
1,7,22,1487888203885
1,7,24,1487888205151
1,7,25,1487888205585
1,7,29,1487888208618
1,7,30,1487888208884
1,7,31,1487888211119
9,7,-1,1487888211585
-1,7,34,1487888211818
1,8,0,1487888213119
1,8,2,1487888217585
1,8,7,1487888219952
1,8,8,1487888220452
1,8,9,1487888220952
1,8,15,1487888223252
1,8,17,1487888226721
1,8,19,1487888227552
-1,8,18,1487888228186
1,8,21,1487888231119
1,8,23,1487888232121
9,8,-1,1487888232586
1,9,0,1487888234219
1,9,3,1487888236153
1,9,5,1487888237387
1,9,6,1487888238686
1,9,7,1487888239421
1,9,9,1487888241086
1,9,11,1487888241886
1,9,12,1487888242620
1,9,14,1487888243687
1,9,18,1487888245520
1,9,19,1487888246520
1,9,21,1487888247521
1,9,24,1487888248887
1,9,25,1487888249820
1,9,28,1487888250954
1,9,29,1487888251821
1,9,30,1487888252620
9,9,-1,1487888253591
-1,9,33,1487888253620
1,10,0,1487888255287
1,10,1,1487888255521
1,10,4,1487888257288
1,10,7,1487888258921
1,10,8,1487888259388
1,10,14,1487888262154
1,10,15,1487888263087
1,10,16,1487888264554
1,10,18,1487888266154
1,10,22,1487888270189
1,10,23,1487888270655
1,10,24,1487888271356
1,10,26,1487888272121
1,10,28,1487888273256
9,10,-1,1487888274589
1,11,0,1487888276355
1,11,2,1487888277156
1,11,3,1487888278122
1,11,4,1487888278322
1,11,7,1487888279722
1,11,9,1487888280723
1,11,14,1487888282155
1,11,16,1487888283289
1,11,17,1487888284089
1,11,18,1487888284622
1,11,20,1487888285556
1,11,21,1487888286989
1,11,23,1487888287922
1,11,24,1487888288956
1,11,27,1487888290022
1,11,32,1487888291223
-1,11,31,1487888291856
1,11,41,1487888294391
-1,11,40,1487888294889
