%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1487791058652,-1,1487791058120
6,0,2,1,1,0,4,1487791061686,-1,1487791061156
6,0,3,1,1,0,1,1487791064753,-1,1487791064222
6,0,4,1,1,0,2,1487791067786,-1,1487791067255
6,0,5,1,1,0,4,1487791070820,-1,1487791070323
6,0,6,1,1,1,4,1487791073853,1487791074620,1487791073356
6,0,7,1,1,1,4,1487791076920,1487791078020,1487791076390
6,0,8,1,1,0,2,1487791079920,-1,1487791079423
6,0,9,1,1,1,2,1487791082954,1487791083821,1487791082456
6,0,10,1,1,0,4,1487791086020,-1,1487791085490
6,0,11,1,1,0,1,1487791089054,-1,1487791088524
6,1,1,1,1,3,6,1487791095071,-1,1487791094539
6,1,2,1,1,0,5,1487791098105,-1,1487791097575
6,1,3,1,1,0,3,1487791101138,-1,1487791100608
6,1,4,1,1,1,3,1487791104172,1487791105072,1487791103641
6,1,5,1,1,1,3,1487791107238,1487791108105,1487791106707
6,1,6,1,1,0,4,1487791110272,-1,1487791109742
6,1,7,1,1,0,2,1487791113305,-1,1487791112776
6,1,8,1,1,1,2,1487791116339,1487791117206,1487791115808
6,1,9,1,1,0,3,1487791119372,-1,1487791118842
6,1,10,1,1,0,1,1487791122439,-1,1487791121909
6,1,11,1,1,0,0,1487791125473,-1,1487791124942
6,1,12,1,1,0,7,1487791128540,-1,1487791128010
6,1,13,1,1,0,4,1487791131573,-1,1487791131078
6,1,14,1,1,0,3,1487791134640,-1,1487791134111
6,1,15,1,1,0,2,1487791137673,-1,1487791137143
6,1,16,1,1,0,1,1487791140707,-1,1487791140209
6,1,17,1,1,0,6,1487791143774,-1,1487791143244
6,1,18,1,1,0,5,1487791146841,-1,1487791146310
6,1,19,1,1,1,5,1487791149908,1487791150908,1487791149377
6,1,20,1,1,1,5,1487791152941,1487791153874,1487791152410
6,1,21,1,1,1,5,1487791155974,1487791156675,1487791155444
6,2,1,2,1,3,1,1487791163475,-1,1487791162942
6,2,2,2,1,3,4,1487791166509,-1,1487791165979
6,2,3,2,1,1,1,1487791169542,1487791170675,1487791169012
6,2,4,2,1,0,7,1487791172576,-1,1487791172078
6,2,5,2,1,0,6,1487791175642,-1,1487791175113
6,2,6,2,1,1,7,1487791178709,1487791180209,1487791178178
6,2,7,2,1,0,2,1487791181743,-1,1487791181212
6,2,8,2,1,0,5,1487791184810,-1,1487791184279
6,2,9,2,1,0,4,1487791187844,-1,1487791187346
6,2,10,2,1,0,0,1487791190910,-1,1487791190379
6,2,11,2,1,1,4,1487791193943,1487791194977,1487791193413
6,2,12,2,1,0,2,1487791196977,-1,1487791196447
6,3,1,2,1,3,2,1487791201944,-1,1487791201444
6,3,2,2,1,3,6,1487791204978,-1,1487791204447
6,3,3,2,1,0,7,1487791208011,-1,1487791207514
6,3,4,2,1,0,5,1487791211078,-1,1487791210547
6,3,5,2,1,0,3,1487791214112,-1,1487791213580
6,3,6,2,1,0,0,1487791217178,-1,1487791216648
6,3,7,2,1,0,4,1487791220211,-1,1487791219681
6,3,8,2,1,0,5,1487791223245,-1,1487791222715
6,3,9,2,1,0,7,1487791226245,-1,1487791225748
6,3,10,2,1,0,6,1487791229279,-1,1487791228749
6,3,11,2,1,1,7,1487791232313,1487791233612,1487791231782
6,3,12,2,1,0,0,1487791235346,-1,1487791234848
6,3,13,2,1,1,7,1487791238412,1487791239246,1487791237882
6,3,14,2,1,0,4,1487791241446,-1,1487791240915
6,3,15,2,1,0,6,1487791244480,-1,1487791243949
6,3,16,2,1,0,3,1487791247513,-1,1487791247016
6,3,17,2,1,1,6,1487791250580,1487791251680,1487791250049
6,3,18,2,1,1,3,1487791253647,1487791254914,1487791253116
6,3,19,2,1,1,6,1487791256713,1487791257614,1487791256183
6,3,20,2,1,1,3,1487791259780,1487791260681,1487791259250
6,3,21,2,1,0,1,1487791262814,-1,1487791262283
6,3,22,2,1,0,5,1487791265881,-1,1487791265350
6,4,1,3,1,3,4,1487791273415,-1,1487791272915
6,4,2,3,1,3,1,1487791276481,-1,1487791275951
6,4,3,3,1,3,2,1487791279515,-1,1487791278984
6,4,4,3,1,1,4,1487791282582,1487791283349,1487791282051
6,4,5,3,1,0,5,1487791285615,-1,1487791285086
6,4,6,3,1,0,0,1487791288649,-1,1487791288119
6,4,7,3,1,0,7,1487791291682,-1,1487791291153
6,4,8,3,0,0,2,1487791294716,1487791296883,1487791294185
6,4,9,3,0,1,0,1487791297782,-1,1487791297252
6,4,10,3,1,0,3,1487791300816,-1,1487791300286
6,4,11,3,0,0,3,1487791303850,1487791305350,1487791303319
6,4,12,3,0,1,0,1487791306916,-1,1487791306387
6,4,13,3,1,0,5,1487791309950,-1,1487791309453
6,5,1,3,1,3,4,1487791315417,-1,1487791314884
6,5,2,3,1,3,2,1487791318484,-1,1487791317954
6,5,3,3,1,3,1,1487791321518,-1,1487791320987
6,5,4,3,1,0,1,1487791324551,-1,1487791324020
6,5,5,3,1,1,2,1487791327618,1487791328685,1487791327087
6,5,6,3,1,0,7,1487791330651,-1,1487791330154
6,5,7,3,1,0,6,1487791333718,-1,1487791333188
6,5,8,3,1,0,4,1487791336751,-1,1487791336221
6,5,9,3,1,0,5,1487791339785,-1,1487791339254
6,5,10,3,1,0,1,1487791342785,-1,1487791342288
6,5,11,3,1,0,7,1487791345852,-1,1487791345322
6,5,12,3,1,0,0,1487791348885,-1,1487791348355
6,5,13,3,1,0,4,1487791351952,-1,1487791351422
6,5,14,3,0,1,7,1487791354986,-1,1487791354489
6,5,15,3,1,0,6,1487791358053,-1,1487791357522
6,5,16,3,0,1,4,1487791361086,-1,1487791360556
6,5,17,3,1,1,7,1487791364120,1487791365920,1487791363589
6,5,18,3,1,0,5,1487791367153,-1,1487791366656
