%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1487797369377,1487797370343
1,1,1,0,0,1487797371311,1487797371944
1,2,1,1,1,1487797372944,1487797373810
1,3,1,1,1,1487797374779,1487797375544
2,0,1,0,0,1487797378911,1487797379511
2,1,1,0,0,1487797380479,1487797381111
2,2,1,0,0,1487797382111,1487797382612
2,3,1,1,1,1487797383611,1487797384278
2,4,1,1,1,1487797385278,1487797385944
2,5,1,0,0,1487797386944,1487797387511
2,6,1,0,0,1487797388511,1487797389078
2,7,1,1,1,1487797390078,1487797390745
2,8,1,1,1,1487797391745,1487797392378
2,9,1,1,1,1487797393379,1487797394045
2,10,1,0,0,1487797395045,1487797395578
2,11,1,1,1,1487797396578,1487797397279
3,0,0,0,1,1487797399512,1487797400512
3,1,0,0,1,1487797401480,1487797402278
3,2,0,1,0,1487797403246,1487797403979
3,3,0,1,0,1487797404980,1487797405745
4,0,0,0,1,1487797409329,1487797410229
4,1,0,0,1,1487797411229,1487797412762
4,2,0,1,0,1487797413763,1487797414462
4,3,0,0,1,1487797415464,1487797416163
4,4,0,1,0,1487797417164,1487797417762
4,5,0,1,0,1487797418763,1487797419496
4,6,0,0,1,1487797420497,1487797421163
4,7,0,1,0,1487797422163,1487797422730
4,8,0,0,1,1487797423697,1487797424363
4,9,0,0,1,1487797425330,1487797426131
4,10,0,1,0,1487797427130,1487797427830
4,11,0,1,0,1487797428798,1487797429463
5,0,1,1,1,1487797442081,1487797443381
5,1,1,0,0,1487797444381,1487797445314
5,2,0,0,1,1487797446315,1487797447214
5,3,0,1,0,1487797448215,1487797449481
6,0,1,1,1,1487797458049,1487797459048
6,1,1,0,0,1487797460049,1487797460848
6,2,1,0,0,1487797461849,1487797462582
6,3,0,1,0,1487797463582,1487797464549
6,4,1,1,1,1487797465549,1487797466182
6,5,0,1,0,1487797467182,1487797467883
6,6,0,0,1,1487797468849,1487797469683
6,7,0,1,0,1487797470683,1487797471283
6,8,1,1,0,1487797472283,1487797472882
6,9,1,0,0,1487797473849,1487797474749
6,10,0,1,0,1487797475749,1487797476649
6,11,0,1,0,1487797477650,1487797478449
6,12,0,1,0,1487797479450,1487797480183
6,13,1,0,0,1487797481183,1487797482183
6,14,0,1,0,1487797483183,1487797483883
6,15,1,0,0,1487797484883,1487797485816
6,16,0,1,0,1487797486817,1487797487617
6,17,0,1,0,1487797488617,1487797489550
6,18,1,1,1,1487797490550,1487797491517
6,19,0,0,1,1487797492517,1487797493350
6,20,0,0,1,1487797494351,1487797495150
6,21,1,1,1,1487797496151,1487797496850
6,22,1,0,0,1487797497818,1487797498984
6,23,1,1,1,1487797499984,1487797501051
6,24,0,1,0,1487797502051,1487797502884
6,25,0,1,0,1487797503884,1487797504584
6,26,1,0,0,1487797505585,1487797506618
6,27,1,0,1,1487797507618,1487797508351
6,28,0,0,1,1487797509318,1487797510251
6,29,0,1,0,1487797511251,1487797512185
6,30,1,1,1,1487797513185,1487797514018
6,31,1,1,1,1487797515018,1487797515918
6,32,0,0,1,1487797516918,1487797517819
6,33,0,0,1,1487797518819,1487797519918
6,34,1,0,0,1487797520886,1487797521785
6,35,1,1,1,1487797522786,1487797523685
6,36,0,0,1,1487797524686,1487797525452
6,37,1,0,0,1487797526452,1487797527352
6,38,1,0,0,1487797528353,1487797529352
6,39,1,1,1,1487797530319,1487797531119
6,40,0,0,1,1487797532119,1487797533786
6,41,0,0,1,1487797534786,1487797535786
6,42,1,0,0,1487797536753,1487797537653
6,43,1,1,1,1487797538620,1487797539386
6,44,0,0,1,1487797540353,1487797541220
6,45,0,0,1,1487797542220,1487797543086
6,46,1,1,1,1487797544054,1487797544920
6,47,0,0,1,1487797545920,1487797546953
