%Recollect Version 2.3. Scene/Level: , Session: 22, GameNumber: 22
%D2:Action,Row,Character,TimeOfResponse
1,0,3,1488239053390
1,0,4,1488239053924
1,0,6,1488239054757
1,0,7,1488239055557
1,0,9,1488239056590
1,0,10,1488239057524
1,0,11,1488239057890
1,0,15,1488239059557
1,0,17,1488239060557
1,0,19,1488239061323
1,0,21,1488239062357
1,0,23,1488239063091
1,0,25,1488239064157
1,0,28,1488239065425
1,0,29,1488239066124
1,0,35,1488239069091
1,0,36,1488239069958
1,0,37,1488239070325
1,0,39,1488239071191
9,0,-1,1488239071794
-1,0,40,1488239071824
1,1,3,1488239074291
1,1,4,1488239074858
1,1,6,1488239075791
1,1,7,1488239076358
1,1,8,1488239076891
1,1,9,1488239077558
1,1,11,1488239078391
1,1,12,1488239079226
1,1,13,1488239079524
1,1,16,1488239080891
1,1,18,1488239081858
1,1,21,1488239083159
1,1,23,1488239084425
1,1,28,1488239087193
1,1,31,1488239088192
-1,1,30,1488239088759
2,1,31,1488239089192
1,1,30,1488239089725
1,1,32,1488239090825
1,1,34,1488239091726
1,1,35,1488239092793
9,1,-1,1488239092796
1,2,1,1488239094392
1,2,3,1488239095192
1,2,5,1488239096159
1,2,7,1488239096992
1,2,9,1488239097792
1,2,10,1488239098292
1,2,14,1488239099860
1,2,16,1488239101093
1,2,18,1488239101894
1,2,20,1488239102826
1,2,24,1488239104559
1,2,25,1488239104993
1,2,29,1488239107693
1,2,30,1488239108427
1,2,31,1488239109660
1,2,32,1488239110160
1,2,35,1488239111293
1,2,37,1488239112493
1,2,38,1488239112926
1,2,39,1488239113494
9,2,-1,1488239113794
1,3,1,1488239115394
1,3,2,1488239115760
1,3,3,1488239116294
1,3,4,1488239116761
1,3,6,1488239117694
2,3,6,1488239118194
1,3,13,1488239121761
1,3,14,1488239122061
1,3,16,1488239123061
1,3,17,1488239123627
1,3,18,1488239124694
1,3,21,1488239126127
1,3,22,1488239126628
1,3,25,1488239128761
1,3,26,1488239129061
1,3,27,1488239129628
1,3,30,1488239131128
1,3,33,1488239132595
1,3,34,1488239133228
1,3,36,1488239134494
9,3,-1,1488239134796
-1,3,37,1488239135061
1,4,0,1488239136828
1,4,3,1488239138128
1,4,6,1488239139028
1,4,8,1488239139895
1,4,13,1488239142362
1,4,15,1488239143195
1,4,16,1488239143595
1,4,21,1488239146695
1,4,22,1488239147062
1,4,23,1488239147429
1,4,24,1488239148495
1,4,26,1488239149563
2,4,26,1488239150129
1,4,27,1488239150562
1,4,29,1488239151796
1,4,30,1488239152662
1,4,31,1488239153329
1,4,34,1488239154629
1,4,35,1488239155329
9,4,-1,1488239155797
1,5,3,1488239157929
1,5,6,1488239158997
