%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1486152356398,1486152357731
1,1,1,1,1,1486152358732,1486152359698
1,2,1,1,1,1486152360698,1486152361498
1,3,1,0,0,1486152362465,1486152363231
2,0,1,1,1,1486152374399,1486152375298
2,1,1,0,0,1486152376299,1486152377398
2,2,1,1,1,1486152378399,1486152379399
2,3,1,0,0,1486152380399,1486152381065
2,4,1,1,1,1486152382066,1486152382633
2,5,1,1,1,1486152383633,1486152384332
2,6,1,0,0,1486152385332,1486152386033
2,7,1,0,0,1486152387033,1486152387699
2,8,1,1,1,1486152388699,1486152389399
2,9,1,1,1,1486152390399,1486152391067
2,10,1,0,0,1486152392033,1486152392666
2,11,1,0,0,1486152393633,1486152394266
3,0,0,1,1,1486152400500,1486152401366
3,1,0,1,0,1486152402367,1486152403467
3,2,0,0,1,1486152404467,1486152405367
3,3,0,0,1,1486152406367,1486152407167
4,0,0,1,0,1486152411417,1486152411983
4,1,0,0,1,1486152412951,1486152413584
4,2,0,1,0,1486152414584,1486152415150
4,3,0,0,1,1486152416151,1486152416717
4,4,0,0,1,1486152417718,1486152418317
4,5,0,1,0,1486152419318,1486152420084
4,6,0,1,0,1486152421084,1486152421851
4,7,0,0,1,1486152422851,1486152423384
4,8,0,0,1,1486152424385,1486152424918
4,9,0,1,0,1486152425885,1486152426551
4,10,0,1,0,1486152427552,1486152428151
4,11,0,0,1,1486152429152,1486152429651
5,0,1,0,0,1486152442436,1486152443102
5,1,0,0,1,1486152444103,1486152445036
5,2,0,1,0,1486152446003,1486152446735
5,3,1,1,1,1486152447737,1486152448503
6,0,1,0,0,1486152451070,1486152452069
6,1,1,1,1,1486152453070,1486152453903
6,2,0,0,1,1486152454903,1486152455636
6,3,1,1,1,1486152456637,1486152457537
6,4,1,1,1,1486152458536,1486152459336
6,5,1,0,0,1486152460338,1486152461170
6,6,0,1,0,1486152462171,1486152462971
6,7,1,0,0,1486152463971,1486152464871
6,8,1,1,1,1486152465871,1486152466703
6,9,1,0,0,1486152467704,1486152468338
6,10,0,0,1,1486152469337,1486152470204
6,11,1,1,1,1486152471204,1486152472004
6,12,0,1,0,1486152473004,1486152473737
6,13,1,1,1,1486152474737,1486152475472
6,14,0,0,1,1486152476471,1486152477804
6,15,0,1,0,1486152478771,1486152479537
6,16,1,1,1,1486152480538,1486152481271
6,17,0,1,0,1486152482272,1486152482904
6,18,0,0,1,1486152483905,1486152484538
6,19,1,1,1,1486152485538,1486152486271
6,20,0,0,1,1486152487272,1486152488071
6,21,1,0,0,1486152489072,1486152489972
6,22,0,0,1,1486152490972,1486152491738
6,23,0,1,0,1486152492738,1486152493371
6,24,1,0,1,1486152494372,1486152494938
6,25,1,0,0,1486152495938,1486152496835
6,26,0,1,0,1486152497836,1486152498669
6,27,0,1,0,1486152499669,1486152500368
6,28,0,0,1,1486152501369,1486152502035
6,29,1,0,0,1486152503036,1486152503769
6,30,1,0,0,1486152504769,1486152505369
6,31,1,1,1,1486152506369,1486152507236
6,32,0,1,0,1486152508236,1486152509002
6,33,0,1,0,1486152510003,1486152510603
6,34,1,0,0,1486152511603,1486152512569
6,35,1,1,1,1486152513570,1486152514303
6,36,0,0,1,1486152515303,1486152516070
6,37,0,1,0,1486152517070,1486152517770
6,38,1,0,0,1486152518770,1486152519537
6,39,1,0,0,1486152520537,1486152521203
6,40,0,0,1,1486152522204,1486152523003
6,41,0,1,0,1486152524004,1486152524572
6,42,1,1,1,1486152525570,1486152526370
6,43,0,0,1,1486152527370,1486152528370
6,44,0,1,0,1486152529371,1486152530170
6,45,0,0,1,1486152531171,1486152532037
6,46,1,1,1,1486152533038,1486152533871
6,47,0,0,1,1486152534871,1486152535604
