%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,6C,6C,,,0,1486149819327,,1486149821689,1486149828556
3,1,2,52,52,,,0,1486149830561,,1486149832890,1486149836623
3,2,3,5AE,5AE,,,0,1486149838628,,1486149842190,1486149845857
3,3,3,518,518,,,0,1486149847862,,1486149851391,1486149854824
10,0,0,,,0,0,0,1486149949799,1486149949797,1486149851391,1486149953230
10,1,0,,,1,1,0,1486149955231,1486149955231,1486149851391,1486149958997
10,2,0,,,0,0,0,1486149960997,1486149960997,1486149851391,1486149963997
10,3,0,,,1,1,0,1486149965964,1486149965964,1486149851391,1486149969597
10,4,0,,,0,0,0,1486149971598,1486149971598,1486149851391,1486149974965
10,5,0,,,0,0,0,1486149976932,1486149976932,1486149851391,1486149983231
10,6,0,,,1,1,0,1486149985232,1486149985232,1486149851391,1486149988465
10,7,0,,,1,1,0,1486149990466,1486149990466,1486149851391,1486149994699
10,8,0,,,1,1,0,1486149996699,1486149996699,1486149851391,1486150001566
10,9,0,,,1,1,0,1486150003567,1486150003567,1486149851391,1486150007900
10,10,0,,,0,0,0,1486150009900,1486150009900,1486149851391,1486150013600
10,11,0,,,0,0,0,1486150015601,1486150015601,1486149851391,1486150018567
10,12,0,,,0,0,0,1486150020567,1486150020567,1486149851391,1486150022500
10,13,0,,,1,1,0,1486150024501,1486150024501,1486149851391,1486150028268
10,14,0,,,0,0,0,1486150030268,1486150030268,1486149851391,1486150032168
10,15,0,,,0,0,0,1486150034135,1486150034135,1486149851391,1486150035768
13,0,2,CD,8D,11,11,0,1486150132911,1486150139878,1486150142013,1486150146674
13,1,2,0C,0C,10,10,0,1486150148679,1486150153912,1486150155480,1486150158041
13,2,2,D0,90,00,00,0,1486150160046,1486150165814,1486150168547,1486150172542
14,0,5,6E7AC,A67C,01101,01101,0,1486150192881,1486150209916,1486150211717,1486150224328
14,1,3,964,964,101,101,0,1486150226299,1486150235133,1486150237167,1486150241796
14,2,3,0AF,0AF,001,001,0,1486150243766,1486150252401,1486150253668,1486150256663
14,3,2,DA,DA,00,00,0,1486150258633,1486150267835,1486150269935,1486150272463
14,4,4,A87C,9A7C,0010,0110,0,1486150274435,1486150288935,1486150290303,1486150294632
14,5,3,79A,AB7,111,111,0,1486150296603,1486150305236,1486150310003,1486150315699
14,6,4,6DC0,,1100,1100,0,1486150317703,1486150330806,1486150333306,1486150343301
14,7,2,E0,E0,00,00,0,1486150345339,1486150350306,1486150351773,1486150355168
14,8,5,FBC5D,FB09,11100,11100,0,1486150357172,1486150372207,1486150374907,1486150381337
14,9,5,3A98D,3A9Z4,11010,11010,0,1486150383342,1486150398542,1486150400976,1486150413638
14,10,2,B8,B8,01,01,0,1486150415643,1486150421376,1486150423476,1486150428205
14,11,4,A417,A417,0101,0101,0,1486150430210,1486150440945,1486150442178,1486150445840
