%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 19
%D2:Action,Row,Character,TimeOfResponse
1,6,7,1488240795932
1,6,9,1488240796765
1,6,10,1488240797365
1,6,12,1488240798298
1,6,13,1488240798665
1,6,15,1488240799598
1,6,17,1488240800365
1,6,20,1488240801499
1,6,21,1488240802299
1,6,23,1488240803165
1,6,24,1488240803699
1,6,30,1488240806232
1,6,32,1488240807065
2,6,32,1488240807799
1,6,31,1488240808265
1,6,33,1488240809065
1,6,34,1488240809666
1,6,37,1488240810899
9,6,-1,1488240811267
-1,6,39,1488240811699
1,7,0,1488240813233
1,7,2,1488240814133
1,7,7,1488240816733
1,7,8,1488240817299
2,7,8,1488240818033
1,7,9,1488240818400
1,7,10,1488240819099
1,7,11,1488240819733
1,7,13,1488240820399
1,7,15,1488240821366
1,7,16,1488240822267
1,7,17,1488240822800
1,7,21,1488240824367
1,7,24,1488240825800
2,7,24,1488240826933
1,7,23,1488240827333
1,7,24,1488240827634
1,7,26,1488240828700
1,7,28,1488240829800
1,7,31,1488240831168
-1,7,30,1488240831834
9,7,-1,1488240832270
-1,7,31,1488240832300
-1,7,30,1488240832667
1,8,3,1488240835335
1,8,4,1488240836135
1,8,5,1488240836667
1,8,7,1488240837734
1,8,8,1488240838667
1,8,9,1488240839367
1,8,11,1488240840634
1,8,12,1488240841402
1,8,13,1488240842335
1,8,16,1488240843734
1,8,17,1488240844401
1,8,18,1488240844935
1,8,19,1488240845668
1,8,21,1488240846535
1,8,23,1488240848301
2,8,23,1488240848901
1,8,22,1488240849501
1,8,26,1488240851035
2,8,26,1488240851568
1,8,27,1488240852468
9,8,-1,1488240853271
-1,8,29,1488240853435
-1,8,30,1488240853735
1,9,1,1488240854968
1,9,2,1488240855568
1,9,3,1488240856302
1,9,4,1488240856902
1,9,6,1488240857936
2,9,6,1488240858435
1,9,8,1488240859236
1,9,9,1488240859902
1,9,11,1488240860769
1,9,12,1488240861269
1,9,14,1488240862136
1,9,16,1488240863102
1,9,19,1488240864436
1,9,20,1488240865235
1,9,21,1488240865769
1,9,22,1488240866236
1,9,24,1488240867436
1,9,25,1488240868236
1,9,26,1488240869136
1,9,27,1488240869903
1,9,28,1488240870803
1,9,30,1488240871836
1,9,31,1488240872669
1,9,34,1488240873703
9,9,-1,1488240874270
-1,9,34,1488240874503
-1,9,33,1488240874836
1,10,0,1488240875737
1,10,1,1488240876236
1,10,2,1488240876769
1,10,4,1488240877236
-1,10,3,1488240877870
2,10,4,1488240878403
1,10,3,1488240878736
1,10,4,1488240879103
1,10,6,1488240879770
1,10,7,1488240880304
1,10,9,1488240881237
1,10,11,1488240882036
1,10,14,1488240883671
1,10,15,1488240884070
1,10,18,1488240885537
1,10,20,1488240885937
-1,10,19,1488240886637
2,10,20,1488240887137
1,10,19,1488240887370
1,10,20,1488240887637
1,10,21,1488240888637
1,10,22,1488240889104
2,10,22,1488240889504
1,10,24,1488240890804
1,10,25,1488240891204
1,10,26,1488240891804
1,10,27,1488240892271
1,10,28,1488240892704
1,10,29,1488240893404
1,10,30,1488240893971
1,10,31,1488240894537
9,10,-1,1488240895274
-1,10,32,1488240895371
1,11,2,1488240899804
-1,11,0,1488240900437
-1,11,0,1488240901271
2,11,2,1488240901638
1,11,0,1488240902071
1,11,2,1488240902538
1,11,3,1488240903004
1,11,4,1488240903638
1,11,6,1488240904373
1,11,7,1488240905039
1,11,11,1488240907139
-1,11,10,1488240907539
2,11,11,1488240907938
1,11,10,1488240908271
1,11,11,1488240908638
1,11,13,1488240909605
1,11,14,1488240910072
1,11,16,1488240911038
1,11,18,1488240911572
2,11,18,1488240912438
1,11,17,1488240912738
1,11,18,1488240913239
1,11,20,1488240914305
1,11,23,1488240916273
