%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1486144460715
1,0,3,1486144464216
-1,0,2,1486144465415
-1,0,2,1486144466283
-1,0,2,1486144468649
-1,0,2,1486144469382
1,0,8,1486144473383
1,0,11,1486144476984
9,0,-1,1486144478051
-1,0,12,1486144478616
1,1,0,1486144480916
1,1,1,1486144481516
1,1,2,1486144482849
1,1,3,1486144483985
1,1,4,1486144484649
1,1,8,1486144486016
1,1,9,1486144486818
1,1,12,1486144488250
1,1,18,1486144490450
1,1,21,1486144491917
1,1,23,1486144492817
1,1,25,1486144493750
1,1,27,1486144495783
1,1,29,1486144496817
1,1,30,1486144497517
1,1,31,1486144498518
9,1,-1,1486144499052
-1,1,33,1486144499484
1,2,1,1486144501251
1,2,4,1486144502184
1,2,7,1486144503951
1,2,9,1486144505084
1,2,13,1486144507619
1,2,14,1486144508618
1,2,15,1486144509318
1,2,18,1486144510251
1,2,20,1486144511585
1,2,21,1486144512118
1,2,22,1486144513551
1,2,24,1486144514518
1,2,29,1486144516185
1,2,30,1486144518185
1,2,31,1486144519218
9,2,-1,1486144520054
-1,2,33,1486144520185
1,3,0,1486144521885
1,3,1,1486144522318
1,3,2,1486144523252
1,3,3,1486144523818
1,3,6,1486144524719
1,3,10,1486144526585
1,3,11,1486144527219
1,3,12,1486144528019
1,3,15,1486144529052
1,3,17,1486144529919
1,3,20,1486144532686
1,3,23,1486144533953
1,3,24,1486144534486
1,3,25,1486144535587
1,3,26,1486144536154
1,3,28,1486144537119
9,3,-1,1486144541054
-1,3,37,1486144541453
1,4,0,1486144543288
1,4,1,1486144544654
1,4,4,1486144546820
1,4,7,1486144548320
1,4,8,1486144549253
1,4,9,1486144550420
1,4,14,1486144552855
1,4,17,1486144555720
1,4,19,1486144556721
1,4,20,1486144557721
1,4,26,1486144560421
1,4,29,1486144562054
9,4,-1,1486144562058
1,5,0,1486144564188
1,5,2,1486144565187
1,5,3,1486144566221
1,5,4,1486144567321
1,5,10,1486144571289
-1,5,9,1486144572121
-1,5,9,1486144572922
1,5,12,1486144574122
1,5,15,1486144575421
1,5,16,1486144576388
1,5,19,1486144577555
1,5,21,1486144578655
1,5,22,1486144579622
1,5,23,1486144579888
1,5,24,1486144580555
1,5,25,1486144580888
1,5,26,1486144581322
1,5,28,1486144582722
9,5,-1,1486144583056
1,6,0,1486144585656
1,6,1,1486144587256
1,6,3,1486144588189
1,6,4,1486144589157
1,6,9,1486144590989
1,6,12,1486144592922
1,6,16,1486144595457
1,6,20,1486144596856
1,6,25,1486144599157
1,6,28,1486144600723
-1,6,27,1486144601290
1,6,29,1486144602523
9,6,-1,1486144604057
-1,6,31,1486144604256
1,7,0,1486144606823
1,7,1,1486144609224
1,7,3,1486144610257
1,7,5,1486144611424
1,7,6,1486144612558
1,7,7,1486144613124
1,7,10,1486144614758
1,7,13,1486144616758
1,7,15,1486144618024
1,7,16,1486144618924
1,7,17,1486144619590
1,7,20,1486144620624
1,7,23,1486144621991
1,7,24,1486144623158
9,7,-1,1486144625060
-1,7,29,1486144625292
1,8,0,1486144626758
1,8,6,1486144629559
1,8,8,1486144631092
1,8,16,1486144634125
1,8,17,1486144635658
1,8,18,1486144636225
1,8,19,1486144637192
1,8,20,1486144637659
1,8,22,1486144638758
1,8,24,1486144640025
1,8,28,1486144641659
2,8,28,1486144643558
1,8,29,1486144643925
-1,8,28,1486144644759
9,8,-1,1486144646059
1,9,2,1486144649092
1,9,3,1486144650293
1,9,4,1486144650759
1,9,6,1486144652093
1,9,12,1486144655993
1,9,14,1486144657493
1,9,16,1486144659360
1,9,17,1486144659826
2,9,17,1486144660961
1,9,19,1486144662960
1,9,20,1486144664060
1,9,21,1486144665327
9,9,-1,1486144667061
-1,9,24,1486144667494
1,10,1,1486144670127
1,10,2,1486144671860
1,10,4,1486144673094
1,10,7,1486144674394
1,10,10,1486144676694
1,10,14,1486144678494
1,10,15,1486144679627
1,10,18,1486144681094
1,10,20,1486144682162
1,10,24,1486144683995
-1,10,23,1486144684428
1,10,25,1486144685695
1,10,28,1486144687228
9,10,-1,1486144688063
1,11,0,1486144689929
1,11,2,1486144690661
1,11,5,1486144692062
1,11,6,1486144692696
1,11,7,1486144693362
1,11,10,1486144694495
1,11,14,1486144696695
1,11,19,1486144699195
1,11,21,1486144700429
1,11,23,1486144701329
1,11,27,1486144702495
1,11,29,1486144703696
1,11,31,1486144704829
1,11,32,1486144706929
