%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 21
%D2:Action,Row,Character,TimeOfResponse
-1,10,21,1487795885416
1,0,0,1487795886751
1,0,2,1487795887550
1,0,5,1487795888784
1,0,6,1487795889450
1,0,8,1487795890184
1,0,12,1487795891617
1,0,19,1487795893251
1,0,20,1487795893684
1,0,29,1487795895584
1,0,34,1487795898252
1,0,35,1487795898718
1,0,38,1487795901017
1,0,43,1487795902451
1,0,46,1487795903418
1,0,47,1487795905118
9,0,-1,1487795905751
-1,0,41,1487795906051
1,1,1,1487795908018
1,1,4,1487795909419
1,1,8,1487795911652
1,1,9,1487795912718
1,1,15,1487795916018
1,1,19,1487795917719
1,1,21,1487795918152
1,1,24,1487795919152
1,1,27,1487795920652
1,1,28,1487795920919
1,1,30,1487795921920
1,1,32,1487795922786
1,1,34,1487795923919
1,1,35,1487795924585
1,1,38,1487795925419
1,1,40,1487795926419
9,1,-1,1487795926761
1,2,0,1487795928819
1,2,2,1487795929620
1,2,6,1487795931686
1,2,7,1487795932419
1,2,10,1487795933686
1,2,15,1487795936553
1,2,19,1487795937486
1,2,20,1487795938253
1,2,21,1487795938453
1,2,23,1487795939053
1,2,25,1487795939686
1,2,29,1487795940753
1,2,30,1487795941420
1,2,33,1487795942287
2,2,33,1487795943286
1,2,34,1487795945720
1,2,36,1487795947554
9,2,-1,1487795947755
1,3,0,1487795949387
1,3,1,1487795949854
1,3,4,1487795951187
1,3,6,1487795952054
1,3,8,1487795952520
1,3,13,1487795953887
1,3,16,1487795955787
1,3,18,1487795956720
1,3,20,1487795957721
1,3,22,1487795958521
1,3,26,1487795959354
2,3,26,1487795960088
1,3,25,1487795960987
1,3,30,1487795962988
1,3,35,1487795965655
1,3,36,1487795966054
1,3,37,1487795966921
2,3,37,1487795967521
1,3,39,1487795968622
9,3,-1,1487795968755
1,4,1,1487795970822
1,4,2,1487795971555
1,4,3,1487795972155
2,4,3,1487795972555
1,4,4,1487795973923
1,4,5,1487795974088
1,4,7,1487795975089
1,4,8,1487795976322
1,4,11,1487795976923
1,4,13,1487795977722
1,4,18,1487795979355
1,4,20,1487795980689
-1,4,19,1487795980889
-1,4,19,1487795981655
-1,4,19,1487795982189
-1,4,19,1487795982756
-1,4,19,1487795983256
1,4,27,1487795985256
-1,4,26,1487795985523
1,4,30,1487795986656
9,4,-1,1487795989757
-1,4,42,1487795990257
1,5,0,1487795991723
1,5,2,1487795992356
1,5,3,1487795993423
1,5,8,1487795995223
1,5,9,1487795995857
1,5,11,1487795996856
1,5,13,1487795997690
1,5,14,1487795998156
1,5,20,1487796000657
1,5,21,1487796001623
1,5,22,1487796002590
1,5,26,1487796004257
1,5,28,1487796004957
2,5,28,1487796005523
1,5,32,1487796007157
2,5,32,1487796007591
1,5,33,1487796008057
1,5,34,1487796009024
1,5,36,1487796010224
9,5,-1,1487796010758
-1,5,35,1487796011057
1,6,1,1487796012591
1,6,3,1487796013524
1,6,8,1487796015724
1,6,11,1487796017358
1,6,12,1487796018124
1,6,14,1487796019124
1,6,17,1487796020658
1,6,18,1487796021758
1,6,20,1487796022558
1,6,21,1487796023692
1,6,23,1487796024658
1,6,24,1487796024892
1,6,25,1487796026092
1,6,26,1487796026958
1,6,27,1487796027225
1,6,33,1487796028992
1,6,34,1487796029459
2,6,34,1487796030492
9,6,-1,1487796031760
1,7,1,1487796033593
1,7,3,1487796034792
1,7,4,1487796035492
1,7,6,1487796036458
1,7,7,1487796037659
1,7,10,1487796038992
1,7,11,1487796040126
1,7,18,1487796042726
1,7,20,1487796043459
1,7,21,1487796044526
1,7,26,1487796047459
1,7,27,1487796047626
1,7,29,1487796048794
1,7,33,1487796050793
1,7,35,1487796051826
1,7,36,1487796052594
9,7,-1,1487796052760
1,8,0,1487796054760
1,8,3,1487796055961
1,8,5,1487796056993
1,8,7,1487796058294
1,8,9,1487796058793
1,8,10,1487796059494
1,8,11,1487796059726
1,8,13,1487796060760
1,8,15,1487796061727
1,8,18,1487796063027
1,8,21,1487796064360
1,8,24,1487796065828
1,8,27,1487796066594
1,8,28,1487796067761
1,8,33,1487796069627
-1,8,32,1487796069794
-1,8,32,1487796070428
-1,8,32,1487796070761
1,8,36,1487796071995
1,8,37,1487796072694
1,8,38,1487796072961
9,8,-1,1487796073762
1,9,0,1487796075628
1,9,1,1487796075994
1,9,2,1487796077761
1,9,6,1487796078328
1,9,8,1487796079161
1,9,12,1487796080495
1,9,16,1487796081561
1,9,19,1487796082795
1,9,22,1487796084229
1,9,26,1487796085428
1,9,28,1487796085928
1,9,34,1487796087662
1,9,36,1487796088762
1,9,38,1487796089762
1,9,39,1487796090061
1,9,43,1487796091896
1,9,46,1487796093730
1,9,47,1487796094195
9,9,-1,1487796094763
1,10,0,1487796096329
1,10,1,1487796097429
1,10,3,1487796098129
1,10,4,1487796099062
1,10,6,1487796100029
1,10,7,1487796100663
1,10,8,1487796101596
1,10,17,1487796104597
-1,10,16,1487796104929
1,10,19,1487796106296
1,10,20,1487796106996
1,10,21,1487796107363
1,10,24,1487796108330
1,10,28,1487796109863
1,10,33,1487796111263
1,10,35,1487796112363
1,10,38,1487796113297
1,10,39,1487796113830
1,10,40,1487796115063
9,10,-1,1487796115766
-1,10,41,1487796115863
1,11,0,1487796117497
1,11,1,1487796120430
1,11,4,1487796122063
1,11,6,1487796122897
1,11,10,1487796124197
1,11,11,1487796125264
1,11,15,1487796125865
1,11,17,1487796127497
-1,11,16,1487796127731
1,11,19,1487796129431
2,11,19,1487796130065
1,11,20,1487796130465
1,11,21,1487796131631
1,11,24,1487796132598
-1,11,23,1487796133432
1,11,25,1487796134966
1,11,27,1487796135531
1,11,29,1487796136231
