% Tunnel Log: 
% debug seed: 1417820918
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 22766 0 10 40 29 60 6 0 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 22933 0 10 40 29 59.0356 6 0 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 23166 0 10 40 29 31.0667 6 0 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 23499 0 10 40 29 29 6 0 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 23833 0 10 40 29 29 1 1 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 24199 0 10 40 29 29 1 1 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 24533 0 10 40 29 29 1 1 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 24866 0 10 40 29 29 1 1 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 25233 0 10 40 29 29 5 1 5
0 0 0 1 2 1 1 1 0 0 3 4 -38 0 0 4 -1 -1 -1 -1 -1 -1 -1 25566 0 10 40 29 29 5 1 5
0 0 0 1 4 1 1 1 0 0 3 4 -42 0 0 4 4 1 1 1 0 1 0 25899 0 10 40 29 29 5 1 5
0 0 0 1 2 1 1 1 0 0 3 4 -42 0 0 4 -1 -1 -1 -1 -1 -1 -1 26266 0 10 40 29 29 5 1 5
0 0 0 1 1 2 1 5 0 0 3 4 -10 0 0 5 -1 -1 -1 -1 -1 -1 -1 26599 1 10 40 29 29 7 3 5
0 0 0 1 1 2 1 1 0 0 3 4 7 0 0 5 -1 -1 -1 -1 -1 -1 -1 26933 0 10 40 29 29 7 3 5
0 0 0 1 1 4 1 1 0 0 3 4 -2 0 0 5 5 2 2 2 0 1 0 27299 0 10 40 29 29 7 3 5
0 0 0 1 1 2 1 1 0 0 3 4 -2 0 0 5 -1 -1 -1 -1 -1 -1 -1 27633 0 10 40 29 29 7 3 5
0 0 0 1 1 2 5 1 0 0 3 4 -9 -1 0 5 -1 -1 -1 -1 -1 -1 -1 27999 1 10 40 29 29 8 0 5
0 0 0 1 2 1 1 1 0 0 3 4 -39 0 0 4 -1 -1 -1 -1 -1 -1 -1 28333 0 10 40 29 29 6 0 5
0 0 0 1 4 1 1 1 0 0 3 4 -39 0 0 4 4 3 3 3 0 1 0 28666 0 10 40 29 29 6 0 5
0 0 0 1 1 2 1 1 0 0 3 4 0 1 0 5 -1 -1 -1 -1 -1 -1 -1 29033 0 10 40 29 29 6 0 5
0 0 0 1 5 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 29366 1 10 40 29 29 6 0 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 29699 0 10 40 29 29 1 1 5
0 0 0 1 1 4 1 1 0 0 3 4 0 0 0 5 5 2 2 2 0 1 0 30066 0 10 40 29 29 1 1 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 30399 0 10 40 29 29 1 1 5
0 0 0 1 1 2 1 5 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 30733 1 10 40 29 29 1 1 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 31099 0 10 40 29 29 5 1 5
0 0 0 1 1 4 1 1 0 0 3 4 0 0 0 5 5 0 0 0 0 1 0 31433 0 10 40 29 29 5 1 5
0 0 0 1 1 2 1 1 0 0 3 4 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 31766 0 10 40 29 29 5 1 5
0 0 0 1 1 1 2 5 0 0 3 4 26 1 41 6 -1 -1 -1 -1 -1 -1 -1 32133 1 10 40 29 29 5 1 5
0 0 0 1 1 1 2 1 0 0 3 4 29 0 0 6 -1 -1 -1 -1 -1 -1 -1 32466 0 10 40 30 30 7 3 5
0 0 0 1 1 1 3 1 0 0 3 4 29 0 0 6 6 2 2 2 1 1 1 32799 0 10 40 30 30 7 3 5
0 0 0 1 1 1 2 1 0 0 3 4 29 0 0 6 -1 -1 -1 -1 -1 -1 -1 33133 0 10 40 30 30 7 3 5
0 0 0 1 1 2 1 5 0 0 3 4 7 0 0 5 -1 -1 -1 -1 -1 -1 -1 33466 1 10 40 30 30 7 3 5
0 0 0 1 1 2 1 1 0 0 3 4 7 0 0 5 -1 -1 -1 -1 -1 -1 -1 33799 0 10 40 30 30 8 0 5
0 0 0 1 1 4 1 1 0 0 3 4 7 0 0 5 5 1 1 1 0 1 0 34133 0 10 40 30 30 6 0 5
0 0 0 1 1 2 1 1 0 0 3 4 -17 0 0 5 -1 -1 -1 -1 -1 -1 -1 34466 0 10 40 30 30 6 0 5
0 0 0 1 1 2 5 1 0 0 3 4 3 0 0 5 -1 -1 -1 -1 -1 -1 -1 34799 1 10 40 30 30 6 0 5
0 0 0 1 1 1 2 1 0 0 3 4 22 0 0 6 -1 -1 -1 -1 -1 -1 -1 35133 0 10 40 30 30 6 0 5
0 0 0 1 1 1 4 1 0 0 3 4 29 0 0 6 6 0 0 0 0 1 0 35466 0 10 40 30 30 1 1 5
0 0 0 1 1 2 1 1 0 0 3 4 15 0 0 5 -1 -1 -1 -1 -1 -1 -1 35799 0 10 40 30 30 1 1 5
1 5 1 1 1 1 1 2 0 0 3 4 71 1 0 7 -1 -1 -1 -1 -1 -1 -1 36133 1 10 40 30 30 1 1 8
1 1 1 1 1 1 1 2 0 0 3 4 75 0 0 7 -1 -1 -1 -1 -1 -1 -1 36466 0 10 40 30 30 1 1 8
1 1 1 1 1 1 1 4 0 0 3 4 83 1 0 7 7 2 2 2 0 1 0 36799 0 10 40 30 30 5 1 8
1 1 1 1 1 1 1 2 0 0 3 4 88 0 0 7 -1 -1 -1 -1 -1 -1 -1 37133 0 10 40 30 30 5 1 8
1 1 5 1 1 1 2 1 0 0 3 4 56 -2 69 6 -1 -1 -1 -1 -1 -1 -1 37466 1 10 40 30 30 5 1 8
1 1 1 1 1 1 2 1 0 0 3 4 45 0 0 6 -1 -1 -1 -1 -1 -1 -1 37799 0 10 40 31 31 5 1 8
1 1 1 1 1 1 3 1 0 0 3 4 45 0 0 6 6 2 2 2 1 1 1 38099 0 10 40 31 31 7 3 8
1 1 1 1 1 1 2 1 0 0 3 4 45 0 0 6 -1 -1 -1 -1 -1 -1 -1 38433 0 10 40 31 31 7 3 8
5 1 1 1 1 1 2 1 0 0 3 4 50 0 0 6 -1 -1 -1 -1 -1 -1 -1 38766 1 10 40 31 31 7 3 8
1 1 1 1 1 1 2 1 0 0 3 4 48 0 0 6 -1 -1 -1 -1 -1 -1 -1 39099 0 10 40 31 31 7 3 8
1 1 1 1 1 1 4 1 0 0 3 4 47 0 0 6 6 3 3 3 0 1 0 39399 0 10 40 31 31 8 0 8
1 1 1 1 1 1 2 1 0 0 3 4 47 0 0 6 -1 -1 -1 -1 -1 -1 -1 39733 0 10 40 31 31 6 0 8
1 1 1 1 1 5 2 1 0 0 3 4 35 0 0 6 -1 -1 -1 -1 -1 -1 -1 40066 1 10 40 31 31 6 0 8
1 1 1 1 1 2 1 1 0 0 3 4 9 0 0 5 -1 -1 -1 -1 -1 -1 -1 40366 0 10 40 31 31 6 0 8
1 1 1 1 1 4 1 1 0 0 3 4 8 0 0 5 5 1 1 1 0 1 0 40699 0 10 40 31 31 6 0 8
1 1 1 1 1 2 1 1 0 0 3 4 8 0 0 5 -1 -1 -1 -1 -1 -1 -1 41033 0 10 40 31 31 1 1 8
1 1 1 1 5 1 2 1 0 0 3 4 34 0 0 6 -1 -1 -1 -1 -1 -1 -1 41333 1 10 40 31 31 1 1 8
1 1 1 1 1 1 2 1 0 0 3 4 34 0 0 6 -1 -1 -1 -1 -1 -1 -1 41666 0 10 40 31.5 31.5 1 1 8
1 1 1 1 1 1 3 1 0 0 3 4 34 0 0 6 6 2 2 2 1 1 1 41966 0 10 40 31.5 31.5 1 1 8
1 1 1 1 1 1 2 1 0 0 3 4 54 0 0 6 -1 -1 -1 -1 -1 -1 -1 42299 0 10 40 31.5 31.5 5 1 8
1 1 1 1 1 5 2 1 0 0 3 4 54 0 0 6 -1 -1 -1 -1 -1 -1 -1 42599 1 10 40 31.5 31.5 5 1 8
1 1 1 1 1 1 2 1 0 0 3 4 38 0 0 6 -1 -1 -1 -1 -1 -1 -1 42933 0 10 40 31.5 31.5 5 1 8
1 1 1 1 1 1 4 1 0 0 3 4 38 0 0 6 6 3 3 3 0 1 0 43266 0 10 40 31.5 31.5 5 1 8
1 1 1 1 1 1 2 1 0 0 3 4 38 0 0 6 -1 -1 -1 -1 -1 -1 -1 43566 0 10 40 31.5 31.5 7 3 8
1 5 1 1 1 1 2 1 0 0 3 4 54 3 0 6 -1 -1 -1 -1 -1 -1 -1 43899 1 10 40 31.5 31.5 7 3 8
1 1 1 1 1 1 1 2 0 0 3 4 66 0 0 7 -1 -1 -1 -1 -1 -1 -1 44199 0 10 40 31.5 31.5 7 3 8
1 1 1 1 1 1 1 3 0 0 3 4 66 0 0 7 7 3 3 3 1 1 1 44532 0 10 40 32 32 7 3 8
1 1 1 1 1 1 1 2 0 0 3 4 66 0 0 7 -1 -1 -1 -1 -1 -1 -1 44832 0 10 40 32 32 8 0 8
1 1 1 1 1 5 1 2 0 0 3 4 83 0 0 7 -1 -1 -1 -1 -1 -1 -1 45132 1 10 40 32 32 6 0 8
1 1 1 1 1 1 1 2 0 0 3 4 83 0 0 7 -1 -1 -1 -1 -1 -1 -1 45466 0 10 40 32 32 6 0 8
1 1 1 1 1 1 1 4 0 0 3 4 83 0 0 7 7 2 2 2 0 1 0 45766 0 10 40 32 32 6 0 8
1 1 1 1 1 1 1 2 0 0 3 4 88 0 0 7 -1 -1 -1 -1 -1 -1 -1 46066 0 10 40 32 32 6 0 8
2 1 5 1 1 1 1 1 0 0 3 4 116 1 0 0 -1 -1 -1 -1 -1 -1 -1 46399 1 10 40 32 32 1 1 8
2 1 1 1 1 1 1 1 0 0 3 4 121 0 0 0 -1 -1 -1 -1 -1 -1 -1 46699 0 10 40 32 32 1 1 8
4 1 1 1 1 1 1 1 0 0 3 4 127 0 0 0 0 1 1 1 0 1 0 47032 0 10 40 32 32 1 1 8
2 1 1 1 1 1 1 1 0 0 3 4 127 0 0 0 -1 -1 -1 -1 -1 -1 -1 47332 0 10 40 32 32 1 1 8
1 5 1 1 1 1 1 2 0 0 3 4 101 -2 0 7 -1 -1 -1 -1 -1 -1 -1 47632 1 10 40 32 32 5 1 8
