%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1488241796953,-1,1488241796453
6,0,2,1,1,1,0,1488241800022,1488241801453,1488241799489
6,0,3,1,1,1,0,1488241803086,1488241803820,1488241802556
6,0,4,1,1,0,7,1488241806153,-1,1488241805623
6,0,5,1,1,0,4,1488241809187,-1,1488241808657
6,0,6,1,1,0,2,1488241812254,-1,1488241811723
6,0,7,1,1,0,0,1488241815287,-1,1488241814757
6,0,8,1,1,1,0,1488241818354,1488241819255,1488241817823
6,0,9,1,1,0,4,1488241821387,-1,1488241820858
6,0,10,1,1,0,5,1488241824422,-1,1488241823925
6,0,11,1,1,0,7,1488241827488,-1,1488241826957
6,1,1,1,1,3,5,1488241846089,-1,1488241845556
6,1,2,1,1,0,7,1488241849156,-1,1488241848626
6,1,3,1,1,0,6,1488241852189,-1,1488241851658
6,1,4,1,1,0,4,1488241855256,-1,1488241854725
6,1,5,1,1,1,4,1488241858323,1488241859056,1488241857793
6,1,6,1,1,1,4,1488241861356,1488241862391,1488241860861
6,1,7,1,1,0,5,1488241864390,-1,1488241863892
6,1,8,1,1,0,0,1488241867424,-1,1488241866926
6,1,9,1,1,0,1,1488241870490,-1,1488241869960
6,1,10,1,1,0,7,1488241873557,-1,1488241873042
6,1,11,1,1,0,4,1488241876591,-1,1488241876060
6,1,12,1,1,0,0,1488241879657,-1,1488241879127
6,1,13,1,1,1,0,1488241882658,1488241883191,1488241882160
6,1,14,1,1,0,3,1488241885691,-1,1488241885194
6,1,15,1,1,0,1,1488241888724,-1,1488241888194
6,1,16,1,1,1,1,1488241891758,1488241892992,1488241891227
6,1,17,1,1,0,6,1488241894825,-1,1488241894295
6,1,18,1,1,0,5,1488241897892,-1,1488241897361
6,1,19,1,1,1,5,1488241900925,1488241901892,1488241900395
6,1,20,1,1,1,5,1488241903959,1488241904859,1488241903464
6,1,21,1,1,0,4,1488241907026,-1,1488241906495
6,2,1,2,1,3,2,1488241933094,-1,1488241932561
6,2,2,2,1,3,5,1488241936161,-1,1488241935631
6,2,3,2,1,0,0,1488241939194,-1,1488241938664
6,2,4,2,1,0,7,1488241942261,-1,1488241941730
6,2,5,2,1,1,0,1488241945328,1488241946128,1488241944797
6,2,6,2,1,0,2,1488241948361,-1,1488241947831
6,2,7,2,1,0,3,1488241951395,-1,1488241950865
6,2,8,2,1,1,2,1488241954462,1488241955529,1488241953931
6,2,9,2,1,0,7,1488241957495,-1,1488241956984
6,2,10,2,1,0,4,1488241960562,-1,1488241960032
6,2,11,2,1,0,3,1488241963595,-1,1488241963066
6,2,12,2,1,1,4,1488241966629,1488241967663,1488241966098
6,3,1,2,1,3,0,1488241985230,-1,1488241984697
6,3,2,2,1,3,3,1488241988297,-1,1488241987767
6,3,3,2,1,1,0,1488241991331,1488241992264,1488241990833
6,3,4,2,1,0,7,1488241994397,-1,1488241993867
6,3,5,2,1,0,5,1488241997431,-1,1488241996933
6,3,6,2,1,0,1,1488242000497,-1,1488241999967
6,3,7,2,0,1,5,1488242003564,-1,1488242003034
6,3,8,2,1,0,6,1488242006565,-1,1488242006067
6,3,9,2,1,0,7,1488242009631,-1,1488242009101
6,3,10,2,1,1,6,1488242012665,1488242013465,1488242012134
6,3,11,2,1,0,2,1488242015698,-1,1488242015168
6,3,12,2,1,1,6,1488242018732,1488242019665,1488242018201
6,3,13,2,1,0,5,1488242021799,-1,1488242021273
6,3,14,2,1,0,3,1488242024799,-1,1488242024302
6,3,15,2,1,0,1,1488242027832,-1,1488242027335
6,3,16,2,1,0,6,1488242030866,-1,1488242030369
6,3,17,2,1,1,1,1488242033933,1488242034600,1488242033403
6,3,18,2,1,0,2,1488242036934,-1,1488242036436
6,3,19,2,1,0,4,1488242040000,-1,1488242039469
6,3,20,2,1,0,6,1488242043033,-1,1488242042503
6,3,21,2,1,1,4,1488242046067,1488242047235,1488242045536
6,3,22,2,1,0,7,1488242049134,-1,1488242048604
6,4,1,3,1,3,6,1488242076502,-1,1488242075969
6,4,2,3,1,3,0,1488242079535,-1,1488242079005
6,4,3,3,1,3,3,1488242082602,-1,1488242082097
6,4,4,3,1,0,3,1488242085669,-1,1488242085138
