%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1488235092531,1488235093697
1,1,1,1,1,1488235094699,1488235095497
1,2,1,0,0,1488235096465,1488235097564
1,3,1,1,1,1488235098565,1488235099664
2,0,1,1,1,1488235111915,1488235112881
2,1,1,0,0,1488235113849,1488235114715
2,2,1,0,0,1488235115683,1488235116515
2,3,1,1,1,1488235117483,1488235118215
2,4,1,0,0,1488235119182,1488235119982
2,5,1,0,0,1488235120950,1488235121782
2,6,1,0,0,1488235122749,1488235123550
2,7,1,1,1,1488235124549,1488235126082
2,8,1,1,1,1488235127050,1488235127882
2,9,1,0,0,1488235128850,1488235129616
2,10,1,1,1,1488235130616,1488235131382
2,11,1,1,1,1488235132383,1488235133182
3,0,0,0,1,1488235141117,1488235142250
3,1,0,1,0,1488235143251,1488235144016
3,2,0,0,1,1488235144984,1488235145816
3,3,0,1,0,1488235146784,1488235147583
4,0,0,1,0,1488235150184,1488235150917
4,1,0,0,1,1488235151885,1488235152717
4,2,0,0,1,1488235153718,1488235154450
4,3,0,0,1,1488235155418,1488235156117
4,4,0,1,0,1488235157085,1488235158051
4,5,0,1,0,1488235159018,1488235159651
4,6,0,1,0,1488235160619,1488235161284
4,7,0,0,1,1488235162252,1488235163285
4,8,0,0,1,1488235164252,1488235165185
4,9,0,1,0,1488235166152,1488235167151
4,10,0,1,0,1488235168152,1488235168852
4,11,0,0,1,1488235169819,1488235170551
5,0,1,0,0,1488235176103,1488235177302
5,1,0,1,0,1488235178269,1488235179502
5,2,0,0,1,1488235180470,1488235181269
5,3,1,1,1,1488235182270,1488235183436
6,0,1,0,0,1488235185570,1488235186469
6,1,0,1,0,1488235187470,1488235188402
6,2,0,1,0,1488235189370,1488235190402
6,3,1,0,0,1488235191403,1488235192502
6,4,0,0,1,1488235193470,1488235194436
6,5,0,0,1,1488235195403,1488235196569
6,6,1,1,1,1488235197570,1488235198503
6,7,0,0,1,1488235199504,1488235200470
6,8,1,1,1,1488235201470,1488235202536
6,9,0,0,1,1488235203504,1488235204704
6,10,1,1,1,1488235205671,1488235206670
6,11,0,0,1,1488235207670,1488235208504
6,12,1,0,0,1488235209504,1488235211437
6,13,0,1,0,1488235212404,1488235217837
6,14,1,0,0,1488235218838,1488235219904
6,15,0,1,0,1488235220905,1488235221937
6,16,0,1,0,1488235222938,1488235223838
6,17,0,1,0,1488235224838,1488235225738
6,18,1,0,0,1488235226738,1488235227738
6,19,1,1,1,1488235228739,1488235229705
6,20,0,1,0,1488235230705,1488235231605
6,21,1,1,1,1488235232572,1488235233505
6,22,1,0,0,1488235234472,1488235235371
6,23,0,0,1,1488235236339,1488235238072
6,24,0,0,1,1488235239041,1488235240205
6,25,1,1,1,1488235241173,1488235242139
6,26,0,0,1,1488235243139,1488235244139
6,27,1,0,0,1488235245140,1488235246006
6,28,1,0,0,1488235246973,1488235247905
6,29,0,1,0,1488235248907,1488235249839
6,30,1,1,1,1488235250807,1488235251673
6,31,1,0,0,1488235252640,1488235253506
6,32,0,1,0,1488235254507,1488235255473
6,33,0,1,0,1488235256440,1488235257439
6,34,1,1,1,1488235258440,1488235259273
6,35,1,0,0,1488235260274,1488235261206
6,36,0,0,1,1488235262208,1488235263140
6,37,1,0,0,1488235264108,1488235265007
6,38,1,1,1,1488235265974,1488235266640
6,39,1,0,0,1488235267607,1488235268373
6,40,0,0,1,1488235269374,1488235270240
6,41,1,1,1,1488235271241,1488235272241
6,42,0,0,1,1488235273241,1488235277641
6,43,1,1,1,1488235278608,1488235279607
6,44,1,1,1,1488235280575,1488235282574
6,45,0,0,1,1488235283543,1488235284808
6,46,0,1,0,1488235285775,1488235286742
6,47,0,1,0,1488235287709,1488235288642
