%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1487900109741,-1,1487900109209
6,0,2,1,1,0,2,1487900112808,-1,1487900112277
6,0,3,1,1,0,4,1487900115875,-1,1487900115345
6,0,4,1,1,1,4,1487900118942,1487900119375,1487900118411
6,0,5,1,1,1,4,1487900121976,1487900122442,1487900121445
6,0,6,1,1,0,6,1487900125042,-1,1487900124512
6,0,7,1,1,0,0,1487900128043,-1,1487900127545
6,0,8,1,1,0,5,1487900131109,-1,1487900130579
6,0,9,1,1,0,6,1487900134176,-1,1487900133646
6,0,10,1,1,1,6,1487900137210,1487900137777,1487900136679
6,0,11,1,1,0,0,1487900140243,-1,1487900139713
6,1,1,1,1,3,5,1487900146277,-1,1487900145778
6,1,2,1,1,1,5,1487900149344,1487900150111,1487900148815
6,1,3,1,1,1,5,1487900152377,1487900152978,1487900151879
6,1,4,1,1,0,1,1487900155411,-1,1487900154881
6,1,5,1,1,1,1,1487900158444,1487900159045,1487900157914
6,1,6,1,1,0,5,1487900161478,-1,1487900160981
6,1,7,1,1,0,3,1487900164545,-1,1487900164015
6,1,8,1,1,0,7,1487900167578,-1,1487900167047
6,1,9,1,1,0,1,1487900170645,-1,1487900170116
6,1,10,1,1,0,4,1487900173712,-1,1487900173181
6,1,11,1,1,1,4,1487900176745,1487900177245,1487900176215
6,1,12,1,1,1,4,1487900179779,1487900180346,1487900179280
6,1,13,1,1,1,4,1487900182812,1487900183312,1487900182282
6,1,14,1,1,0,0,1487900185846,-1,1487900185315
6,1,15,1,1,0,3,1487900188879,-1,1487900188349
6,1,16,1,1,0,2,1487900191946,-1,1487900191417
6,1,17,1,1,0,6,1487900194980,-1,1487900194449
6,1,18,1,1,0,7,1487900197980,-1,1487900197483
6,1,19,1,1,0,4,1487900201013,-1,1487900200516
6,1,20,1,1,0,0,1487900204047,-1,1487900203549
6,1,21,1,1,0,7,1487900207113,-1,1487900206583
6,2,1,2,1,3,2,1487900213781,-1,1487900213248
6,2,2,2,1,3,1,1487900216847,-1,1487900216317
6,2,3,2,1,0,4,1487900219881,-1,1487900219353
6,2,4,2,1,0,0,1487900222915,-1,1487900222385
6,2,5,2,1,0,7,1487900225981,-1,1487900225451
6,2,6,2,1,0,1,1487900229015,-1,1487900228485
6,2,7,2,1,0,5,1487900232048,-1,1487900231518
6,2,8,2,1,1,1,1487900235082,1487900235549,1487900234551
6,2,9,2,1,0,7,1487900238082,-1,1487900237585
6,2,10,2,0,1,1,1487900241116,-1,1487900240619
6,2,11,2,1,0,0,1487900244182,-1,1487900243652
6,2,12,2,1,1,1,1487900247216,1487900247887,1487900246686
6,3,1,2,1,3,7,1487900251883,-1,1487900251351
6,3,2,2,1,3,3,1487900254916,-1,1487900254386
6,3,3,2,1,1,7,1487900257950,1487900258484,1487900257419
6,3,4,2,1,0,6,1487900260983,-1,1487900260452
6,3,5,2,1,0,0,1487900264050,-1,1487900263520
6,3,6,2,1,0,4,1487900267084,-1,1487900266553
6,3,7,2,1,0,3,1487900270117,-1,1487900269587
6,3,8,2,1,0,5,1487900273151,-1,1487900272620
6,3,9,2,1,0,1,1487900276184,-1,1487900275654
6,3,10,2,1,0,7,1487900279218,-1,1487900278687
6,3,11,2,1,0,4,1487900282251,-1,1487900281721
6,3,12,2,1,0,5,1487900285285,-1,1487900284754
6,3,13,2,1,0,6,1487900288318,-1,1487900287788
6,3,14,2,1,0,1,1487900291352,-1,1487900290821
6,3,15,2,1,1,6,1487900294385,1487900294952,1487900293855
6,3,16,2,1,1,1,1487900297452,1487900297986,1487900296922
6,3,17,2,1,1,6,1487900300486,1487900300919,1487900299955
6,3,18,2,1,0,3,1487900303519,-1,1487900302988
6,3,19,2,1,0,5,1487900306520,-1,1487900306022
6,3,20,2,1,1,3,1487900309586,1487900310353,1487900309056
6,3,21,2,1,0,2,1487900312587,-1,1487900312089
6,3,22,2,1,1,3,1487900315653,1487900316153,1487900315122
6,4,1,3,1,3,1,1487900326187,-1,1487900325655
6,4,2,3,1,3,5,1487900329220,-1,1487900328691
6,4,3,3,1,3,7,1487900332255,-1,1487900331723
6,4,4,3,1,1,1,1487900335288,1487900335921,1487900334790
6,4,5,3,1,0,0,1487900338354,-1,1487900337824
