%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486156205576,1486156207474
1,1,1,0,0,1486156208474,1486156209341
1,2,1,1,1,1486156210308,1486156211541
1,3,1,0,0,1486156212541,1486156213474
2,0,1,0,0,1486156228009,1486156228742
2,1,1,1,1,1486156229742,1486156230575
2,2,1,1,1,1486156231576,1486156232309
2,3,1,1,1,1486156233309,1486156234009
2,4,1,0,0,1486156235009,1486156235643
2,5,1,1,1,1486156236643,1486156237276
2,6,1,1,1,1486156238276,1486156238909
2,7,1,0,0,1486156239910,1486156240576
2,8,1,0,0,1486156241576,1486156242143
2,9,1,0,0,1486156243143,1486156243676
2,10,1,1,1,1486156244676,1486156245310
2,11,1,0,0,1486156246310,1486156246843
3,0,0,1,0,1486156262078,1486156262944
3,1,0,1,0,1486156263944,1486156264578
3,2,0,0,1,1486156265578,1486156266311
3,3,0,0,1,1486156267311,1486156267977
4,0,0,1,0,1486156277662,1486156278529
4,1,0,1,0,1486156279528,1486156280195
4,2,0,1,0,1486156281196,1486156281795
4,3,0,0,1,1486156282796,1486156283395
4,4,0,0,1,1486156284395,1486156285028
4,5,0,0,1,1486156286029,1486156286662
4,6,0,1,0,1486156287662,1486156288262
4,7,0,0,1,1486156289262,1486156289862
4,8,0,1,0,1486156290862,1486156291395
4,9,0,0,1,1486156292396,1486156292929
4,10,0,1,0,1486156293929,1486156294396
4,11,0,0,1,1486156295396,1486156295929
5,0,1,1,1,1486156306847,1486156307980
5,1,0,1,0,1486156308980,1486156309880
5,2,1,0,0,1486156310847,1486156311813
5,3,0,0,1,1486156312814,1486156313680
6,0,1,1,1,1486156319214,1486156320014
6,1,1,0,0,1486156321014,1486156321780
6,2,0,1,0,1486156322781,1486156323647
6,3,0,0,1,1486156324648,1486156325314
6,4,0,0,1,1486156326316,1486156327114
6,5,1,0,0,1486156328114,1486156328848
6,6,0,1,0,1486156329848,1486156330581
6,7,1,1,1,1486156331581,1486156332514
6,8,0,1,0,1486156333515,1486156334215
6,9,0,0,1,1486156335215,1486156335981
6,10,1,0,0,1486156336982,1486156337715
6,11,1,1,1,1486156338682,1486156339715
6,12,0,0,1,1486156340715,1486156341548
6,13,0,1,0,1486156342549,1486156343648
6,14,1,1,1,1486156344649,1486156345416
6,15,1,0,0,1486156346415,1486156347249
6,16,1,0,0,1486156348216,1486156349049
6,17,0,1,0,1486156350049,1486156350949
6,18,1,0,1,1486156351916,1486156352715
6,19,1,1,1,1486156353716,1486156354782
6,20,0,1,0,1486156355783,1486156356516
6,21,1,0,0,1486156357516,1486156358483
6,22,0,0,1,1486156359483,1486156360283
6,23,0,1,0,1486156361284,1486156362150
6,24,0,1,0,1486156363150,1486156363983
6,25,1,1,1,1486156364951,1486156365816
6,26,1,0,0,1486156366817,1486156367883
6,27,0,0,1,1486156368883,1486156369716
6,28,0,1,0,1486156370717,1486156371583
6,29,1,1,1,1486156372584,1486156373917
6,30,1,0,0,1486156374918,1486156375651
6,31,1,0,0,1486156376651,1486156377584
6,32,0,0,1,1486156378584,1486156379450
6,33,1,1,1,1486156380451,1486156381451
6,34,0,0,1,1486156382451,1486156383284
6,35,1,0,0,1486156384285,1486156384917
6,36,0,0,1,1486156385918,1486156386718
6,37,1,1,1,1486156387718,1486156388584
6,38,1,1,1,1486156389585,1486156390451
6,39,1,0,0,1486156391451,1486156392151
6,40,0,0,1,1486156393152,1486156393985
6,41,0,1,0,1486156394985,1486156395918
6,42,1,1,1,1486156396918,1486156397685
6,43,0,1,0,1486156398685,1486156399485
6,44,0,0,1,1486156400486,1486156401285
6,45,0,1,0,1486156402285,1486156403152
6,46,1,1,1,1486156404119,1486156404985
6,47,0,0,1,1486156405985,1486156406885
