%Recollect Version 2.3. Scene/Level: , Session: 3, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
2,1,2,0.3,1,3,0,1.552856,1486668066674,-1,-1,1.019775,1486668066142
2,2,2,0.3,1,3,2,4.586304,1486668069708,-1,-1,4.052979,1486668069177
2,3,2,0.3,1,2,2,7.619873,1486668072741,-1,-1,7.086548,1486668072211
2,4,2,0.3,1,1,2,10.68665,1486668075808,11.15356,1486668076275,10.12061,1486668075244
2,5,2,0.3,1,0,1,13.75427,1486668078876,-1,-1,13.18689,1486668078311
2,6,2,0.3,0,2,1,16.85376,1486668081975,17.75403,1486668082875,16.28723,1486668081411
2,7,2,0.3,1,0,0,19.88721,1486668085008,-1,-1,19.35413,1486668084478
2,8,2,0.3,1,1,1,22.95398,1486668088075,23.78748,1486668088909,22.3877,1486668087512
2,9,2,0.3,1,0,2,25.98792,1486668091109,-1,-1,25.45422,1486668090580
2,10,2,0.3,1,1,1,29.05493,1486668094176,29.82275,1486668094944,28.52148,1486668093646
2,11,2,0.3,1,2,1,32.12134,1486668097242,-1,-1,31.58801,1486668096712
2,12,2,0.3,1,0,0,35.15479,1486668100276,-1,-1,34.62146,1486668099745
2,13,2,0.3,1,0,2,38.18823,1486668103309,-1,-1,37.65491,1486668102779
2,14,2,0.3,1,0,3,41.22217,1486668106343,-1,-1,40.68872,1486668105812
2,15,2,0.3,1,0,1,44.28857,1486668109410,-1,-1,43.75513,1486668108879
2,16,2,0.3,1,2,1,47.32214,1486668112443,-1,-1,46.7887,1486668111912
2,17,2,0.3,1,1,1,50.35559,1486668115477,51.15588,1486668116277,49.82227,1486668114946
2,18,2,0.3,1,1,1,53.38953,1486668118511,54.75623,1486668119878,52.85596,1486668117980
2,19,2,0.3,1,2,3,56.48975,1486668121611,-1,-1,55.92249,1486668121046
2,20,2,0.3,1,1,1,59.55615,1486668124677,60.32288,1486668125444,59.02271,1486668124146
2,21,2,0.3,1,2,1,62.62292,1486668127744,-1,-1,62.05627,1486668127180
2,22,2,0.3,1,0,2,65.62329,1486668130744,-1,-1,65.12305,1486668130247
2,1,2,0.3,1,3,2,70.12341,1486668135245,-1,-1,69.59009,1486668134712
2,2,2,0.3,1,3,1,73.22351,1486668138345,-1,-1,72.65686,1486668137780
2,3,2,0.3,1,2,1,76.29041,1486668141412,-1,-1,75.75708,1486668140881
2,4,2,0.3,1,2,2,79.35718,1486668144478,-1,-1,78.79053,1486668143915
2,5,2,0.3,1,0,0,82.39136,1486668147513,-1,-1,81.8573,1486668146981
2,6,2,0.3,1,0,3,85.45776,1486668150579,-1,-1,84.92419,1486668150048
2,7,2,0.3,1,2,3,88.52441,1486668153646,-1,-1,87.99109,1486668153115
2,8,2,0.3,0,1,3,91.59131,1486668156713,-1,-1,91.02454,1486668156151
2,9,2,0.3,1,0,0,94.65808,1486668159779,-1,-1,94.09204,1486668159217
2,10,2,0.3,1,0,1,97.69214,1486668162813,-1,-1,97.1582,1486668162283
2,11,2,0.3,1,1,0,100.7593,1486668165881,101.5585,1486668166680,100.2251,1486668165349
2,12,2,0.3,1,0,3,103.8253,1486668168946,-1,-1,103.292,1486668168416
2,13,2,0.3,0,1,0,106.8588,1486668171980,-1,-1,106.3254,1486668171449
2,14,2,0.3,1,1,3,109.9257,1486668175047,110.9259,1486668176048,109.3589,1486668174483
2,15,2,0.3,1,0,2,112.9926,1486668178114,-1,-1,112.4258,1486668177549
2,16,2,0.3,1,1,3,116.0593,1486668181181,116.9261,1486668182048,115.527,1486668180650
2,17,2,0.3,1,0,1,119.1261,1486668184248,-1,-1,118.5594,1486668183683
2,18,2,0.3,0,2,2,122.1597,1486668187281,122.76,1486668187881,121.6262,1486668186750
2,19,2,0.3,1,1,1,125.2264,1486668190348,125.7936,1486668190915,124.6598,1486668189785
2,20,2,0.3,1,2,1,128.2615,1486668193383,-1,-1,127.7266,1486668192851
2,21,2,0.3,1,0,3,131.3601,1486668196481,-1,-1,130.7936,1486668195917
2,22,2,0.3,1,2,3,134.4275,1486668199549,-1,-1,133.8604,1486668198985
2,1,2,0.3,1,3,2,139.0944,1486668204216,-1,-1,138.5272,1486668203649
2,2,2,0.3,1,3,1,142.1608,1486668207282,-1,-1,141.6274,1486668206751
2,3,2,0.3,1,1,2,145.2275,1486668210349,145.761,1486668210882,144.661,1486668209786
2,4,2,0.3,1,0,3,148.2612,1486668213382,-1,-1,147.7278,1486668212851
2,5,2,0.3,0,2,1,151.2946,1486668216416,151.8617,1486668216983,150.7614,1486668215885
2,6,2,0.3,0,2,1,154.3281,1486668219449,155.095,1486668220217,153.7947,1486668218918
2,7,2,0.3,1,0,0,157.3954,1486668222517,-1,-1,156.8622,1486668221986
2,8,2,0.3,1,0,3,160.4624,1486668225584,-1,-1,159.9285,1486668225054
2,9,2,0.3,0,0,2,163.5287,1486668228650,164.6289,1486668229750,162.9954,1486668228119
2,10,2,0.3,0,0,1,166.6288,1486668231750,167.2289,1486668232350,166.062,1486668231185
2,11,2,0.3,1,1,2,169.6624,1486668234784,170.4626,1486668235584,169.1289,1486668234252
2,12,2,0.3,1,2,2,172.6963,1486668237817,-1,-1,172.1627,1486668237286
2,13,2,0.3,1,0,0,175.7627,1486668240884,-1,-1,175.2292,1486668240353
