%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,2E,2E,,,0,1486154361320,,1486154363680,1486154366647
3,1,2,CA,CA,,,0,1486154368651,,1486154371014,1486154375614
3,2,3,851,851,,,0,1486154377619,,1486154381148,1486154383215
3,3,3,2D1,2D1,,,0,1486154385221,,1486154388748,1486154392949
10,0,0,,,0,0,0,1486154425920,1486154425919,1486154388748,1486154430884
10,1,0,,,0,Z,0,1486154432851,1486154432851,1486154388748,1486154442851
10,2,0,,,1,1,0,1486154444852,1486154444852,1486154388748,1486154447219
10,3,0,,,1,1,0,1486154449219,1486154449219,1486154388748,1486154451785
10,4,0,,,1,1,0,1486154453786,1486154453786,1486154388748,1486154456053
10,5,0,,,1,1,0,1486154458053,1486154458053,1486154388748,1486154459687
10,6,0,,,0,0,0,1486154461687,1486154461687,1486154388748,1486154463486
10,7,0,,,1,1,0,1486154465486,1486154465486,1486154388748,1486154467619
10,8,0,,,1,1,0,1486154469620,1486154469620,1486154388748,1486154471786
10,9,0,,,0,1,0,1486154473787,1486154473787,1486154388748,1486154477287
10,10,0,,,0,0,0,1486154479288,1486154479288,1486154388748,1486154481920
10,11,0,,,0,0,0,1486154483921,1486154483921,1486154388748,1486154485421
10,12,0,,,0,0,0,1486154487421,1486154487421,1486154388748,1486154491121
10,13,0,,,1,1,0,1486154493122,1486154493122,1486154388748,1486154496088
10,14,0,,,0,0,0,1486154498089,1486154498089,1486154388748,1486154500521
10,15,0,,,1,1,0,1486154502489,1486154502489,1486154388748,1486154504121
13,0,2,49,49,00,00,0,1486154560079,1486154567947,1486154570380,1486154572609
13,1,2,0F,0F,11,11,0,1486154574613,1486154579814,1486154582014,1486154584409
13,2,2,C6,C6,01,01,0,1486154586414,1486154591814,1486154593448,1486154595510
14,0,4,426F,426F,0110,0110,0,1486154608383,1486154620350,1486154621549,1486154624312
14,1,5,D8650,D8650,11010,11011,0,1486154626284,1486154639784,1486154641385,1486154644280
14,2,4,6098,0698,0010,0010,0,1486154646284,1486154657818,1486154659085,1486154662347
14,3,2,67,A7,00,00,0,1486154664318,1486154669453,1486154670819,1486154672982
14,4,5,1369D,17AD,01110,01110,0,1486154674985,1486154688920,1486154690487,1486154695849
14,5,2,32,32,01,01,0,1486154697820,1486154703020,1486154704554,1486154707216
14,6,4,8F0C,8F0D,1111,1111,0,1486154709187,1486154719456,1486154720722,1486154727951
14,7,3,60B,A4F,010,010,0,1486154729955,1486154740022,1486154743657,1486154751185
14,8,2,0C,0C,10,10,0,1486154753190,1486154758224,1486154760157,1486154762619
14,9,5,2A8C7,2A8C7,01100,01100,0,1486154764624,1486154779458,1486154781225,1486154784821
14,10,3,B51,B51,111,111,1,1486154786793,1486154794626,1486154796226,1486154802822
14,11,3,50D,50D,000,000,0,1486154804793,1486154813160,1486154814328,1486154817189
