%Recollect Version 2.3. Scene/Level: , Session: 9, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1487722655177,-1,1487722654645
6,0,2,1,1,0,5,1487722658211,-1,1487722657682
6,0,3,1,1,0,6,1487722661278,-1,1487722660747
6,0,4,1,1,0,3,1487722664345,-1,1487722663814
6,0,5,1,1,1,3,1487722667412,1487722667979,1487722666881
6,0,6,1,1,0,4,1487722670478,-1,1487722669949
6,0,7,1,1,1,4,1487722673545,1487722674046,1487722673015
6,0,8,1,1,0,2,1487722676612,-1,1487722676082
6,0,9,1,1,0,1,1487722679646,-1,1487722679149
6,0,10,1,1,0,0,1487722682713,-1,1487722682182
6,0,11,1,1,1,0,1487722685779,1487722686280,1487722685249
6,1,1,1,1,3,0,1487722691846,-1,1487722691314
6,1,2,1,1,1,0,1487722694913,1487722695580,1487722694383
6,1,3,1,1,1,0,1487722697947,1487722698847,1487722697416
6,1,4,1,1,1,0,1487722700981,1487722701647,1487722700484
6,1,5,1,1,0,4,1487722704047,-1,1487722703517
6,1,6,1,1,1,4,1487722707081,1487722707715,1487722706550
6,1,7,1,1,0,1,1487722710114,-1,1487722709583
6,1,8,1,1,0,5,1487722713148,-1,1487722712618
6,1,9,1,1,0,4,1487722716181,-1,1487722715651
6,1,10,1,1,0,6,1487722719215,-1,1487722718684
6,1,11,1,1,0,0,1487722722281,-1,1487722721751
6,1,12,1,0,0,3,1487722725315,1487722726182,1487722724784
6,1,13,1,1,0,2,1487722728348,-1,1487722727818
6,1,14,1,1,0,0,1487722731415,-1,1487722730885
6,1,15,1,1,0,6,1487722734482,-1,1487722733951
6,1,16,1,1,0,7,1487722737482,-1,1487722736985
6,1,17,1,1,1,7,1487722740549,1487722741849,1487722740019
6,1,18,1,1,0,2,1487722743583,-1,1487722743052
6,1,19,1,1,1,2,1487722746616,1487722747183,1487722746085
6,1,20,1,1,0,3,1487722749650,-1,1487722749119
6,1,21,1,1,0,5,1487722752716,-1,1487722752186
6,2,1,2,1,3,5,1487722763750,-1,1487722763218
6,2,2,2,1,3,7,1487722766817,-1,1487722766288
6,2,3,2,1,0,6,1487722769851,-1,1487722769320
6,2,4,2,1,1,7,1487722772918,1487722774818,1487722772388
6,2,5,2,1,0,4,1487722775951,-1,1487722775420
6,2,6,2,1,0,3,1487722779018,-1,1487722778487
6,2,7,2,1,1,4,1487722782018,1487722782885,1487722781521
6,2,8,2,1,1,3,1487722785052,1487722785651,1487722784555
6,2,9,2,1,0,0,1487722788118,-1,1487722787588
6,2,10,2,1,0,6,1487722791152,-1,1487722790623
6,2,11,2,1,0,7,1487722794185,-1,1487722793655
6,2,12,2,1,0,4,1487722797219,-1,1487722796688
6,3,1,2,1,3,2,1487722801753,-1,1487722801220
6,3,2,2,1,3,1,1487722804819,-1,1487722804289
6,3,3,2,1,0,7,1487722807853,-1,1487722807322
6,3,4,2,1,1,1,1487722810886,1487722811554,1487722810356
6,3,5,2,1,0,5,1487722813953,-1,1487722813423
6,3,6,2,1,1,1,1487722816987,1487722817621,1487722816456
6,3,7,2,1,0,2,1487722820054,-1,1487722819523
6,3,8,2,1,1,1,1487722823087,1487722824021,1487722822557
6,3,9,2,1,1,2,1487722826121,1487722826654,1487722825590
6,3,10,2,1,0,5,1487722829187,-1,1487722828657
6,3,11,2,1,0,3,1487722832221,-1,1487722831690
6,3,12,2,1,0,6,1487722835288,-1,1487722834758
6,3,13,2,1,0,0,1487722838321,-1,1487722837791
6,3,14,2,1,0,1,1487722841388,-1,1487722840858
6,3,15,2,1,0,3,1487722844422,-1,1487722843891
6,3,16,2,1,0,6,1487722847488,-1,1487722846958
6,3,17,2,1,1,3,1487722850555,1487722851089,1487722850026
6,3,18,2,1,0,5,1487722853589,-1,1487722853058
6,3,19,2,1,1,3,1487722856656,1487722857323,1487722856125
6,3,20,2,1,0,6,1487722859689,-1,1487722859159
6,3,21,2,1,0,1,1487722862723,-1,1487722862225
6,3,22,2,1,0,7,1487722865790,-1,1487722865259
6,4,1,3,1,3,0,1487722873723,-1,1487722873191
6,4,2,3,1,3,1,1487722876757,-1,1487722876227
6,4,3,3,1,3,2,1487722879824,-1,1487722879294
6,4,4,3,1,1,0,1487722882857,1487722883791,1487722882327
6,4,5,3,1,0,6,1487722885891,-1,1487722885360
6,4,6,3,1,0,6,1487722888957,-1,1487722888427
6,4,7,3,1,1,0,1487722892024,1487722892825,1487722891494
6,4,8,3,1,0,1,1487722895058,-1,1487722894527
6,4,9,3,1,0,7,1487722898092,-1,1487722897594
6,4,10,3,1,1,0,1487722901158,1487722901992,1487722900627
6,4,11,3,1,0,3,1487722904192,-1,1487722903694
6,4,12,3,1,0,4,1487722907258,-1,1487722906728
6,4,13,3,1,0,5,1487722910292,-1,1487722909762
6,5,1,3,1,3,1,1487722915426,-1,1487722914894
6,5,2,3,1,3,4,1487722918459,-1,1487722917929
6,5,3,3,1,3,2,1487722921483,-1,1487722920953
6,5,4,3,1,0,0,1487722924545,-1,1487722924014
6,5,5,3,1,0,6,1487722927579,-1,1487722927048
6,5,6,3,1,0,7,1487722930612,-1,1487722930081
6,5,7,3,1,0,7,1487722933679,-1,1487722933148
6,5,8,3,1,0,5,1487722936746,-1,1487722936217
6,5,9,3,1,0,4,1487722939812,-1,1487722939282
6,5,10,3,1,1,7,1487722942845,1487722943380,1487722942315
6,5,11,3,1,0,6,1487722945879,-1,1487722945349
6,5,12,3,1,0,2,1487722948913,-1,1487722948383
6,5,13,3,1,1,7,1487722951980,1487722952980,1487722951449
6,5,14,3,1,1,6,1487722955014,1487722955480,1487722954517
6,5,15,3,1,1,2,1487722958080,1487722958480,1487722957549
6,5,16,3,1,0,0,1487722961147,-1,1487722960616
6,5,17,3,1,1,6,1487722964180,1487722964714,1487722963650
6,5,18,3,1,0,7,1487722967214,-1,1487722966683
6,5,19,3,0,0,7,1487722970247,1487722970814,1487722969750
6,5,20,3,1,0,1,1487722973281,-1,1487722972750
6,5,21,3,1,0,5,1487722976348,-1,1487722975818
6,5,22,3,1,1,7,1487722979414,1487722980148,1487722978884
6,5,23,3,1,0,4,1487722982415,-1,1487722981917
6,6,1,4,1,3,0,1487722987149,-1,1487722986616
6,6,2,4,1,3,5,1487722990182,-1,1487722989651
6,6,3,4,1,3,3,1487722993215,-1,1487722992718
6,6,4,4,1,3,2,1487722996282,-1,1487722995752
6,6,5,4,0,1,0,1487722999349,-1,1487722998818
6,6,6,4,1,0,2,1487723002383,-1,1487723001853
6,6,7,4,1,1,3,1487723005449,1487723007016,1487723004919
6,6,8,4,0,0,5,1487723008483,1487723009549,1487723007952
6,6,9,4,0,1,0,1487723011516,-1,1487723010986
6,6,10,4,1,1,2,1487723014550,1487723015484,1487723014053
6,6,11,4,1,0,7,1487723017617,-1,1487723017086
6,6,12,4,1,0,7,1487723020650,-1,1487723020153
6,6,13,4,1,0,4,1487723023717,-1,1487723023186
6,6,14,4,1,0,1,1487723026784,-1,1487723026253
6,6,15,4,1,0,0,1487723029817,-1,1487723029287
6,6,16,4,1,1,7,1487723032884,1487723033518,1487723032354
6,6,17,4,0,0,6,1487723035951,1487723036851,1487723035420
6,6,18,4,1,0,5,1487723038984,-1,1487723038454
6,6,19,4,1,0,3,1487723042051,-1,1487723041521
6,6,20,4,1,0,2,1487723045085,-1,1487723044554
6,6,21,4,1,0,1,1487723048119,-1,1487723047621
6,6,22,4,1,1,5,1487723051185,1487723052052,1487723050655
6,6,23,4,1,0,4,1487723054219,-1,1487723053688
