%Recollect Version 2.3; iPad: ; User: Rlb110; Session: 14
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,14,0,0.6153846,3,7,algoNotBayesian
32,4,14,0,0.3636364,4,7,algoNotBayesian
32,4,14,0,1,3,7,algoNotBayesian
32,4,14,0,0.4285714,4,7,algoNotBayesian
32,4,14,0,0.7777778,3,7,algoNotBayesian
32,4,14,0,0.4285714,4,7,algoNotBayesian
32,4,14,0,0.2857143,3,7,algoNotBayesian
32,4,14,0,0.6,2,7,algoNotBayesian
32,4,14,0,0.5454546,3,7,algoNotBayesian
32,4,14,0,0.2,3,7,algoNotBayesian
32,4,14,0,1,2,7,algoNotBayesian
32,4,14,0,0.8333333,3,7,algoNotBayesian
32,4,14,0,0.5,4,7,algoNotBayesian
32,4,14,0,0.4,5,7,algoNotBayesian
32,4,14,0,0,4,7,algoNotBayesian
32,4,14,0,1,3,7,algoNotBayesian
32,4,14,0,0.25,4,7,algoNotBayesian
32,4,15,0,0.8,2,7,algoNotBayesian
32,4,15,0,1,3,7,algoNotBayesian
32,4,15,0,0.4615385,4,7,algoNotBayesian
32,4,15,0,0,3,7,algoNotBayesian
32,4,15,0,0.75,2,7,algoNotBayesian
32,4,15,0,0.75,3,7,algoNotBayesian
32,4,15,0,1,4,7,algoNotBayesian
32,4,15,0,0.6,5,7,algoNotBayesian
32,4,15,0,0.75,6,7,algoNotBayesian
32,4,15,0,0,7,7,algoNotBayesian
32,4,15,0,0.3846154,6,7,algoNotBayesian
32,4,15,0,0.2857143,5,7,algoNotBayesian
32,4,15,0,0.8,4,7,algoNotBayesian
32,4,15,0,1,5,7,algoNotBayesian
32,4,15,0,0,6,7,algoNotBayesian
32,4,15,0,0.2,5,7,algoNotBayesian
32,4,15,0,0,4,7,algoNotBayesian
32,4,15,0,1,3,7,algoNotBayesian
32,4,15,0,0.3636364,4,7,algoNotBayesian
32,4,15,0,0.7,3,7,algoNotBayesian
