%Recollect Version 2.0. Scene/Level: nback2_intro, Game Number: 014
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,1,0.06781,1477587311045.27,1.43341,1477587312399.75
0,3,1,0,4,1.33344,1477587312299.37,3.86688,1477587314833.22
0,3,1,0,1,3.76691,1477587314733.7,6.33362,1477587317299.7
0,3,1,0,2,6.23364,1477587317200.25,8.76721,1477587319733.46
0,3,1,0,3,8.66711,1477587319633.08,11.20056,1477587322166.52
0,3,1,0,0,11.13391,1477587322099.91,13.66760,1477587324633.89
0,3,1,0,3,13.56738,1477587324533.27,16.10095,1477587327066.46
0,3,1,1,3,15.96753,1477587326933.24,17.64374,1477587328635.33
0,3,1,1,0,18.43433,1477587329400.06,20.16376,1477587331133.76
0,3,1,0,4,20.90118,1477587331867.05,23.43457,1477587334400.58
0,3,1,0,0,23.33466,1477587334300.47,25.86823,1477587336833.85
0,4,1,1,0,25.86823,1477587336835.9,27.60370,1477587338603.49
0,4,1,0,0,30.76849,1477587343767.72,33.33521,1477587346334.93
0,4,1,0,0,33.13525,1477587346134.43,35.66864,1477587348668.06
0,4,1,0,4,35.63538,1477587348634.4,38.13574,1477587351135.22
0,4,1,0,2,38.13574,1477587351137.22,40.66907,1477587353668.4
0,4,1,0,1,40.56909,1477587353568.01,43.10236,1477587356101.12
0,4,1,0,2,42.96899,1477587355967.99,45.53601,1477587358535.02
0,4,1,0,1,45.43585,1477587358435.07,47.96936,1477587360969.06
0,4,1,0,4,47.86926,1477587360868.75,50.43616,1477587363435.16
0,4,1,0,3,50.33606,1477587363335.39,52.86951,1477587365868.81
0,4,0,0,1,52.96960,1477587365968.62,54.76367,1477587367768.83
0,4,1,0,4,55.36987,1477587368368.66,57.93665,1477587370936.66
0,3,0,0,1,57.83667,1477587370835.61,59.48376,1477587372503.43
0,3,1,0,0,62.70349,1477587377735.62,65.23718,1477587380270.09
0,3,1,0,0,65.17163,1477587380204.19,67.70386,1477587382736.39
0,3,1,0,4,67.60388,1477587382637.14,70.13721,1477587385173.87
0,3,1,0,2,70.00391,1477587385040.83,72.57056,1477587387612.86
0,3,1,0,1,72.47058,1477587387513.5,75.00415,1477587390046.26
0,3,1,1,4,74.97070,1477587390013.01,76.64368,1477587391713.54
0,3,1,0,1,77.37085,1477587392413.35,79.90430,1477587394946.44
0,3,0,1,1,79.73767,1477587394779.38,82.27148,1477587397314.37
0,3,1,0,1,82.30444,1477587397346.48,84.87183,1477587399914.63
0,2,0,0,3,84.77136,1477587399813.37,86.78369,1477587401853.14
0,2,1,0,2,89.74390,1477587406814.06,92.27734,1477587409347.19
0,2,1,0,4,92.17737,1477587409247.25,94.71082,1477587411781.07
0,2,1,0,1,94.64417,1477587411714.62,97.14429,1477587414215.45
0,2,1,1,4,97.04431,1477587414114.56,98.72375,1477587415814.35
0,2,1,1,1,99.51111,1477587416581.35,101.28370,1477587418381.18
0,3,1,1,4,101.94460,1477587419014.78,103.62380,1477587420715.79
0,3,1,0,0,106.81140,1477587425915.09,109.34480,1477587428448.78
0,3,1,0,1,109.27820,1477587428381.68,111.81180,1477587430915.45
0,3,1,0,2,111.71190,1477587430815.59,114.24520,1477587433349.18
0,3,1,0,1,114.24520,1477587433349.01,116.81210,1477587435915.94
0,3,1,1,1,116.71200,1477587435815.78,118.38370,1477587437515.73
0,3,1,0,3,119.14540,1477587438249.27,121.67910,1477587440783.15
0,3,1,0,0,121.57900,1477587440682.28,124.11240,1477587443216.11
0,3,1,1,1,123.97960,1477587443083.56,125.66370,1477587444782.57
0,3,1,0,2,126.47920,1477587445582.55,129.01270,1477587448116.16
0,4,1,1,0,128.91260,1477587448016.17,130.64370,1477587449750.97
0,4,1,0,0,133.81290,1477587454949.87,136.34640,1477587457483.48
0,4,1,0,0,136.24650,1477587457383.77,138.81320,1477587459950.1
0,4,1,0,4,138.71330,1477587459850.07,141.24710,1477587462385.07
1,580.01830,0.82062,2,143.40370,1477587464550.16
0,4,1,0,3,141.21340,1477587462350.32,143.74690,1477587464883.83
0,4,1,1,0,143.74690,1477587464885.72,145.68370,1477587466850.53
0,4,1,1,0,146.18030,1477587467316.92,147.90370,1477587469050.93
0,4,1,0,3,148.64710,1477587469784.25,151.18050,1477587472317.63
0,5,1,1,3,151.08060,1477587472217.25,152.74380,1477587473887.84
0,5,1,0,4,155.94950,1477587479117.97,158.51640,1477587481684.79
0,5,1,0,4,158.38320,1477587481551.08,160.91650,1477587484084.62
0,5,1,0,3,160.84990,1477587484018.22,163.38330,1477587486551.33
0,5,1,0,4,163.31670,1477587486485.05,165.85020,1477587489018.66
0,5,1,0,2,165.75010,1477587488918.61,168.28360,1477587491451.8
0,5,1,0,1,168.11690,1477587491285.57,170.65080,1477587493819.27
0,5,0,1,4,170.68380,1477587493852.37,173.21730,1477587496385.75
0,5,1,0,0,173.11730,1477587496285.33,175.65080,1477587498819.2
