%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 9
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,4,1.12524,1488334301069,3.63281,1488334303584
0,2,1,3,6,4.13281,1488334304076,6.63306,1488334306579
0,2,1,0,1,7.13281,1488334307076,9.63306,1488334309579
0,2,1,1,6,10.13306,1488334310077,11.50024,1488334311447
0,2,1,0,0,13.13330,1488334313077,15.63354,1488334315580
0,2,1,0,3,16.13354,1488334316077,18.63354,1488334318581
0,2,1,0,2,19.13379,1488334319077,21.63403,1488334321580
0,2,1,0,7,22.13379,1488334322077,24.63403,1488334324580
0,2,1,0,1,25.13428,1488334325079,27.63428,1488334327580
0,2,1,0,5,28.13428,1488334328079,30.63452,1488334330582
0,2,1,2,7,31.13428,1488334331079,33.63452,1488334333581
0,2,1,0,2,34.13452,1488334334079,36.63452,1488334336581
0,2,1,1,7,37.13477,1488334337079,38.23486,1488334338183
0,2,1,0,1,40.13477,1488334340079,42.63501,1488334342582
0,2,1,0,0,43.13501,1488334343079,45.63525,1488334345582
0,2,1,2,0,46.13501,1488334346079,48.63525,1488334348582
0,2,0,2,1,49.13525,1488334349080,50.40186,1488334350347
0,2,1,1,0,52.13550,1488334352079,52.73706,1488334352683
0,2,1,2,0,55.13574,1488334355080,57.63599,1488334357582
0,2,1,1,0,58.13574,1488334358080,59.00220,1488334358948
0,2,1,2,1,61.13623,1488334361081,63.63623,1488334363584
0,2,1,1,0,64.13623,1488334364080,65.26953,1488334365218
0,2,1,2,0,67.13623,1488334367080,69.63623,1488334369581
0,2,0,2,1,70.13647,1488334370081,70.97070,1488334370917
0,2,1,2,1,73.13672,1488334373080,75.63672,1488334375582
0,2,1,1,1,76.13672,1488334376081,76.97021,1488334376919
0,2,1,0,7,79.13696,1488334379081,81.63721,1488334381585
0,2,0,1,1,82.13721,1488334382081,84.63721,1488334384585
0,2,0,1,7,85.13745,1488334385081,87.63745,1488334387584
0,2,1,0,5,88.13770,1488334388082,90.63770,1488334390584
0,2,1,2,5,91.13818,1488334391082,93.63794,1488334393576
0,2,1,1,5,94.13794,1488334394072,94.70483,1488334394639
0,2,1,0,3,97.13794,1488334397060,99.63794,1488334399552
0,2,1,0,1,100.13820,1488334400048,102.63840,1488334402547
0,2,1,0,7,103.13840,1488334403045,105.63840,1488334405548
0,2,1,2,7,106.13840,1488334406045,108.63870,1488334408548
0,2,1,1,7,109.13870,1488334409046,109.87180,1488334409781
0,2,1,2,1,112.13920,1488334412046,114.63920,1488334414548
0,2,1,0,5,115.13890,1488334415045,117.63920,1488334417548
0,2,1,2,7,118.13920,1488334418046,120.63990,1488334420549
0,2,1,1,5,121.13940,1488334421046,122.90630,1488334422816
0,2,1,1,7,124.13960,1488334424046,125.33980,1488334425251
