%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 6
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,5,1.23511,1488333889905,3.65015,1488333892327
0,2,1,3,4,4.15015,1488333892821,6.65039,1488333895323
0,2,1,0,1,7.15015,1488333895821,9.65039,1488333898323
0,2,1,0,6,10.15039,1488333898821,12.65063,1488333901323
0,2,1,2,6,13.15063,1488333901821,15.65210,1488333904324
0,2,1,1,6,16.15088,1488333904821,16.95093,1488333905624
0,2,1,2,1,19.15112,1488333907821,21.65112,1488333910324
0,2,1,1,6,22.15112,1488333910822,22.91797,1488333911591
0,2,1,1,1,25.15161,1488333913822,25.95142,1488333914625
0,2,1,1,6,28.15137,1488333916822,28.88501,1488333917558
0,2,1,1,1,31.15161,1488333919822,31.95190,1488333920625
0,2,1,1,6,34.15186,1488333922822,34.78564,1488333923458
0,2,1,1,1,37.15234,1488333925823,37.91846,1488333926590
0,2,1,1,6,40.15234,1488333928823,40.78540,1488333929459
0,2,1,0,0,43.15210,1488333931823,45.65234,1488333934325
0,2,0,2,1,46.15259,1488333934823,47.02026,1488333935693
0,2,1,1,0,49.15259,1488333937823,49.91919,1488333938592
0,2,1,0,4,52.15332,1488333940824,54.65332,1488333943327
0,2,1,0,3,55.15332,1488333943824,57.65308,1488333946326
0,2,0,2,0,58.15308,1488333946823,59.25317,1488333947929
0,2,1,0,1,61.15308,1488333949823,63.65356,1488333952326
0,2,1,2,1,64.15356,1488333952824,66.65405,1488333955326
0,2,1,1,1,67.15332,1488333955823,67.85400,1488333956527
0,2,1,0,5,70.15381,1488333958825,72.65405,1488333961328
0,2,1,0,4,73.15381,1488333961824,75.65405,1488333964328
0,2,1,1,5,76.15430,1488333964825,77.22168,1488333965894
0,2,1,2,1,79.15430,1488333967824,81.65454,1488333970328
0,2,1,2,1,82.15479,1488333970825,84.65454,1488333973330
0,2,1,0,3,85.15479,1488333973825,87.65479,1488333976329
0,2,1,0,7,88.15503,1488333976827,90.65503,1488333979328
0,2,1,2,7,91.15503,1488333979825,93.65527,1488333982328
0,2,1,2,3,94.15503,1488333982826,96.65527,1488333985328
0,2,1,0,2,97.15527,1488333985826,99.65576,1488333988328
0,2,1,0,6,100.15550,1488333988826,102.65580,1488333991328
0,2,1,0,0,103.15580,1488333991826,105.65580,1488333994329
0,2,1,2,2,106.15600,1488333994827,108.65600,1488333997330
0,2,1,1,0,109.15600,1488333997827,110.02320,1488333998694
0,2,1,0,4,112.15650,1488334000827,114.65650,1488334003332
0,2,0,2,2,115.15650,1488334003827,116.48970,1488334005163
0,2,1,0,1,118.15650,1488334006827,120.65650,1488334009329
0,2,1,0,3,121.12350,1488334009793,123.65670,1488334012329
0,2,1,2,2,124.15670,1488334012827,126.65750,1488334015330
