%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 1
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
3,1,1,0.3,1,3,2,42.96892,1486514004411,-1,-1,42.43544,1486514003879
3,2,1,0.3,1,2,7,46.03563,1486514007478,-1,-1,45.50203,1486514006946
3,3,1,0.3,1,2,2,49.06914,1486514010511,-1,-1,48.53564,1486514009982
3,4,1,0.3,1,0,4,52.16928,1486514013612,-1,-1,51.6026,1486514013048
3,5,1,0.3,1,1,4,55.23621,1486514016678,56.06953,1486514017512,54.66945,1486514016115
3,6,1,0.3,1,1,4,58.23628,1486514019679,59.83626,1486514021279,57.73625,1486514019183
3,7,1,0.3,1,0,3,61.23645,1486514022679,-1,-1,60.73642,1486514022182
3,8,1,0.3,1,0,0,64.26996,1486514025712,-1,-1,63.73659,1486514025182
3,9,1,0.3,1,0,2,67.27011,1486514028712,-1,-1,66.77008,1486514028215
3,10,1,0.3,1,2,3,70.30362,1486514031746,-1,-1,69.77028,1486514031216
3,11,1,0.3,1,2,0,73.33705,1486514034779,-1,-1,72.80377,1486514034249
3,12,1,0.3,1,2,3,76.37064,1486514037813,-1,-1,75.83722,1486514037282
3,13,1,0.3,1,2,0,79.40428,1486514040846,-1,-1,78.87091,1486514040317
3,14,1,0.3,1,0,5,82.43765,1486514043880,-1,-1,81.9043,1486514043349
3,15,1,0.3,1,1,5,85.50447,1486514046947,86.2713,1486514047714,84.93787,1486514046384
3,16,1,0.3,1,0,7,88.53801,1486514049980,-1,-1,88.00479,1486514049451
3,17,1,0.3,1,1,7,91.53818,1486514052980,92.57156,1486514054014,91.03812,1486514052484
3,18,1,0.3,1,0,6,94.60501,1486514056047,-1,-1,94.03871,1486514055484
3,19,1,0.3,1,0,2,97.60515,1486514059047,-1,-1,97.10512,1486514058550
3,20,1,0.3,1,1,2,100.6387,1486514062081,101.5056,1486514062948,100.1053,1486514061552
3,21,1,0.3,1,1,2,103.7056,1486514065148,105.2723,1486514066715,103.1388,1486514064584
3,1,2,0.3,1,3,7,114.0347,1486514075482,-1,-1,113.5014,1486514074950
3,2,2,0.3,1,3,0,117.0682,1486514078515,-1,-1,116.5349,1486514077985
3,3,2,0.3,1,2,0,120.0686,1486514081516,-1,-1,119.5683,1486514081020
3,4,2,0.3,1,2,4,123.1353,1486514084582,-1,-1,122.6019,1486514084052
3,5,2,0.3,1,2,4,126.1688,1486514087616,-1,-1,125.6354,1486514087085
3,6,2,0.3,1,1,4,129.2356,1486514090683,130.2358,1486514091684,128.7022,1486514090153
3,7,2,0.3,1,1,4,132.2691,1486514093716,133.5358,1486514094983,131.7357,1486514093186
3,8,2,0.3,1,0,6,135.2693,1486514096716,-1,-1,134.7692,1486514096219
3,9,2,0.3,1,0,7,138.3361,1486514099783,-1,-1,137.7694,1486514099219
3,10,2,0.3,1,2,4,141.3696,1486514102817,-1,-1,140.8362,1486514102287
3,11,2,0.3,1,2,4,144.4367,1486514105884,-1,-1,143.8699,1486514105320
3,12,2,0.3,1,0,1,147.5033,1486514108950,-1,-1,146.9699,1486514108421
3,13,2,0.3,1,1,4,150.5368,1486514111984,151.4702,1486514112918,150.0034,1486514111454
3,14,2,0.3,1,0,6,153.5703,1486514115017,-1,-1,153.0369,1486514114487
3,15,2,0.3,1,1,4,156.6371,1486514118084,157.7705,1486514119218,156.0709,1486514117521
3,16,2,0.3,1,1,6,159.6708,1486514121118,160.8374,1486514122285,159.1373,1486514120587
3,17,2,0.3,1,0,7,162.7375,1486514124184,-1,-1,162.2041,1486514123655
3,18,2,0.3,1,2,7,165.771,1486514127218,-1,-1,165.2375,1486514126688
3,19,2,0.3,1,1,7,168.8378,1486514130285,169.8714,1486514131319,168.2711,1486514129722
3,20,2,0.3,1,0,2,171.8713,1486514133318,-1,-1,171.3379,1486514132789
3,21,2,0.3,1,0,4,174.938,1486514136385,-1,-1,174.3714,1486514135822
3,22,2,0.3,1,0,1,178.005,1486514139452,-1,-1,177.4383,1486514138888
3,1,3,0.3,1,3,0,199.3062,1486514160753,-1,-1,198.7728,1486514160220
3,2,3,0.3,1,3,1,202.373,1486514163820,-1,-1,201.8064,1486514163257
3,3,3,0.3,1,3,2,205.4065,1486514166853,-1,-1,204.8732,1486514166324
3,4,3,0.3,1,2,1,208.4734,1486514169920,-1,-1,207.9067,1486514169357
3,5,3,0.3,1,0,4,211.5069,1486514172954,-1,-1,210.9735,1486514172424
3,6,3,0.3,1,1,2,214.5404,1486514175987,215.4737,1486514176921,214.007,1486514175458
3,7,3,0.3,1,0,0,217.6073,1486514179054,-1,-1,217.0405,1486514178491
3,8,3,0.3,1,2,2,220.6407,1486514182088,-1,-1,220.1073,1486514181557
3,9,3,0.3,1,0,3,223.6742,1486514185121,-1,-1,223.1409,1486514184591
3,10,3,0.3,1,1,0,226.741,1486514188188,227.9079,1486514189355,226.1744,1486514187625
3,11,3,0.3,1,2,0,229.7746,1486514191221,-1,-1,229.2412,1486514190692
3,12,3,0.3,1,0,1,232.8081,1486514194255,-1,-1,232.2747,1486514193724
3,13,3,0.3,1,2,2,235.8415,1486514197288,-1,-1,235.3082,1486514196759
