%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,2,10,2,0,1,0,1488247169772,-1,1488247169209
6,2,11,2,1,0,1,1488247172839,-1,1488247172310
6,3,0,2,1,3,1,1488247179406,-1,1488247178843
6,3,1,2,1,3,4,1488247182473,-1,1488247181911
6,3,2,2,1,1,1,1488247185573,1488247186307,1488247185011
6,3,3,2,1,0,6,1488247188640,-1,1488247188078
6,3,4,2,0,1,1,1488247191740,-1,1488247191178
6,3,5,2,1,0,5,1488247194807,-1,1488247194245
6,3,6,2,1,0,7,1488247197874,-1,1488247197345
6,3,7,2,1,0,0,1488247200974,-1,1488247200411
6,3,8,2,0,0,6,1488247204041,1488247205975,1488247203512
6,3,9,2,1,0,2,1488247207108,-1,1488247206544
6,3,10,2,0,1,6,1488247210141,-1,1488247209613
6,3,11,2,1,0,4,1488247213241,-1,1488247212679
6,3,12,2,1,1,6,1488247216309,1488247217608,1488247215745
6,3,13,2,1,0,1,1488247219408,-1,1488247218844
6,3,14,2,1,1,6,1488247222475,1488247223676,1488247221913
6,3,15,2,1,0,5,1488247225542,-1,1488247224980
6,3,16,2,1,1,6,1488247228642,1488247229243,1488247228080
6,3,17,2,1,0,0,1488247231709,-1,1488247231147
6,3,18,2,1,0,1,1488247234809,-1,1488247234247
6,3,19,2,1,0,4,1488247237876,-1,1488247237314
6,3,20,2,1,0,5,1488247240943,-1,1488247240381
6,3,21,2,1,0,2,1488247244043,-1,1488247243481
6,4,0,3,1,3,6,1488247263244,-1,1488247262715
6,4,1,3,1,3,1,1488247266311,-1,1488247265783
6,4,2,3,1,3,3,1488247269378,-1,1488247268815
6,4,3,3,1,0,4,1488247272445,-1,1488247271883
6,4,4,3,1,0,7,1488247275512,-1,1488247274949
6,4,5,3,1,0,0,1488247278612,-1,1488247278049
6,4,6,3,0,0,5,1488247281679,1488247282312,1488247281116
6,4,7,3,0,1,7,1488247284779,-1,1488247284216
6,4,8,3,1,0,6,1488247287846,-1,1488247287284
6,4,9,3,1,0,3,1488247290913,-1,1488247290384
6,4,10,3,1,1,7,1488247293980,1488247294746,1488247293451
6,4,11,3,0,1,6,1488247297080,-1,1488247296518
6,4,12,3,1,0,2,1488247300146,-1,1488247299618
6,5,0,3,0,3,5,1488247305147,1488247306747,1488247304617
6,5,1,3,0,3,7,1488247308247,1488247308848,1488247307684
6,5,2,3,1,3,2,1488247311348,-1,1488247310785
6,5,3,3,1,0,1,1488247314414,-1,1488247313852
6,5,4,3,0,0,5,1488247317514,1488247318381,1488247316952
6,5,5,3,1,0,0,1488247320581,-1,1488247320019
6,5,6,3,1,0,6,1488247323648,-1,1488247323085
6,5,7,3,1,1,5,1488247326714,1488247327982,1488247326153
6,5,8,3,1,0,4,1488247329781,-1,1488247329219
6,5,9,3,1,1,6,1488247332881,1488247334183,1488247332319
6,5,10,3,0,0,2,1488247335982,1488247336949,1488247335420
6,5,11,3,1,1,4,1488247339049,1488247339782,1488247338520
6,5,12,3,1,0,7,1488247342115,-1,1488247341587
6,5,13,3,1,1,2,1488247345183,1488247345983,1488247344653
6,5,14,3,0,0,0,1488247348282,1488247349250,1488247347720
6,5,15,3,0,0,5,1488247351383,1488247352316,1488247350820
6,5,16,3,1,0,6,1488247354450,-1,1488247353920
6,5,17,3,0,0,4,1488247357550,1488247358384,1488247356987
6,5,18,3,1,0,1,1488247360616,-1,1488247360054
6,5,19,3,1,0,7,1488247363683,-1,1488247363155
6,5,20,3,1,1,4,1488247366783,1488247367884,1488247366221
6,5,21,3,1,0,5,1488247369850,-1,1488247369321
6,5,22,3,0,1,7,1488247372917,-1,1488247372388
6,6,0,1,1,3,2,1488247379018,-1,1488247378488
6,6,1,1,1,0,1,1488247382117,-1,1488247381555
6,6,2,1,1,1,1,1488247385184,1488247386185,1488247384622
6,6,3,1,1,0,0,1488247388218,-1,1488247387689
6,6,4,1,1,0,5,1488247391285,-1,1488247390756
6,6,5,1,1,0,2,1488247394385,-1,1488247393824
6,6,6,1,1,1,2,1488247397452,1488247398419,1488247396923
6,6,7,1,0,1,2,1488247400519,-1,1488247399989
6,6,8,1,1,0,4,1488247403552,-1,1488247403023
6,6,9,1,1,0,5,1488247406652,-1,1488247406090
6,6,10,1,1,0,1,1488247409719,-1,1488247409157
6,6,11,1,1,0,6,1488247412786,-1,1488247412224
6,6,12,1,1,0,0,1488247415853,-1,1488247415291
6,6,13,1,1,1,0,1488247418953,1488247419853,1488247418391
6,6,14,1,1,0,1,1488247422053,-1,1488247421491
6,6,15,1,1,0,7,1488247425120,-1,1488247424558
6,6,16,1,1,1,7,1488247428187,1488247429121,1488247427658
6,6,17,1,1,1,7,1488247431220,1488247432887,1488247430691
6,6,18,1,1,0,2,1488247434321,-1,1488247433758
6,6,19,1,1,0,3,1488247437387,-1,1488247436825
6,6,20,1,1,0,4,1488247440454,-1,1488247439892
6,7,0,2,1,3,2,1488247446321,-1,1488247445758
6,7,1,2,1,3,7,1488247449421,-1,1488247448859
6,7,2,2,0,2,7,1488247452488,1488247453389,1488247451926
6,7,3,2,0,0,2,1488247455555,1488247456489,1488247455025
6,7,4,2,1,1,7,1488247458622,1488247459822,1488247458093
6,7,5,2,1,1,2,1488247461722,1488247462589,1488247461160
6,7,6,2,1,0,5,1488247464789,-1,1488247464226
6,7,7,2,0,2,5,1488247467822,1488247469456,1488247467294
6,7,8,2,1,1,5,1488247470923,1488247471557,1488247470360
6,7,9,2,0,1,5,1488247473989,-1,1488247473427
6,7,10,2,1,0,2,1488247477090,-1,1488247476528
6,7,11,2,1,0,6,1488247480156,-1,1488247479594
6,7,12,2,1,0,4,1488247483223,-1,1488247482695
6,7,13,2,0,1,6,1488247486324,-1,1488247485761
6,7,14,2,0,2,6,1488247489424,1488247490591,1488247488861
6,7,15,2,1,0,1,1488247492490,-1,1488247491928
6,7,16,2,0,2,1,1488247495557,1488247496791,1488247494995
6,7,17,2,1,0,2,1488247498624,-1,1488247498095
6,7,18,2,1,0,5,1488247501725,-1,1488247501162
6,7,19,2,1,1,2,1488247504825,1488247505925,1488247504263
6,7,20,2,1,0,6,1488247507925,-1,1488247507363
6,7,21,2,0,2,5,1488247510992,1488247511992,1488247510462
6,8,0,3,1,3,6,1488247516959,-1,1488247516396
6,8,1,3,1,3,3,1488247520026,-1,1488247519496
6,8,2,3,1,3,2,1488247523092,-1,1488247522563
6,8,3,3,1,2,3,1488247526159,-1,1488247525597
6,8,4,3,1,0,6,1488247529193,-1,1488247528664
6,8,5,3,1,0,4,1488247532293,-1,1488247531730
6,8,6,3,1,0,5,1488247535360,-1,1488247534798
6,8,7,3,1,1,6,1488247538460,1488247539694,1488247537897
6,8,8,3,1,0,1,1488247541527,-1,1488247540964
6,8,9,3,1,0,7,1488247544593,-1,1488247544064
6,8,10,3,1,2,7,1488247547694,-1,1488247547131
6,8,11,3,0,0,3,1488247550760,1488247551761,1488247550231
6,8,12,3,1,1,7,1488247553827,1488247554894,1488247553265
6,8,13,3,0,2,1,1488247556861,1488247557961,1488247556332
6,8,14,3,0,2,1,1488247559961,1488247560862,1488247559399
6,8,15,3,1,0,5,1488247563061,-1,1488247562499
6,8,16,3,1,1,1,1488247566128,1488247567162,1488247565600
6,8,17,3,1,1,1,1488247569195,1488247570463,1488247568632
6,8,18,3,0,2,1,1488247572262,1488247573429,1488247571733
6,8,19,3,1,1,1,1488247575362,1488247576296,1488247574799
6,8,20,3,1,2,5,1488247578429,-1,1488247577900
6,8,21,3,1,0,6,1488247581462,-1,1488247580934
6,8,22,3,1,1,1,1488247584562,1488247585729,1488247584000
